"plot_ID","team","date","stand_spec","stand_type","structure","hbi_status","inv_year","inv","CCS_r_m","CCS_LT_inv_status"
80128,"Mertz,Schäfer",2012-05-03,1,1,1,1,2012,"HBI",17.84,1
80129,"Mertz,Schäfer",2012-04-12,1,1,1,1,2012,"HBI",5.64,1
80129,"Mertz,Schäfer",2012-04-12,1,1,1,1,2012,"HBI",12.62,1
80129,"Mertz,Schäfer",2012-04-12,1,1,1,1,2012,"HBI",17.84,1
80130,"Mertz,Schäfer",2012-04-12,1,6,1,1,2012,"HBI",5.64,1
80130,"Mertz,Schäfer",2012-04-12,1,6,1,1,2012,"HBI",12.62,2
80130,"Mertz,Schäfer",2012-04-12,1,6,1,1,2012,"HBI",17.84,2
80131,"Mertz,Schäfer",2012-04-12,1,1,1,1,2012,"HBI",5.64,1
80131,"Mertz,Schäfer",2012-04-12,1,1,1,1,2012,"HBI",12.62,1
80131,"Mertz,Schäfer",2012-04-12,1,1,1,1,2012,"HBI",17.84,1
80132,"Kruse;Harder",2011-11-05,1,1,1,1,2011,"HBI",5.64,2
80132,"Kruse;Harder",2011-11-05,1,1,1,1,2011,"HBI",12.62,2
80132,"Kruse;Harder",2011-11-05,1,1,1,1,2011,"HBI",17.84,2
80133,"Kruse;Harder",2012-02-10,1,6,4,1,2012,"HBI",5.64,1
80133,"Kruse;Harder",2012-02-10,1,6,4,1,2012,"HBI",12.62,1
80133,"Kruse;Harder",2012-02-10,1,6,4,1,2012,"HBI",17.84,1
80134,"Kruse;Harder",2012-02-12,1,3,3,1,2012,"HBI",5.64,1
80134,"Kruse;Harder",2012-02-12,1,3,3,1,2012,"HBI",12.62,1
80134,"Kruse;Harder",2012-02-12,1,3,3,1,2012,"HBI",17.84,1
80135,"Kruse;Harder",2012-02-16,1,7,4,1,2012,"HBI",5.64,1
80135,"Kruse;Harder",2012-02-16,1,7,4,1,2012,"HBI",12.62,1
80135,"Kruse;Harder",2012-02-16,1,7,4,1,2012,"HBI",17.84,1
80136,"Kruse;Harder",2012-02-19,1,7,1,1,2012,"HBI",5.64,1
80136,"Kruse;Harder",2012-02-19,1,7,1,1,2012,"HBI",12.62,1
80136,"Kruse;Harder",2012-02-19,1,7,1,1,2012,"HBI",17.84,1
80137,"Mertz,Schäfer",2012-05-08,1,7,1,1,2012,"HBI",5.64,1
80137,"Mertz,Schäfer",2012-05-08,1,7,1,1,2012,"HBI",12.62,1
80137,"Mertz,Schäfer",2012-05-08,1,7,1,1,2012,"HBI",17.84,2
80138,"Mertz,Schäfer",2012-05-07,1,1,2,1,2012,"HBI",5.64,1
80138,"Mertz,Schäfer",2012-05-07,1,1,2,1,2012,"HBI",12.62,1
80138,"Mertz,Schäfer",2012-05-07,1,1,2,1,2012,"HBI",17.84,1
80139,"Mertz,Schäfer",2012-04-24,1,6,1,1,2012,"HBI",5.64,2
80139,"Mertz,Schäfer",2012-04-24,1,6,1,1,2012,"HBI",12.62,2
80139,"Mertz,Schäfer",2012-04-24,1,6,1,1,2012,"HBI",17.84,2
80140,"Kruse;Harder",2012-02-16,1,1,4,1,2012,"HBI",5.64,1
80140,"Kruse;Harder",2012-02-16,1,1,4,1,2012,"HBI",12.62,1
80140,"Kruse;Harder",2012-02-16,1,1,4,1,2012,"HBI",17.84,1
80141,"Mertz,Schäfer",2012-05-08,1,1,1,1,2012,"HBI",5.64,2
80141,"Mertz,Schäfer",2012-05-08,1,1,1,1,2012,"HBI",12.62,1
80141,"Mertz,Schäfer",2012-05-08,1,1,1,1,2012,"HBI",17.84,2
80142,"Mertz,Schäfer",2012-05-07,1,6,1,1,2012,"HBI",5.64,1
80142,"Mertz,Schäfer",2012-05-07,1,6,1,1,2012,"HBI",12.62,2
80142,"Mertz,Schäfer",2012-05-07,1,6,1,1,2012,"HBI",17.84,2
80143,"Mertz,Schäfer",2012-04-24,1,1,1,1,2012,"HBI",5.64,1
80143,"Mertz,Schäfer",2012-04-24,1,1,1,1,2012,"HBI",12.62,1
80143,"Mertz,Schäfer",2012-04-24,1,1,1,1,2012,"HBI",17.84,1
80144,"Kruse;Harder",2012-03-08,1,6,2,1,2012,"HBI",5.64,1
80144,"Kruse;Harder",2012-03-08,1,6,2,1,2012,"HBI",12.62,1
80144,"Kruse;Harder",2012-03-08,1,6,2,1,2012,"HBI",17.84,1
80145,"Kruse;Harder",2012-03-15,1,1,1,1,2012,"HBI",5.64,1
80145,"Kruse;Harder",2012-03-15,1,1,1,1,2012,"HBI",12.62,1
80145,"Kruse;Harder",2012-03-15,1,1,1,1,2012,"HBI",17.84,1
80146,"Kruse;Harder",2012-02-26,1,1,1,1,2012,"HBI",5.64,1
80146,"Kruse;Harder",2012-02-26,1,1,1,1,2012,"HBI",12.62,1
80146,"Kruse;Harder",2012-02-26,1,1,1,1,2012,"HBI",17.84,1
80147,"Kruse;Harder",2012-03-02,1,4,4,1,2012,"HBI",5.64,1
80147,"Kruse;Harder",2012-03-02,1,4,4,1,2012,"HBI",12.62,1
80147,"Kruse;Harder",2012-03-02,1,4,4,1,2012,"HBI",17.84,1
80148,"Mertz,Schäfer",2012-05-08,1,1,2,1,2012,"HBI",5.64,1
80148,"Mertz,Schäfer",2012-05-08,1,1,2,1,2012,"HBI",12.62,1
80148,"Mertz,Schäfer",2012-05-08,1,1,2,1,2012,"HBI",17.84,1
80149,"Mertz,Schäfer",2012-05-07,1,1,4,1,2012,"HBI",5.64,1
80149,"Mertz,Schäfer",2012-05-07,1,1,4,1,2012,"HBI",12.62,1
80149,"Mertz,Schäfer",2012-05-07,1,1,4,1,2012,"HBI",17.84,1
80150,"Mertz,Schäfer",2012-04-26,1,6,1,1,2012,"HBI",5.64,1
80150,"Mertz,Schäfer",2012-04-26,1,6,1,1,2012,"HBI",12.62,1
80150,"Mertz,Schäfer",2012-04-26,1,6,1,1,2012,"HBI",17.84,1
80151,"Kruse;Harder",2011-12-12,1,1,1,1,2011,"HBI",5.64,1
80151,"Kruse;Harder",2011-12-12,1,1,1,1,2011,"HBI",12.62,1
80151,"Kruse;Harder",2011-12-12,1,1,1,1,2011,"HBI",17.84,1
80152,"Kruse;Harder",2012-03-07,1,3,4,1,2012,"HBI",5.64,1
80152,"Kruse;Harder",2012-03-07,1,3,4,1,2012,"HBI",12.62,1
80152,"Kruse;Harder",2012-03-07,1,3,4,1,2012,"HBI",17.84,1
80153,"Kruse;Harder",2012-03-15,1,1,4,1,2012,"HBI",5.64,1
80153,"Kruse;Harder",2012-03-15,1,1,4,1,2012,"HBI",12.62,1
80153,"Kruse;Harder",2012-03-15,1,1,4,1,2012,"HBI",17.84,1
80154,"Mertz,Schäfer",2012-04-25,1,1,4,1,2012,"HBI",5.64,1
80154,"Mertz,Schäfer",2012-04-25,1,1,4,1,2012,"HBI",12.62,1
80154,"Mertz,Schäfer",2012-04-25,1,1,4,1,2012,"HBI",17.84,1
80155,"Mertz,Schäfer",2012-04-25,1,1,2,1,2012,"HBI",5.64,1
80155,"Mertz,Schäfer",2012-04-25,1,1,2,1,2012,"HBI",12.62,1
80155,"Mertz,Schäfer",2012-04-25,1,1,2,1,2012,"HBI",17.84,1
80156,"Mertz,Schäfer",2012-04-24,1,1,1,1,2012,"HBI",5.64,1
80156,"Mertz,Schäfer",2012-04-24,1,1,1,1,2012,"HBI",12.62,1
80156,"Mertz,Schäfer",2012-04-24,1,1,1,1,2012,"HBI",17.84,2
80157,"Mertz,Schäfer",2012-04-24,1,8,1,1,2012,"HBI",5.64,1
80157,"Mertz,Schäfer",2012-04-24,1,8,1,1,2012,"HBI",12.62,1
80157,"Mertz,Schäfer",2012-04-24,1,8,1,1,2012,"HBI",17.84,2
80158,"Kruse;Harder",2011-12-12,1,4,4,1,2011,"HBI",5.64,1
80158,"Kruse;Harder",2011-12-12,1,4,4,1,2011,"HBI",12.62,1
80158,"Kruse;Harder",2011-12-12,1,4,4,1,2011,"HBI",17.84,1
80159,"Kruse;Harder",2012-03-07,1,1,1,1,2012,"HBI",5.64,1
80159,"Kruse;Harder",2012-03-07,1,1,1,1,2012,"HBI",12.62,1
80159,"Kruse;Harder",2012-03-07,1,1,1,1,2012,"HBI",17.84,1
80160,"Kruse;Harder",2012-03-16,1,1,4,1,2012,"HBI",5.64,1
80160,"Kruse;Harder",2012-03-16,1,1,4,1,2012,"HBI",12.62,1
80160,"Kruse;Harder",2012-03-16,1,1,4,1,2012,"HBI",17.84,1
80161,"Kruse;Harder",2012-03-15,1,1,4,1,2012,"HBI",5.64,1
80161,"Kruse;Harder",2012-03-15,1,1,4,1,2012,"HBI",12.62,1
80161,"Kruse;Harder",2012-03-15,1,1,4,1,2012,"HBI",17.84,1
80162,"Kruse;Harder",2012-02-26,1,5,1,1,2012,"HBI",5.64,1
80162,"Kruse;Harder",2012-02-26,1,5,1,1,2012,"HBI",12.62,1
80162,"Kruse;Harder",2012-02-26,1,5,1,1,2012,"HBI",17.84,2
80163,"Mertz,Schäfer",2012-04-27,1,1,4,1,2012,"HBI",5.64,1
80163,"Mertz,Schäfer",2012-04-27,1,1,4,1,2012,"HBI",12.62,1
80163,"Mertz,Schäfer",2012-04-27,1,1,4,1,2012,"HBI",17.84,1
80164,"Mertz,Schäfer",2012-04-27,1,8,1,1,2012,"HBI",5.64,2
80164,"Mertz,Schäfer",2012-04-27,1,8,1,1,2012,"HBI",12.62,2
80164,"Mertz,Schäfer",2012-04-27,1,8,1,1,2012,"HBI",17.84,2
80165,"Mertz,Schäfer",2012-04-27,1,1,1,1,2012,"HBI",5.64,1
80165,"Mertz,Schäfer",2012-04-27,1,1,1,1,2012,"HBI",12.62,1
80165,"Mertz,Schäfer",2012-04-27,1,1,1,1,2012,"HBI",17.84,2
80166,"Mertz,Schäfer",2012-04-25,1,8,1,1,2012,"HBI",5.64,1
80166,"Mertz,Schäfer",2012-04-25,1,8,1,1,2012,"HBI",12.62,1
80166,"Mertz,Schäfer",2012-04-25,1,8,1,1,2012,"HBI",17.84,1
80167,"Kruse;Harder",2012-03-08,1,1,4,1,2012,"HBI",5.64,1
80167,"Kruse;Harder",2012-03-08,1,1,4,1,2012,"HBI",12.62,1
80167,"Kruse;Harder",2012-03-08,1,1,4,1,2012,"HBI",17.84,1
80168,"Kruse;Harder",2012-03-07,1,1,1,1,2012,"HBI",5.64,1
80168,"Kruse;Harder",2012-03-07,1,1,1,1,2012,"HBI",12.62,1
80168,"Kruse;Harder",2012-03-07,1,1,1,1,2012,"HBI",17.84,2
80169,"Kruse;Harder",2012-03-16,1,1,4,1,2012,"HBI",5.64,1
80169,"Kruse;Harder",2012-03-16,1,1,4,1,2012,"HBI",12.62,1
80169,"Kruse;Harder",2012-03-16,1,1,4,1,2012,"HBI",17.84,1
80170,"Kruse;Harder",2012-03-17,1,1,1,1,2012,"HBI",5.64,1
80170,"Kruse;Harder",2012-03-17,1,1,1,1,2012,"HBI",12.62,1
80170,"Kruse;Harder",2012-03-17,1,1,1,1,2012,"HBI",17.84,2
