"plot_ID","CCS_nr","CCS_position","CCS_dist","CCS_RG_inv_status","CCS_max_dist_cm","inv_year","inv"
80069,4,"w",1000,1,58,2012,"HBI"
80070,1,"n",1000,1,248,2012,"HBI"
80070,2,"o",1000,1,183,2012,"HBI"
80070,3,"s",1000,1,208,2012,"HBI"
80070,4,"w",1000,1,331,2012,"HBI"
80071,1,"n",1000,1,332,2011,"HBI"
80071,2,"o",1000,1,179,2011,"HBI"
80071,3,"s",1000,1,181,2011,"HBI"
80071,4,"w",1000,1,172,2011,"HBI"
80072,1,"n",1000,1,108,2011,"HBI"
80072,2,"o",1000,1,124,2011,"HBI"
80072,3,"s",1000,1,53,2011,"HBI"
80072,4,"w",1000,1,122,2011,"HBI"
80073,1,"n",1000,1,252,2011,"HBI"
80073,2,"o",1000,1,72,2011,"HBI"
80073,3,"s",1000,1,82,2011,"HBI"
80073,4,"w",1000,1,373,2011,"HBI"
80074,1,"n",1000,1,488,2011,"HBI"
80074,2,"o",1000,1,322,2011,"HBI"
80074,3,"so",1000,1,474,2011,"HBI"
80074,4,"w",1000,1,411,2011,"HBI"
80075,1,"n",1000,1,375,2011,"HBI"
80075,2,"o",1000,1,262,2011,"HBI"
80075,3,"s",1000,1,457,2011,"HBI"
80075,4,"w",1000,1,255,2011,"HBI"
80076,1,"n",1000,1,443,2011,"HBI"
80076,2,"o",1000,1,207,2011,"HBI"
80076,3,"s",1000,1,379,2011,"HBI"
80076,4,"w",1000,1,449,2011,"HBI"
80077,1,"n",1000,1,466,2012,"HBI"
80077,2,"o",1000,1,489,2012,"HBI"
80077,3,"s",1000,1,483,2012,"HBI"
80077,4,"w",1000,1,94,2012,"HBI"
80078,1,"n",1000,1,54,2011,"HBI"
80078,2,"o",1000,1,65,2011,"HBI"
80078,3,"s",1000,1,72,2011,"HBI"
80078,4,"w",1000,1,121,2011,"HBI"
80079,1,"n",1000,1,489,2012,"HBI"
80079,2,"o",1000,1,482,2012,"HBI"
80079,3,"s",1000,1,402,2012,"HBI"
80079,4,"w",1000,1,490,2012,"HBI"
80080,1,"n",1000,1,78,2011,"HBI"
80080,2,"o",1000,1,75,2011,"HBI"
80080,3,"s",1000,1,46,2011,"HBI"
80080,4,"w",1000,1,49,2011,"HBI"
80081,1,"n",1000,1,268,2011,"HBI"
80081,2,"o",1000,1,435,2011,"HBI"
80081,3,"s",1000,1,219,2011,"HBI"
80081,4,"w",1000,1,192,2011,"HBI"
80082,1,"n",1000,1,33,2011,"HBI"
80082,2,"o",1000,1,202,2011,"HBI"
80082,3,"s",1000,1,64,2011,"HBI"
80082,4,"nw",1000,1,66,2011,"HBI"
80083,1,"n",1000,1,156,2011,"HBI"
80083,2,"o",1000,1,188,2011,"HBI"
80083,3,"s",1000,1,294,2011,"HBI"
80083,4,"w",1000,1,123,2011,"HBI"
80084,1,"n",1000,1,486,2011,"HBI"
80084,2,"o",1000,1,312,2011,"HBI"
80084,3,"s",1000,1,112,2011,"HBI"
80084,4,"w",1000,1,186,2011,"HBI"
80085,1,"n",1000,1,414,2012,"HBI"
80085,2,"o",1000,1,94,2012,"HBI"
80085,3,"s",1000,1,122,2012,"HBI"
80085,4,"w",1000,1,83,2012,"HBI"
80086,1,"n",1000,1,161,2011,"HBI"
80086,2,"o",1000,1,488,2011,"HBI"
80086,3,"s",1000,1,140,2011,"HBI"
80086,4,"w",1000,1,302,2011,"HBI"
80087,1,"n",1000,1,266,2011,"HBI"
80087,2,"o",1000,1,267,2011,"HBI"
80087,3,"s",1000,1,422,2011,"HBI"
80087,4,"w",1000,1,477,2011,"HBI"
80088,1,"n",1000,1,364,2011,"HBI"
80088,2,"o",600,1,245,2011,"HBI"
80088,3,"s",1000,1,351,2011,"HBI"
80088,4,"w",1000,1,402,2011,"HBI"
80089,1,"n",1000,1,115,2011,"HBI"
80089,2,"o",1000,1,292,2011,"HBI"
80089,3,"s",1000,1,125,2011,"HBI"
80089,4,"w",1000,1,262,2011,"HBI"
80090,1,"n",1000,1,295,2012,"HBI"
80090,2,"o",1000,1,344,2012,"HBI"
80090,3,"s",1000,1,334,2012,"HBI"
80090,4,"w",1000,1,174,2012,"HBI"
80091,1,"n",1000,1,49,2011,"HBI"
80091,2,"o",1000,1,207,2011,"HBI"
80091,3,"s",1000,1,78,2011,"HBI"
80091,4,"w",1000,1,74,2011,"HBI"
80092,1,"n",1000,1,282,2011,"HBI"
80092,2,"o",1000,1,196,2011,"HBI"
80092,3,"s",1000,1,170,2011,"HBI"
80092,4,"w",1000,1,221,2011,"HBI"
80093,1,"n",1000,1,203,2011,"HBI"
80093,2,"o",1000,1,293,2011,"HBI"
80093,3,"s",1000,1,334,2011,"HBI"
80093,4,"w",1000,1,232,2011,"HBI"
80094,1,"n",1000,1,100,2011,"HBI"
80094,2,"o",1000,1,145,2011,"HBI"
80094,3,"s",1000,1,234,2011,"HBI"
80094,4,"w",1000,1,243,2011,"HBI"
80095,1,"n",1000,1,494,2011,"HBI"
80095,2,"so",1000,1,388,2011,"HBI"
80095,3,"so",1000,1,486,2011,"HBI"
80095,4,"w",1000,1,420,2011,"HBI"
80096,1,"n",1000,1,467,2011,"HBI"
80096,2,"o",1000,1,451,2011,"HBI"
80096,3,"s",1000,1,210,2011,"HBI"
80096,4,"w",1000,1,205,2011,"HBI"
80097,1,"n",1000,1,430,2011,"HBI"
80097,2,"o",1000,1,300,2011,"HBI"
80097,3,"s",1000,1,375,2011,"HBI"
80097,4,"w",1000,1,320,2011,"HBI"
80098,1,"n",1000,1,212,2011,"HBI"
80098,2,"o",1000,1,242,2011,"HBI"
80098,3,"s",1000,1,123,2011,"HBI"
80098,4,"w",1000,1,252,2011,"HBI"
80099,1,"n",1000,1,317,2011,"HBI"
80099,2,"o",1000,1,122,2011,"HBI"
80099,3,"s",1000,1,436,2011,"HBI"
80099,4,"w",1000,1,138,2011,"HBI"
80100,1,"n",1000,1,92,2011,"HBI"
80100,2,"o",1000,1,89,2011,"HBI"
80100,3,"s",1000,1,51,2011,"HBI"
80100,4,"w",1000,1,72,2011,"HBI"
80101,1,"n",1000,1,164,2011,"HBI"
80101,2,"o",1000,1,160,2011,"HBI"
80101,3,"s",1000,1,139,2011,"HBI"
80101,4,"w",1000,1,163,2011,"HBI"
80102,1,"n",1000,1,491,2011,"HBI"
80102,2,"o",1000,1,302,2011,"HBI"
80102,3,"s",1000,1,336,2011,"HBI"
80102,4,"w",1000,1,241,2011,"HBI"
80103,1,"n",1000,1,110,2011,"HBI"
80103,2,"o",1000,1,112,2011,"HBI"
80103,3,"s",1000,1,92,2011,"HBI"
80103,4,"w",1000,1,200,2011,"HBI"
80104,1,"n",1000,1,445,2011,"HBI"
80104,2,"o",1000,1,489,2011,"HBI"
80104,3,"s",1000,1,292,2011,"HBI"
80104,4,"w",1000,1,457,2011,"HBI"
80105,1,"n",1000,1,353,2011,"HBI"
80105,2,"o",1000,1,442,2011,"HBI"
80105,3,"s",1000,1,427,2011,"HBI"
80105,4,"w",1000,1,476,2011,"HBI"
80106,1,"n",1000,1,332,2012,"HBI"
80106,2,"o",1000,1,431,2012,"HBI"
80106,3,"s",1000,2,500,2012,"HBI"
80106,4,"w",1000,1,278,2012,"HBI"
80107,1,"n",1000,1,99,2011,"HBI"
80107,2,"o",1000,1,94,2011,"HBI"
80107,3,"s",1000,1,90,2011,"HBI"
80107,4,"w",1000,1,107,2011,"HBI"
80108,1,"n",1000,1,216,2012,"HBI"
80108,2,"o",1000,1,283,2012,"HBI"
80108,3,"s",1000,1,345,2012,"HBI"
80108,4,"w",1000,1,407,2012,"HBI"
80110,1,"n",1000,1,197,2012,"HBI"
80110,2,"o",1000,1,226,2012,"HBI"
80110,3,"s",1000,1,187,2012,"HBI"
80110,4,"w",1000,1,357,2012,"HBI"
80111,1,"n",1000,1,295,2012,"HBI"
80111,2,"o",1000,1,438,2012,"HBI"
80111,3,"s",1000,2,500,2012,"HBI"
80111,4,"w",1000,1,432,2012,"HBI"
80112,1,"n",1000,1,200,2012,"HBI"
80112,2,"o",1000,1,239,2012,"HBI"
80112,3,"sw",1000,1,129,2012,"HBI"
80112,4,"w",1000,1,143,2012,"HBI"
80113,1,"n",1000,1,347,2012,"HBI"
80113,2,"o",1000,1,464,2012,"HBI"
80113,3,"s",1000,1,437,2012,"HBI"
80113,4,"w",1000,1,311,2012,"HBI"
80114,1,"n",1000,1,351,2012,"HBI"
80114,2,"o",1000,1,272,2012,"HBI"
80114,3,"s",1000,1,274,2012,"HBI"
80114,4,"w",1000,1,202,2012,"HBI"
80115,1,"n",1000,1,59,2011,"HBI"
80115,2,"o",1000,1,225,2011,"HBI"
80115,3,"s",1000,1,497,2011,"HBI"
80115,4,"w",1000,1,245,2011,"HBI"
80116,1,"n",1000,1,115,2012,"HBI"
80116,2,"o",1000,1,83,2012,"HBI"
80116,3,"s",1000,1,231,2012,"HBI"
80116,4,"w",1000,1,156,2012,"HBI"
80117,1,"n",1000,1,437,2012,"HBI"
80117,2,"o",1000,1,332,2012,"HBI"
80117,3,"s",1000,1,331,2012,"HBI"
80117,4,"w",1000,1,388,2012,"HBI"
80118,1,"n",1000,1,202,2012,"HBI"
80118,2,"o",1000,1,353,2012,"HBI"
80118,3,"s",1000,1,219,2012,"HBI"
80118,4,"w",1000,1,279,2012,"HBI"
80119,1,"n",1000,1,391,2012,"HBI"
80119,2,"o",1000,1,440,2012,"HBI"
80119,3,"s",1000,1,481,2012,"HBI"
80119,4,"w",1000,1,200,2012,"HBI"
80120,1,"n",1000,1,437,2012,"HBI"
80120,2,"o",1000,2,500,2012,"HBI"
80120,3,"s",1000,2,500,2012,"HBI"
80120,4,"w",1000,2,500,2012,"HBI"
80121,1,"n",1000,1,131,2012,"HBI"
80121,2,"o",1000,1,253,2012,"HBI"
80121,3,"s",1000,1,64,2012,"HBI"
80121,4,"w",1000,1,211,2012,"HBI"
80122,1,"n",1000,1,355,2012,"HBI"
80122,2,"o",1000,1,122,2012,"HBI"
80122,3,"s",1000,1,375,2012,"HBI"
80122,4,"w",1000,1,111,2012,"HBI"
80123,1,"n",1000,1,97,2011,"HBI"
80123,2,"o",1000,1,113,2011,"HBI"
80123,3,"s",1000,1,81,2011,"HBI"
80123,4,"w",1000,1,86,2011,"HBI"
80124,1,"n",1000,1,337,2011,"HBI"
80124,2,"o",1000,1,180,2011,"HBI"
80124,3,"s",1000,1,498,2011,"HBI"
80124,4,"w",1000,1,404,2011,"HBI"
80125,1,"n",1000,1,151,2012,"HBI"
80125,2,"o",1000,1,380,2012,"HBI"
80125,3,"s",1000,1,252,2012,"HBI"
80125,4,"w",1000,1,305,2012,"HBI"
80126,1,"n",1000,1,191,2012,"HBI"
80126,2,"o",1000,1,97,2012,"HBI"
80126,3,"s",1000,1,198,2012,"HBI"
80126,4,"w",1000,1,367,2012,"HBI"
80127,1,"n",1000,1,138,2012,"HBI"
80127,2,"o",1000,1,168,2012,"HBI"
80127,3,"s",1000,1,265,2012,"HBI"
80127,4,"w",1000,1,99,2012,"HBI"
80128,1,"n",1000,1,461,2012,"HBI"
80128,2,"o",1000,1,474,2012,"HBI"
80128,3,"s",1000,1,496,2012,"HBI"
80128,4,"w",1000,1,333,2012,"HBI"
80129,1,"n",1000,1,79,2012,"HBI"
80129,2,"o",1000,2,500,2012,"HBI"
80129,3,"s",1000,2,500,2012,"HBI"
80129,4,"w",1000,1,263,2012,"HBI"
80130,1,"n",1000,1,472,2012,"HBI"
80130,2,"o",1000,1,357,2012,"HBI"
80130,3,"s",1000,1,465,2012,"HBI"
80130,4,"w",1000,1,468,2012,"HBI"
80131,1,"n",1000,1,283,2012,"HBI"
80131,2,"o",1000,1,224,2012,"HBI"
80131,3,"s",1000,1,371,2012,"HBI"
80131,4,"w",1000,1,453,2012,"HBI"
80132,1,"n",1000,1,40,2011,"HBI"
80132,2,"o",1000,1,53,2011,"HBI"
80132,3,"s",1000,1,237,2011,"HBI"
80132,4,"w",1000,1,126,2011,"HBI"
80133,1,"n",1000,1,160,2012,"HBI"
80133,2,"o",1000,1,125,2012,"HBI"
80133,3,"s",1000,1,176,2012,"HBI"
80133,4,"w",1000,1,104,2012,"HBI"
80134,1,"n",1000,1,103,2012,"HBI"
80134,2,"o",1000,1,314,2012,"HBI"
80134,3,"s",1000,1,248,2012,"HBI"
80134,4,"w",1000,1,137,2012,"HBI"
80135,1,"n",1000,1,85,2012,"HBI"
80135,2,"o",1000,1,208,2012,"HBI"
80135,3,"s",1000,1,284,2012,"HBI"
80135,4,"w",1000,1,100,2012,"HBI"
80136,1,"n",1000,1,447,2012,"HBI"
80136,2,"o",1000,1,493,2012,"HBI"
80136,3,"s",1000,1,288,2012,"HBI"
80136,4,"w",1000,1,377,2012,"HBI"
80137,1,"n",1000,1,252,2012,"HBI"
80137,2,"no",1000,1,313,2012,"HBI"
80137,3,"s",1000,1,490,2012,"HBI"
80137,4,"w",1000,1,375,2012,"HBI"
80138,1,"n",1000,1,87,2012,"HBI"
80138,2,"o",1000,1,208,2012,"HBI"
80138,3,"s",1000,1,51,2012,"HBI"
80138,4,"w",1000,1,213,2012,"HBI"
80139,1,"n",1000,1,188,2012,"HBI"
80139,2,"o",1000,1,186,2012,"HBI"
80139,3,"s",1000,1,93,2012,"HBI"
80139,4,"w",1000,1,180,2012,"HBI"
80140,1,"n",1000,1,175,2012,"HBI"
80140,2,"o",1000,1,54,2012,"HBI"
80140,3,"s",1000,1,398,2012,"HBI"
80140,4,"w",1000,1,485,2012,"HBI"
80141,1,"n",1000,1,351,2012,"HBI"
80141,2,"o",1000,1,204,2012,"HBI"
80141,3,"s",1000,1,314,2012,"HBI"
80141,4,"w",1000,1,289,2012,"HBI"
80142,1,"n",1000,1,347,2012,"HBI"
80142,2,"o",1000,1,373,2012,"HBI"
80142,3,"s",1000,1,163,2012,"HBI"
80142,4,"w",1000,1,340,2012,"HBI"
80143,1,"n",1000,1,352,2012,"HBI"
80143,2,"o",1000,1,152,2012,"HBI"
80143,3,"s",1000,1,203,2012,"HBI"
80143,4,"w",1000,1,213,2012,"HBI"
80144,1,"n",1000,1,231,2012,"HBI"
80144,2,"o",1000,1,240,2012,"HBI"
80144,3,"s",1000,1,323,2012,"HBI"
80144,4,"w",1000,1,354,2012,"HBI"
80145,1,"n",1000,1,214,2012,"HBI"
80145,2,"o",1000,1,465,2012,"HBI"
80145,3,"s",1000,2,500,2012,"HBI"
80145,4,"w",1000,1,276,2012,"HBI"
80146,1,"n",1000,1,289,2012,"HBI"
80146,2,"o",1000,1,387,2012,"HBI"
80146,3,"s",1000,1,458,2012,"HBI"
80146,4,"w",1000,1,359,2012,"HBI"
80147,1,"n",1000,1,82,2012,"HBI"
80147,2,"o",1000,1,69,2012,"HBI"
80147,3,"s",1000,1,70,2012,"HBI"
80147,4,"w",1000,1,141,2012,"HBI"
80148,1,"n",1000,1,269,2012,"HBI"
80148,2,"o",1000,1,193,2012,"HBI"
80148,3,"s",1000,1,390,2012,"HBI"
80148,4,"w",1000,1,215,2012,"HBI"
80149,1,"n",1000,1,129,2012,"HBI"
80149,2,"o",1000,1,98,2012,"HBI"
80149,3,"s",1000,1,62,2012,"HBI"
80149,4,"w",1000,1,47,2012,"HBI"
80150,1,"n",1000,1,449,2012,"HBI"
80150,2,"o",1000,1,127,2012,"HBI"
80150,3,"s",1000,1,122,2012,"HBI"
80150,4,"w",1000,1,265,2012,"HBI"
80151,1,"n",1000,1,332,2011,"HBI"
80151,2,"o",1000,1,269,2011,"HBI"
80151,3,"s",1000,1,375,2011,"HBI"
80151,4,"w",1000,1,387,2011,"HBI"
80152,1,"n",1000,1,392,2012,"HBI"
80152,2,"o",1000,1,474,2012,"HBI"
80152,3,"s",1000,1,380,2012,"HBI"
80152,4,"w",1000,1,410,2012,"HBI"
80153,1,"n",1000,1,143,2012,"HBI"
80153,2,"o",1000,1,395,2012,"HBI"
80153,3,"s",1000,1,313,2012,"HBI"
80153,4,"w",1000,1,72,2012,"HBI"
80154,1,"n",1000,1,348,2012,"HBI"
80154,2,"o",1000,1,357,2012,"HBI"
80154,3,"s",1000,1,405,2012,"HBI"
80154,4,"w",1000,1,33,2012,"HBI"
80155,1,"n",1000,1,278,2012,"HBI"
80155,2,"o",1000,1,214,2012,"HBI"
80155,3,"s",1000,1,401,2012,"HBI"
80155,4,"w",1000,1,139,2012,"HBI"
80156,1,"n",1000,1,369,2012,"HBI"
80156,2,"o",1000,1,479,2012,"HBI"
80156,3,"s",1000,1,499,2012,"HBI"
80156,4,"w",1000,1,500,2012,"HBI"
80157,1,"n",1000,1,494,2012,"HBI"
80157,2,"o",1000,1,462,2012,"HBI"
80157,3,"s",1000,1,478,2012,"HBI"
80157,4,"w",1000,1,475,2012,"HBI"
80158,1,"n",1000,1,330,2011,"HBI"
80158,2,"o",1000,1,137,2011,"HBI"
80158,3,"s",1000,1,55,2011,"HBI"
80158,4,"w",1000,1,39,2011,"HBI"
80159,1,"n",1000,1,282,2012,"HBI"
80159,2,"o",1000,1,411,2012,"HBI"
80159,3,"s",1000,1,456,2012,"HBI"
80159,4,"w",1000,1,345,2012,"HBI"
80160,1,"no",500,1,93,2012,"HBI"
80160,2,"o",1000,1,102,2012,"HBI"
80160,3,"s",1000,1,165,2012,"HBI"
80160,4,"w",1000,1,155,2012,"HBI"
80161,1,"n",1000,1,75,2012,"HBI"
80161,2,"o",1000,1,73,2012,"HBI"
80161,3,"s",1000,1,135,2012,"HBI"
80161,4,"w",1000,1,133,2012,"HBI"
80162,1,"n",1000,1,391,2012,"HBI"
80162,2,"o",1000,1,223,2012,"HBI"
80162,3,"s",1000,1,225,2012,"HBI"
80162,4,"w",1000,1,287,2012,"HBI"
80163,1,"n",1000,1,125,2012,"HBI"
80163,2,"o",1000,1,494,2012,"HBI"
80163,3,"s",1000,1,499,2012,"HBI"
80163,4,"w",1000,1,435,2012,"HBI"
80164,1,"n",1000,1,446,2012,"HBI"
80164,2,"o",1000,1,372,2012,"HBI"
80164,3,"s",1000,1,325,2012,"HBI"
80164,4,"w",1000,1,459,2012,"HBI"
80165,1,"n",1000,1,258,2012,"HBI"
80165,2,"o",1000,1,133,2012,"HBI"
80165,3,"s",1000,1,407,2012,"HBI"
80165,4,"w",1000,1,62,2012,"HBI"
80166,1,"n",1000,1,361,2012,"HBI"
80166,2,"o",1000,1,438,2012,"HBI"
80166,3,"s",1000,1,325,2012,"HBI"
80166,4,"w",1000,1,401,2012,"HBI"
80167,1,"n",1000,1,148,2012,"HBI"
80167,2,"o",1000,1,55,2012,"HBI"
80167,3,"s",1000,1,392,2012,"HBI"
80167,4,"w",1000,1,272,2012,"HBI"
80168,1,"n",1000,1,499,2012,"HBI"
80168,2,"o",1000,1,283,2012,"HBI"
80168,3,"s",1000,1,228,2012,"HBI"
80168,4,"w",1000,1,378,2012,"HBI"
80169,1,"n",1000,1,272,2012,"HBI"
80169,2,"o",1000,1,253,2012,"HBI"
80169,3,"s",1000,1,109,2012,"HBI"
80169,4,"w",1000,1,185,2012,"HBI"
80170,1,"n",1000,1,273,2012,"HBI"
80170,2,"o",1000,1,372,2012,"HBI"
80170,3,"s",1000,1,202,2012,"HBI"
80170,4,"w",1000,1,317,2012,"HBI"
80171,1,"n",1000,1,202,2012,"HBI"
80171,2,"o",1000,1,217,2012,"HBI"
80171,3,"s",1000,1,322,2012,"HBI"
80171,4,"w",1000,1,406,2012,"HBI"
80172,1,"n",1000,1,499,2012,"HBI"
80172,2,"o",1000,1,117,2012,"HBI"
80172,3,"s",1000,1,456,2012,"HBI"
80172,4,"w",1000,1,466,2012,"HBI"
80173,1,"n",1000,1,178,2011,"HBI"
80173,2,"o",1000,1,478,2011,"HBI"
80173,3,"s",1000,1,480,2011,"HBI"
80173,4,"w",1000,1,256,2011,"HBI"
80174,1,"n",1000,1,207,2012,"HBI"
80174,2,"o",1000,1,250,2012,"HBI"
80174,3,"s",1000,1,365,2012,"HBI"
80174,4,"w",1000,1,449,2012,"HBI"
80175,1,"n",1000,1,205,2011,"HBI"
80175,2,"o",1000,1,496,2011,"HBI"
80175,3,"s",1000,2,500,2011,"HBI"
80175,4,"w",1000,1,406,2011,"HBI"
80176,1,"n",1000,1,177,2012,"HBI"
80176,2,"o",1000,1,364,2012,"HBI"
80176,3,"s",1000,1,60,2012,"HBI"
80176,4,"w",1000,1,254,2012,"HBI"
80177,1,"n",1000,1,135,2012,"HBI"
80177,2,"o",1000,1,156,2012,"HBI"
80177,3,"s",1000,1,155,2012,"HBI"
80177,4,"w",1000,1,66,2012,"HBI"
80178,1,"n",1000,1,225,2012,"HBI"
80178,2,"o",1000,1,98,2012,"HBI"
80178,3,"s",1000,1,82,2012,"HBI"
80178,4,"w",1000,1,179,2012,"HBI"
80179,1,"n",1000,1,162,2011,"HBI"
80179,2,"o",1000,1,152,2011,"HBI"
80179,3,"s",1000,1,59,2011,"HBI"
80179,4,"w",1000,1,91,2011,"HBI"
80180,1,"n",1000,1,161,2011,"HBI"
80180,2,"o",1000,1,82,2011,"HBI"
80180,3,"s",1000,1,362,2011,"HBI"
80180,4,"w",1000,1,44,2011,"HBI"
80182,1,"n",1000,1,396,2012,"HBI"
80182,2,"o",1000,1,95,2012,"HBI"
80182,3,"s",1000,1,73,2012,"HBI"
80182,4,"w",1000,1,217,2012,"HBI"
80183,1,"n",1000,1,343,2012,"HBI"
80183,2,"o",1000,1,266,2012,"HBI"
80183,3,"s",1000,1,374,2012,"HBI"
80183,4,"w",1000,1,224,2012,"HBI"
80184,1,"n",1000,1,83,2012,"HBI"
80184,2,"o",700,1,60,2012,"HBI"
80184,3,"s",1000,1,50,2012,"HBI"
80184,4,"w",1000,1,72,2012,"HBI"
80185,1,"n",1000,1,494,2012,"HBI"
80185,2,"o",1000,1,167,2012,"HBI"
80185,3,"s",1000,1,193,2012,"HBI"
80185,4,"w",1000,1,359,2012,"HBI"
80186,1,"n",1000,1,278,2012,"HBI"
80186,2,"o",1000,1,470,2012,"HBI"
80186,3,"s",1000,1,370,2012,"HBI"
80186,4,"w",1000,1,380,2012,"HBI"
80188,1,"n",1000,1,75,2012,"HBI"
80188,2,"o",1000,1,31,2012,"HBI"
80188,3,"s",1000,1,85,2012,"HBI"
80188,4,"w",1000,1,152,2012,"HBI"
80189,1,"n",1000,1,417,2012,"HBI"
80189,2,"o",1000,1,243,2012,"HBI"
80189,3,"s",1000,1,326,2012,"HBI"
80189,4,"w",1000,2,500,2012,"HBI"
80191,1,"n",1000,1,88,2011,"HBI"
80191,2,"o",1000,1,126,2011,"HBI"
80191,3,"s",1000,1,90,2011,"HBI"
80191,4,"w",1000,1,125,2011,"HBI"
80192,1,"n",1000,1,218,2011,"HBI"
80192,2,"o",1000,1,74,2011,"HBI"
80192,3,"s",1000,1,368,2011,"HBI"
80192,4,"w",1000,1,349,2011,"HBI"
80193,1,"n",1000,1,147,2011,"HBI"
80193,2,"o",1000,1,272,2011,"HBI"
80193,3,"s",1000,1,435,2011,"HBI"
80193,4,"w",1000,1,130,2011,"HBI"
80194,1,"n",1000,1,95,2012,"HBI"
80194,2,"o",1000,1,64,2012,"HBI"
80194,3,"s",1000,1,157,2012,"HBI"
80194,4,"w",1000,1,402,2012,"HBI"
80195,1,"n",1000,1,178,2011,"HBI"
80195,2,"o",1000,1,286,2011,"HBI"
80195,3,"s",1000,1,252,2011,"HBI"
80195,4,"w",1000,1,183,2011,"HBI"
80196,1,"n",1000,1,126,2011,"HBI"
80196,2,"o",1000,1,215,2011,"HBI"
80196,3,"s",1000,1,217,2011,"HBI"
80196,4,"w",1000,1,122,2011,"HBI"
80198,1,"n",1000,1,49,2012,"HBI"
80198,2,"o",1000,1,102,2012,"HBI"
80198,3,"s",1000,1,67,2012,"HBI"
80198,4,"w",1000,1,113,2012,"HBI"
80199,1,"n",1000,1,64,2012,"HBI"
80199,2,"o",1000,1,117,2012,"HBI"
80199,3,"s",1000,1,82,2012,"HBI"
80199,4,"w",1000,1,89,2012,"HBI"
80200,1,"n",1000,1,330,2011,"HBI"
80200,2,"o",1000,1,316,2011,"HBI"
80200,3,"s",1000,1,98,2011,"HBI"
80200,4,"w",1000,1,483,2011,"HBI"
80201,1,"n",1000,1,182,2011,"HBI"
80201,2,"o",1000,1,117,2011,"HBI"
80201,3,"s",1000,1,139,2011,"HBI"
80201,4,"w",1000,1,84,2011,"HBI"
80202,1,"n",1000,1,192,2011,"HBI"
80202,2,"o",1000,1,499,2011,"HBI"
80202,3,"s",1000,1,451,2011,"HBI"
80202,4,"w",1000,1,486,2011,"HBI"
80203,1,"n",1000,1,379,2012,"HBI"
80203,2,"o",1000,1,147,2012,"HBI"
80203,3,"s",1000,1,398,2012,"HBI"
80203,4,"w",1000,2,500,2012,"HBI"
80204,1,"n",1000,1,346,2012,"HBI"
80204,2,"o",1000,1,429,2012,"HBI"
80204,3,"s",1000,1,298,2012,"HBI"
80204,4,"w",1000,1,227,2012,"HBI"
80205,1,"n",1000,1,298,2012,"HBI"
80205,2,"o",1000,1,165,2012,"HBI"
80205,3,"s",1000,1,118,2012,"HBI"
80205,4,"w",1000,1,205,2012,"HBI"
80206,1,"n",1000,1,109,2012,"HBI"
80206,2,"o",1000,1,160,2012,"HBI"
80206,3,"s",1000,1,96,2012,"HBI"
80206,4,"w",1000,1,329,2012,"HBI"
80207,1,"n",1000,1,54,2011,"HBI"
80207,2,"o",1000,1,47,2011,"HBI"
80207,3,"s",1000,1,38,2011,"HBI"
80207,4,"w",1000,1,42,2011,"HBI"
80208,1,"n",1000,1,212,2012,"HBI"
80208,2,"o",1000,1,136,2012,"HBI"
80208,3,"s",1000,1,52,2012,"HBI"
80208,4,"w",1000,1,134,2012,"HBI"
80209,1,"n",1000,1,139,2012,"HBI"
80209,2,"o",1000,1,141,2012,"HBI"
80209,3,"s",1000,1,74,2012,"HBI"
80209,4,"w",1200,1,92,2012,"HBI"
80210,1,"n",1000,1,498,2012,"HBI"
80210,2,"o",1000,1,395,2012,"HBI"
80210,3,"s",1000,1,422,2012,"HBI"
80210,4,"w",1000,2,500,2012,"HBI"
80211,1,"n",500,1,188,2012,"HBI"
80211,2,"o",1000,1,194,2012,"HBI"
80211,3,"s",1000,1,382,2012,"HBI"
80211,4,"w",1000,1,149,2012,"HBI"
80212,1,"n",1000,1,353,2012,"HBI"
80212,2,"o",1000,1,498,2012,"HBI"
80212,3,"s",1000,1,475,2012,"HBI"
80212,4,"w",1000,1,402,2012,"HBI"
80213,1,"n",1000,1,336,2011,"HBI"
80213,2,"o",1000,1,79,2011,"HBI"
80213,3,"s",1000,1,189,2011,"HBI"
80213,4,"w",1000,1,113,2011,"HBI"
80214,1,"n",1000,1,353,2012,"HBI"
80214,2,"o",1000,1,216,2012,"HBI"
80214,3,"s",1000,2,500,2012,"HBI"
80214,4,"w",1000,1,413,2012,"HBI"
80215,1,"n",1000,1,158,2012,"HBI"
80215,2,"o",1000,1,164,2012,"HBI"
80215,3,"s",1000,1,137,2012,"HBI"
80215,4,"w",1000,1,369,2012,"HBI"
80216,1,"n",1000,1,315,2011,"HBI"
80216,2,"o",1000,1,103,2011,"HBI"
80216,3,"s",1000,1,231,2011,"HBI"
80216,4,"w",1000,1,279,2011,"HBI"
80217,1,"n",1000,1,47,2011,"HBI"
80217,2,"o",1000,1,56,2011,"HBI"
80217,3,"s",1000,1,58,2011,"HBI"
80217,4,"w",1000,1,51,2011,"HBI"
80218,1,"n",1000,1,263,2011,"HBI"
80218,2,"o",1000,1,447,2011,"HBI"
80218,3,"s",1000,1,436,2011,"HBI"
80218,4,"w",1000,1,314,2011,"HBI"
80219,1,"n",1000,1,306,2011,"HBI"
80219,2,"o",1000,1,218,2011,"HBI"
80219,3,"s",1000,1,282,2011,"HBI"
