"plot_ID","team","date","plot_inv_status","inv_year","inv"
90719,"Dietz",2006-05-11,14,2006,"BZE2"
90720,"Kraft",2007-05-30,14,2007,"BZE2"
90721,"Falk",2007-08-01,14,2007,"BZE2"
90722,"Dietz",2007-06-19,14,2007,"BZE2"
90723,"Schubert",2007-05-09,14,2007,"BZE2"
90724,"Falk",2007-05-09,14,2007,"BZE2"
90725,"Falk",2007-05-08,14,2007,"BZE2"
90726,"Falk",2007-05-24,14,2007,"BZE2"
90727,"Kraft",2007-06-12,14,2007,"BZE2"
90728,"Schubert",2008-07-10,14,2008,"BZE5"
90730,"Schubert",2008-07-08,14,2008,"BZE5"
90789,"Falk",2006-10-10,14,2006,"BZE2"
90731,"Falk",2006-07-27,14,2006,"BZE2"
90732,"Falk",2006-08-08,14,2006,"BZE2"
90733,"Schubert",2007-04-12,14,2007,"BZE2"
90734,"Falk",2006-09-26,14,2006,"BZE2"
90735,"Loringhoven",2007-04-25,14,2007,"BZE2"
90736,"Kraft",2007-07-31,14,2007,"BZE2"
90737,"Schubert",2007-05-22,14,2007,"BZE2"
90738,"Dietz",2007-05-22,14,2007,"BZE2"
90739,"Falk",2007-08-02,14,2007,"BZE2"
90740,"Dietz",2007-06-19,14,2007,"BZE2"
90741,"Schubert",2007-05-08,14,2007,"BZE2"
90742,"Dietz",2007-05-08,14,2007,"BZE2"
90743,"Kraft",2008-06-03,14,2008,"BZE5"
90744,"Kraft",2007-04-17,14,2007,"BZE2"
90745,"Kraft",2008-06-04,14,2008,"BZE5"
90746,"Falk",2006-09-21,14,2006,"BZE2"
90747,"Dietz",2007-10-18,14,2007,"BZE2"
90748,"Schubert",2006-07-05,14,2006,"BZE2"
90749,"Schubert",2006-06-01,14,2006,"BZE2"
90750,"Schubert",2006-05-23,14,2006,"BZE2"
90751,"Falk",2006-09-27,14,2006,"BZE2"
90752,"Loringhoven",2007-04-24,14,2007,"BZE2"
90753,"Falk",2007-05-22,14,2007,"BZE2"
90754,"Falk",2007-07-31,14,2007,"BZE2"
90755,"Dietz",2007-05-09,14,2007,"BZE2"
90756,"Kraft",2007-04-18,14,2007,"BZE2"
90757,"Dietz",2007-08-21,14,2007,"BZE2"
90758,"Dietz",2007-05-23,14,2007,"BZE2"
90759,"Dietz",2007-08-22,14,2007,"BZE2"
90760,"Dietz",2007-08-23,14,2007,"BZE2"
90761,"Dietz",2007-10-17,14,2007,"BZE2"
90762,"Dietz",2007-10-16,14,2007,"BZE2"
90763,"Schubert",2007-08-09,14,2007,"BZE2"
90764,"Falk",2006-08-10,14,2006,"BZE2"
90765,"Schubert",2008-04-17,14,2008,"BZE5"
90766,"Loringhoven",2007-04-26,14,2007,"BZE2"
90769,"Falk",2007-09-25,14,2007,"BZE2"
90770,"Falk",2007-09-26,14,2007,"BZE2"
90771,"Schubert",2007-09-27,14,2007,"BZE2"
90772,"Schubert",2007-09-26,14,2007,"BZE2"
90773,"Falk",2007-05-31,14,2007,"BZE2"
90774,"Falk",2007-05-30,14,2007,"BZE2"
90775,"Kraft",2008-06-05,14,2008,"BZE5"
90776,"Falk",2007-05-23,14,2007,"BZE2"
90777,"Kraft",2007-04-19,14,2007,"BZE2"
90778,"Dietz",2007-05-24,14,2007,"BZE2"
90779,"Loringhoven",2007-08-27,14,2007,"BZE2"
90780,"Loringhoven",2007-08-29,14,2007,"BZE2"
90781,"Falk",2006-09-20,14,2006,"BZE2"
90783,"Falk",2007-03-14,14,2007,"BZE2"
90784,"Schubert",2007-06-27,14,2007,"BZE2"
90785,"Falk",2007-08-28,14,2007,"BZE2"
90786,"Falk",2007-06-26,14,2007,"BZE2"
90787,"Falk",2007-09-27,14,2007,"BZE2"
90788,"Schubert",2007-09-25,14,2007,"BZE2"
100069,"-2",1970-01-01,26,1970,"warning"
90790,"Falk",2007-05-10,14,2007,"BZE2"
90791,"Falk",2006-08-30,14,2006,"BZE2"
90792,"Falk",2006-08-29,14,2006,"BZE2"
90793,"Falk",2007-05-29,14,2007,"BZE2"
90794,"Dietz",2006-10-19,14,2006,"BZE2"
90795,"Loringhoven",2007-08-28,14,2007,"BZE2"
90796,"Falk",2008-07-10,14,2008,"BZE5"
90797,"Dietz",2006-08-23,14,2006,"BZE2"
90798,"Falk",2007-08-30,14,2007,"BZE2"
90799,"Schubert",2006-05-31,14,2006,"BZE2"
100003,"Drescher-Larres",2008-09-11,0,2008,"BZE5"
90800,"Dietz",2006-07-06,14,2006,"BZE2"
90801,"Loringhoven",2007-04-02,14,2007,"BZE2"
90802,"Falk",2007-04-12,14,2007,"BZE2"
90803,"Kraft",2008-05-20,14,2008,"BZE5"
90804,"Falk",2006-10-12,14,2006,"BZE2"
90805,"Falk",2007-07-18,14,2007,"BZE2"
90806,"Falk",2007-07-19,14,2007,"BZE2"
90807,"Falk",2008-08-14,14,2008,"BZE5"
90808,"Schubert",2007-06-19,14,2007,"BZE2"
90809,"Dietz",2006-07-04,14,2006,"BZE2"
90810,"Falk",2007-08-29,14,2007,"BZE2"
90811,"Loringhoven",2007-04-03,14,2007,"BZE2"
90812,"Falk",2007-06-27,14,2007,"BZE2"
90813,"Kraft",2008-05-21,14,2008,"BZE5"
90814,"Falk",2007-07-17,14,2007,"BZE2"
90815,"Falk",2006-10-11,14,2006,"BZE2"
90816,"Dietz",2006-10-17,14,2006,"BZE2"
90817,"Dietz",2006-06-21,14,2006,"BZE2"
90818,"Falk",2008-07-11,14,2008,"BZE5"
90819,"Falk",2007-03-15,14,2007,"BZE2"
90820,"Schubert",2007-06-21,14,2007,"BZE2"
90821,"Schubert",2007-06-05,14,2007,"BZE2"
90822,"Falk",2007-03-27,14,2007,"BZE2"
90823,"Falk",2007-03-28,14,2007,"BZE2"
90824,"Falk",2007-04-13,14,2007,"BZE2"
90826,"Dietz",2006-06-22,14,2006,"BZE2"
90827,"Falk",2007-09-20,14,2007,"BZE2"
90828,"Falk",2007-09-19,14,2007,"BZE2"
90829,"Falk",2008-07-30,14,2008,"BZE5"
90830,"Schubert",2007-06-20,14,2007,"BZE2"
90831,"Schubert",2007-03-27,14,2007,"BZE2"
90832,"Schubert",2007-05-23,14,2007,"BZE2"
90833,"Loringhoven",2007-05-04,14,2007,"BZE2"
90834,"Dietz",2006-06-03,14,2006,"BZE2"
90835,"Falk",2007-06-28,14,2007,"BZE2"
90836,"Kraft",2007-07-03,14,2007,"BZE2"
90837,"Falk",2007-07-16,14,2007,"BZE2"
90838,"Falk",2007-09-21,14,2007,"BZE2"
90839,"Falk",2007-03-16,14,2007,"BZE2"
90840,"Schubert",2007-04-26,14,2007,"BZE2"
90841,"Falk",2007-03-29,14,2007,"BZE2"
90842,"Kraft",2007-07-05,14,2007,"BZE2"
90843,"Falk",2007-07-24,14,2007,"BZE2"
90844,"Schubert",2006-10-11,14,2006,"BZE2"
90845,"Kraft",2007-07-04,14,2007,"BZE2"
90846,"Loringhoven",2008-06-25,14,2008,"BZE5"
90847,"Kraft",2008-06-12,14,2008,"BZE5"
90848,"Kraft",2008-06-11,14,2008,"BZE5"
90849,"Kraft",2008-06-10,14,2008,"BZE5"
90850,"Schubert",2007-05-31,14,2007,"BZE2"
90851,"Schubert",2007-05-24,14,2007,"BZE2"
90852,"Kraft",2007-06-04,14,2007,"BZE2"
90853,"Kraft",2007-06-05,14,2007,"BZE2"
90854,"Loringhoven",2008-06-26,14,2008,"BZE5"
90855,"Schubert",2007-04-24,14,2007,"BZE2"
90856,"Schubert",2006-11-07,14,2006,"BZE2"
90857,"Schubert",2007-08-28,14,2007,"BZE2"
90858,"Loringhoven",2007-05-02,14,2007,"BZE2"
90859,"Schubert",2007-08-08,14,2007,"BZE2"
90860,"Schubert",2007-06-12,14,2007,"BZE2"
90861,"Kraft",2007-06-06,14,2007,"BZE2"
90862,"Falk",2007-05-15,14,2007,"BZE2"
90863,"Loringhoven",2008-06-27,14,2008,"BZE5"
90864,"Loringhoven",2007-05-03,14,2007,"BZE2"
90865,"Schubert",2007-08-02,14,2007,"BZE2"
90866,"Schubert",2007-07-18,14,2007,"BZE2"
90867,"Falk",2007-05-16,14,2007,"BZE2"
90868,"Falk",2007-05-14,14,2007,"BZE2"
90869,"Schubert",2006-11-22,14,2006,"BZE2"
90870,"Schubert",2007-08-23,14,2007,"BZE2"
90871,"Schubert",2008-04-30,14,2008,"BZE5"
90872,"Schubert",2008-06-03,14,2008,"BZE5"
90873,"Schubert",2007-08-21,14,2007,"BZE2"
90874,"Schubert",2007-08-22,14,2007,"BZE2"
90875,"Schubert",2007-09-20,14,2007,"BZE2"
90876,"Schubert",2007-08-29,14,2007,"BZE2"
90877,"Schubert",2007-08-07,14,2007,"BZE2"
90878,"Schubert",2008-07-22,14,2008,"BZE5"
90879,"Schubert",2007-09-19,14,2007,"BZE2"
90880,"Falk",2007-08-23,14,2007,"BZE2"
90881,"Schubert",2008-06-05,14,2008,"BZE5"
90882,"Schubert",2007-09-18,14,2007,"BZE2"
90884,"Falk",2007-08-22,14,2007,"BZE2"
90885,"Falk",2007-08-21,14,2007,"BZE2"
90886,"-2",1970-01-01,20,1970,"warning"
100001,"-2",1970-01-01,22,1970,"warning"
100002,"Drescher-Larres",2008-09-22,0,2008,"BZE5"
100004,"Drescher-Larres",2008-11-17,0,2008,"BZE5"
100005,"-2",1970-01-01,26,1970,"warning"
100006,"-2",1970-01-01,26,1970,"warning"
100007,"-2",1970-01-01,26,1970,"warning"
100008,"-2",1970-01-01,23,1970,"warning"
100009,"Drescher-Larres",2006-05-24,0,2006,"BZE2"
100010,"Drescher-Larres",2008-08-27,0,2008,"BZE5"
100011,"Drescher-Larres",2006-06-27,0,2006,"BZE2"
100012,"-2",1970-01-01,26,1970,"warning"
100013,"Drescher-Larres",2008-08-28,0,2008,"BZE5"
100014,"Drescher-Larres",2007-09-24,0,2007,"BZE2"
130020,"-2",1970-01-01,26,1970,"warning"
130022,"Heinkele;Martin",2006-03-28,0,2006,"BZE2"
100015,"Drescher-Larres",2008-05-28,0,2008,"BZE5"
100016,"Drescher-Larres",2007-04-04,0,2007,"BZE2"
100017,"-2",1970-01-01,26,1970,"warning"
100018,"Drescher-Larres",2008-06-25,0,2008,"BZE5"
100019,"-2",1970-01-01,26,1970,"warning"
100020,"Drescher-Larres",2006-08-22,0,2006,"BZE2"
100021,"Drescher-Larres",2008-09-26,0,2008,"BZE5"
100022,"Drescher-Larres",2006-09-26,0,2006,"BZE2"
100023,"-2",1970-01-01,26,1970,"warning"
100024,"-2",1970-01-01,26,1970,"warning"
100025,"Drescher-Larres",2008-04-02,0,2008,"BZE5"
100026,"-2",1970-01-01,26,1970,"warning"
100027,"-2",1970-01-01,26,1970,"warning"
100028,"Drescher-Larres",2008-10-07,0,2008,"BZE5"
100029,"Drescher-Larres",2008-04-28,0,2008,"BZE5"
100030,"-2",1970-01-01,26,1970,"warning"
100031,"-2",1970-01-01,26,1970,"warning"
100032,"-2",1970-01-01,26,1970,"warning"
100033,"-2",1970-01-01,26,1970,"warning"
100034,"-2",1970-01-01,23,1970,"warning"
100036,"-2",1970-01-01,22,1970,"warning"
100037,"Drescher-Larres",2009-07-13,0,2009,"BZE5"
100038,"-2",1970-01-01,26,1970,"warning"
100039,"Drescher-Larres",2007-02-14,0,2007,"BZE2"
100040,"Drescher-Larres",2008-06-03,0,2008,"BZE5"
100041,"-2",1970-01-01,23,1970,"warning"
100042,"-2",1970-01-01,23,1970,"warning"
100043,"-2",1970-01-01,26,1970,"warning"
100044,"Drescher-Larres",2008-10-13,0,2008,"BZE5"
100045,"Drescher-Larres",2008-06-04,0,2008,"BZE5"
100046,"-2",1970-01-01,26,1970,"warning"
100047,"Drescher-Larres",2008-09-17,0,2008,"BZE5"
100048,"-2",1970-01-01,22,1970,"warning"
100049,"-2",1970-01-01,23,1970,"warning"
100050,"Drescher-Larres",2006-11-17,0,2006,"BZE2"
100051,"-2",1970-01-01,26,1970,"warning"
100052,"Drescher-Larres",2008-02-22,0,2008,"BZE5"
100053,"-2",1970-01-01,26,1970,"warning"
100054,"-2",1970-01-01,26,1970,"warning"
100055,"Drescher-Larres",2008-08-19,0,2008,"BZE5"
100056,"Drescher-Larres",2006-06-11,0,2006,"BZE2"
100057,"Drescher-Larres",2006-06-07,0,2006,"BZE2"
100058,"Drescher-Larres",2007-04-27,0,2007,"BZE2"
100059,"-2",1970-01-01,22,1970,"warning"
100060,"-2",1970-01-01,26,1970,"warning"
100061,"-2",1970-01-01,26,1970,"warning"
100062,"Drescher-Larres",2008-02-12,0,2008,"BZE5"
100063,"-2",1970-01-01,26,1970,"warning"
100064,"Drescher-Larres",2007-03-28,0,2007,"BZE2"
100065,"Drescher-Larres",2007-03-28,0,2007,"BZE2"
100066,"Drescher-Larres",2008-06-12,0,2008,"BZE5"
100067,"-2",1970-01-01,23,1970,"warning"
100068,"Drescher-Larres",2008-04-03,0,2008,"BZE5"
100070,"Drsecher-Larres",2008-08-19,0,2008,"BZE5"
100071,"Drescher-Larres",2006-07-12,0,2006,"BZE2"
100072,"Drescher-Larres",2006-08-04,0,2006,"BZE2"
100073,"Drescher-Larres",2007-09-24,0,2007,"BZE2"
100074,"-2",1970-01-01,27,1970,"warning"
100075,"-2",1970-01-01,27,1970,"warning"
100076,"-2",1970-01-01,26,1970,"warning"
100077,"-2",1970-01-01,26,1970,"warning"
100078,"Drescher-Larres",2007-04-20,0,2007,"BZE2"
100079,"-2",1970-01-01,23,1970,"warning"
120077,"Hoelzer;Damman",2006-06-01,0,2006,"BZE2"
120078,"Hoelzer;Damman",2006-05-30,0,2006,"BZE2"
100080,"Drescher-Larres",2007-08-31,0,2007,"BZE2"
100081,"Drescher-Larres",2006-08-02,10,2006,"BZE2"
100082,"Drescher-Larres",2006-06-29,16,2006,"BZE2"
100083,"Drescher-Larres",2007-10-17,16,2007,"BZE2"
100084,"Drescher-Larres",2008-07-02,19,2008,"BZE5"
100085,"Drescher-Larres",2008-07-14,19,2008,"BZE5"
100086,"Drescher-Larres",2009-06-05,19,2009,"BZE5"
100087,"Drescher-Larres",2008-10-23,19,2008,"BZE5"
100088,"Drescher-Larres",2008-06-17,16,2008,"BZE5"
100089,"Drescher-Larres",2008-10-14,16,2008,"BZE5"
100090,"Drescher-Larres",2008-10-24,16,2008,"BZE5"
120001,"Hoelzer;Hoevelmann;Bielefeldt",2006-11-08,19,2006,"BZE2"
120002,"Hoelzer;Hoevelmann;Bielefeldt",2006-11-08,19,2006,"BZE2"
120003,"Hoelzer;Hoevelmann;Bielefeldt",2006-10-31,19,2006,"BZE2"
120004,"Hoelzer;Hoevelmann;Bielefeldt",2006-10-31,19,2006,"BZE2"
120005,"Hoelzer;Hoevelmann;Bielefeldt",2006-10-24,0,2006,"BZE2"
120006,"Hoelzer;Hoevelmann;Bielefeldt",2006-10-25,0,2006,"BZE2"
120007,"Hoelzer;Hoevelmann;Bielefeldt",2006-10-12,0,2006,"BZE2"
120008,"Hoelzer;Hoevelmann;Eglin",2006-08-28,0,2006,"BZE2"
120009,"Hoelzer;Hoevelmann;Bielefeldt",2006-10-11,0,2006,"BZE2"
120010,"Hoelzer;Hoevelmann;Bielefeldt",2006-10-11,0,2006,"BZE2"
120011,"Hoelzer;Hoevelmann;Bielefeldt",2006-11-28,0,2006,"BZE2"
120012,"Hoelzer;Hoevelmann;Bielefeldt",2006-10-10,0,2006,"BZE2"
120013,"Hoelzer;Hoevelmann;Eglin",2006-08-22,0,2006,"BZE2"
120014,"Hoelzer;Hoevelmann",2006-05-10,0,2006,"BZE2"
120015,"Hoelzer;Hoevelmann;Bielefeldt",2006-10-23,0,2006,"BZE2"
120016,"Hoelzer;Hoevelmann;Bielefeldt",2006-10-27,0,2006,"BZE2"
120017,"Hoelzer;Hoevelmann;Bielefeldt",2006-11-01,0,2006,"BZE2"
120018,"Hoelzer;Hoevelmann;Bielefeldt",2006-11-01,0,2006,"BZE2"
120019,"Hoelzer;Hoevelmann;Bielefeldt",2006-11-28,0,2006,"BZE2"
120020,"Hoelzer;Hoevelmann;Bielefeldt",2006-11-06,0,2006,"BZE2"
120021,"Hoelzer;Hoevelmann;Bielefeldt",2006-11-03,0,2006,"BZE2"
120022,"Hoelzer;Hoevelmann;Bielefeldt",2006-11-29,0,2006,"BZE2"
120023,"-2",1970-01-01,23,1970,"warning"
120024,"Hoelzer;Hoevelmann;Bielefeldt",2006-11-14,0,2006,"BZE2"
120025,"Hoelzer;Hoevelmann;Bielefeldt",2006-10-30,0,2006,"BZE2"
120026,"Hoelzer;Hoevelmann;Bielefeldt",2006-11-18,19,2006,"BZE2"
120027,"Hoelzer;Hoevelmann;Bielefeldt",2006-11-18,0,2006,"BZE2"
120028,"Hoelzer;Hoevelmann;Bielefeldt",2006-11-17,0,2006,"BZE2"
120029,"Hoelzer;Hoevelmann;Bielefeldt",2006-11-16,0,2006,"BZE2"
120030,"Hoelzer;Hoevelmann;Bielefeldt",2006-11-10,0,2006,"BZE2"
120031,"Hoelzer;Hoevelmann;Bielefeldt",2006-11-21,0,2006,"BZE2"
120032,"Hoelzer;Hoevelmann;Bielefeldt",2006-11-19,0,2006,"BZE2"
120033,"Hoelzer;Hoevelmann;Bielefeldt",2006-11-23,0,2006,"BZE2"
120034,"Hoelzer;Hoevelmann;Bielefeldt",2006-11-15,0,2006,"BZE2"
120035,"Hoelzer;Hoevelmann;Bielefeldt",2006-11-15,0,2006,"BZE2"
120036,"Hoelzer;Hoevelmann;Bielefeldt",2006-11-07,0,2006,"BZE2"
120037,"Hoelzer;Hoevelmann;Bielefeldt",2006-11-21,0,2006,"BZE2"
120038,"Hoelzer;Hoevelmann;Bielefeldt",2006-11-22,0,2006,"BZE2"
120039,"Hoelzer;Hoevelmann;Bielefeldt",2006-11-23,0,2006,"BZE2"
120040,"Hoelzer;Hoevelmann;Bielefeldt",2006-10-04,0,2006,"BZE2"
120041,"Hoelzer;Hoevelmann;Eglin",2006-08-29,0,2006,"BZE2"
120042,"Hoelzer;Hoevelmann;Bielefeldt",2006-10-02,0,2006,"BZE2"
120043,"Hoelzer;Hoevelmann;Bielefeldt",2006-09-18,0,2006,"BZE2"
120044,"Hoelzer;Hoevelmann;Bielefeldt",2006-09-27,0,2006,"BZE2"
120045,"Hoelzer;Hoevelmann;Bielefeldt",2006-09-27,0,2006,"BZE2"
120046,"Hoelzer;Hoevelmann;Bielefeldt",2006-09-11,0,2006,"BZE2"
120047,"Hoelzer;Hoevelmann;Bielefeldt",2006-09-20,0,2006,"BZE2"
120048,"Hoelzer;Hoevelmann;Bielefeldt",2006-06-20,0,2006,"BZE2"
120049,"Hoelzer;Hoevelmann;Bielefeldt",2006-06-19,0,2006,"BZE2"
120050,"Hoelzer;Hoevelmann;Bielefeldt",2006-06-21,0,2006,"BZE2"
120051,"Hoelzer;Hoevelmann;Bielefeldt",2006-06-22,0,2006,"BZE2"
120052,"Hoelzer;Hoevelmann;Bielefeldt",2006-06-20,0,2006,"BZE2"
120053,"Hoelzer;Hoevelmann;Bielefeldt",2006-06-21,0,2006,"BZE2"
120054,"Hoelzer;Hoevelmann;Bielefeldt",2006-06-15,0,2006,"BZE2"
120055,"Hoelzer;Hoevelmann;Bielefeldt",2006-06-15,0,2006,"BZE2"
120056,"Hoelzer;Hoevelmann;Bielefeldt",2006-06-22,0,2006,"BZE2"
120057,"Hoelzer;Hoevelmann;Bielefeldt",2006-07-18,0,2006,"BZE2"
120058,"Hoelzer;Hoevelmann;Bielefeldt",2006-07-18,0,2006,"BZE2"
120059,"Hoelzer;Hoevelmann;Bielefeldt",2006-10-10,0,2006,"BZE2"
120060,"Hoelzer;Hoevelmann;Bielefeldt",2006-06-07,0,2006,"BZE2"
120061,"Hoelzer;Hoevelmann;Bielefeldt",2006-06-21,0,2006,"BZE2"
120062,"Hoelzer;Hoevelmann;Bielefeldt",2006-07-17,0,2006,"BZE2"
120063,"Hoelzer;Hoevelmann;Bielefeldt",2006-10-09,0,2006,"BZE2"
120064,"-2",1970-01-01,23,1970,"warning"
120065,"Hoelzer;Hoevelmann;Eglin",2006-06-06,0,2006,"BZE2"
120066,"Hoelzer;Hoevelmann;Bielefeldt",2006-06-07,0,2006,"BZE2"
120067,"Hoelzer;Hoevelmann;Bielefeldt",2006-06-12,0,2006,"BZE2"
120068,"Hoelzer;Hoevelmann;Bielefeldt",2006-06-13,0,2006,"BZE2"
120069,"Hoelzer;Hoevelmann;Bielefeldt",2006-06-14,0,2006,"BZE2"
120070,"Hoelzer;Hoevelmann;Bielefeldt",2006-10-09,0,2006,"BZE2"
120071,"Hoelzer;Damman",2006-05-29,0,2006,"BZE2"
120072,"Hoelzer;Damman",2006-05-29,0,2006,"BZE2"
120073,"Hoelzer;Hoevelmann;Bielefeldt",2006-06-13,0,2006,"BZE2"
120074,"Hoelzer;Damman",2006-05-16,0,2006,"BZE2"
120075,"Hoelzer;Hoevelmann;Bielefeldt",2006-06-08,0,2006,"BZE2"
120076,"Hoelzer;Hoevelmann;Bielefeldt",2006-06-12,0,2006,"BZE2"
120079,"Hoelzer;Damman",2006-05-17,0,2006,"BZE2"
120080,"Hoelzer;Hoevelmann;Eglin",2006-08-24,0,2006,"BZE2"
120081,"Hoelzer;Hoevelmann;Bielefeldt",2006-06-08,0,2006,"BZE2"
120082,"-2",1970-01-01,23,1970,"warning"
120083,"Hoelzer;Hoevelmann;Bielefeldt",2006-07-12,0,2006,"BZE2"
120084,"Hoelzer;Hoevelmann;Bielefeldt",2006-06-27,0,2006,"BZE2"
120085,"Hoelzer;Hoevelmann;Bielefeldt",2006-06-13,0,2006,"BZE2"
120086,"Hoelzer;Hoevelmann;Bielefeldt",2006-07-12,0,2006,"BZE2"
120087,"Hoelzer;Hoevelmann;Bielefeldt",2006-06-26,0,2006,"BZE2"
120088,"Hoelzer;Hoevelmann;Bielefeldt",2006-06-27,0,2006,"BZE2"
120089,"Hoelzer;Hoevelmann;Bielefeldt",2006-07-12,0,2006,"BZE2"
120092,"Hoelzer;Hoevelmann;Bielefeldt",2006-07-10,0,2006,"BZE2"
120093,"Hoelzer;Hoevelmann;Bielefeldt",2006-06-28,0,2006,"BZE2"
120094,"Hoelzer;Hoevelmann;Bielefeldt",2006-06-28,0,2006,"BZE2"
120095,"Hoelzer;Hoevelmann;Bielefeldt",2006-10-30,0,2006,"BZE2"
120096,"Hoelzer;Hoevelmann;Bielefeldt",2006-11-17,0,2006,"BZE2"
120097,"Hoelzer;Hoevelmann;Bielefeldt",2006-07-11,0,2006,"BZE2"
120098,"Hoelzer;Hoevelmann;Bielefeldt",2006-07-10,0,2006,"BZE2"
120099,"Hoelzer;Hoevelmann;Bielefeldt",2006-06-29,0,2006,"BZE2"
120100,"Hoelzer;Hoevelmann;Bielefeldt",2006-07-04,0,2006,"BZE2"
120101,"Hoelzer;Hoevelmann;Bielefeldt",2006-07-04,0,2006,"BZE2"
120102,"Hoelzer;Hoevelmann;Bielefeldt",2006-07-25,0,2006,"BZE2"
120103,"Hoelzer;Hoevelmann;Bielefeldt",2006-07-11,0,2006,"BZE2"
120104,"Hoelzer;Hoevelmann;Bielefeldt",2006-07-19,0,2006,"BZE2"
120105,"Hoelzer;Hoevelmann;Bielefeldt",2006-07-13,0,2006,"BZE2"
120106,"Hoelzer;Hoevelmann;Bielefeldt",2006-07-04,0,2006,"BZE2"
120107,"Hoelzer;Hoevelmann;Bielefeldt",2006-07-17,0,2006,"BZE2"
120108,"Hoelzer;Hoevelmann;Bielefeldt",2006-06-29,0,2006,"BZE2"
120109,"Hoelzer;Hoevelmann;Bielefeldt",2006-07-05,0,2006,"BZE2"
120110,"Hoelzer;Hoevelmann;Bielefeldt",2006-07-06,0,2006,"BZE2"
120111,"Hoelzer;Hoevelmann;Bielefeldt",2006-07-06,0,2006,"BZE2"
120112,"Hoelzer;Hoevelmann;Bielefeldt",2006-09-04,0,2006,"BZE2"
120113,"Hoelzer;Hoevelmann;Bielefeldt",2006-07-19,0,2006,"BZE2"
120114,"Hoelzer;Hoevelmann;Bielefeldt",2006-07-13,0,2006,"BZE2"
120115,"Hoelzer;Hoevelmann;Bielefeldt",2006-06-28,0,2006,"BZE2"
120116,"Hoelzer;Hoevelmann;Bielefeldt",2006-07-24,0,2006,"BZE2"
120117,"Hoelzer;Hoevelmann;Bielefeldt",2006-07-26,0,2006,"BZE2"
120118,"Hoelzer;Hoevelmann;Eglin",2006-08-31,0,2006,"BZE2"
120119,"Hoelzer;Hoevelmann;Eglin",2006-08-31,0,2006,"BZE2"
120120,"Hoelzer;Hoevelmann;Bielefeldt",2006-10-04,0,2006,"BZE2"
120121,"-2",1970-01-01,23,1970,"warning"
120122,"Hoelzer;Hoevelmann;Eglin",2006-08-29,0,2006,"BZE2"
120123,"Hoelzer;Hoevelmann;Eglin",2006-08-29,0,2006,"BZE2"
120124,"Hoelzer;Hoevelmann;Bielefeldt",2006-07-24,0,2006,"BZE2"
120125,"Hoelzer;Hoevelmann;Bielefeldt",2006-07-26,0,2006,"BZE2"
120126,"-2",1970-01-01,23,1970,"warning"
120127,"Hoelzer;Hoevelmann;Bielefeldt",2006-09-04,0,2006,"BZE2"
120128,"Hoelzer;Hoevelmann;Bielefeldt",2006-07-20,0,2006,"BZE2"
120129,"Hoelzer;Hoevelmann;Bielefeldt",2006-07-20,0,2006,"BZE2"
120130,"Hoelzer;Hoevelmann;Bielefeldt",2006-10-05,0,2006,"BZE2"
120131,"Hoelzer;Hoevelmann;Eglin",2006-08-28,0,2006,"BZE2"
120132,"Hoelzer;Hoevelmann;Eglin",2006-08-28,0,2006,"BZE2"
120133,"Hoelzer;Hoevelmann;Bielefeldt",2006-09-06,0,2006,"BZE2"
120134,"Hoelzer;Hoevelmann;Bielefeldt",2006-09-06,0,2006,"BZE2"
120135,"Hoelzer;Hoevelmann;Bielefeldt",2006-09-07,0,2006,"BZE2"
130021,"-2",1970-01-01,26,1970,"warning"
120136,"Hoelzer;Hoevelmann;Bielefeldt",2006-09-05,0,2006,"BZE2"
120137,"Hoelzer;Hoevelmann;Bielefeldt",2006-10-03,0,2006,"BZE2"
120138,"Hoelzer;Hoevelmann;Bielefeldt",2006-10-03,0,2006,"BZE2"
120139,"Hoelzer;Hoevelmann;Bielefeldt",2006-09-18,0,2006,"BZE2"
120140,"Hoelzer;Hoevelmann;Bielefeldt",2006-09-19,0,2006,"BZE2"
120141,"Hoelzer;Hoevelmann;Bielefeldt",2006-09-25,0,2006,"BZE2"
120142,"Hoelzer;Hoevelmann;Bielefeldt",2006-09-26,0,2006,"BZE2"
120143,"Hoelzer;Hoevelmann;Bielefeldt",2006-09-26,0,2006,"BZE2"
120144,"Hoelzer;Hoevelmann;Bielefeldt",2006-09-26,0,2006,"BZE2"
120145,"Hoelzer;Hoevelmann;Bielefeldt",2006-09-28,0,2006,"BZE2"
120146,"Hoelzer;Hoevelmann;Bielefeldt",2006-10-02,0,2006,"BZE2"
120147,"Hoelzer;Hoevelmann;Bielefeldt",2006-09-21,0,2006,"BZE2"
120148,"Hoelzer;Hoevelmann;Bielefeldt",2006-09-12,0,2006,"BZE2"
120149,"Hoelzer;Hoevelmann;Bielefeldt",2006-09-12,0,2006,"BZE2"
120150,"Hoelzer;Hoevelmann;Bielefeldt",2006-09-11,0,2006,"BZE2"
120151,"Hoelzer;Hoevelmann;Bielefeldt",2006-09-14,0,2006,"BZE2"
120152,"-2",1970-01-01,23,1970,"warning"
120153,"Hoelzer;Hoevelmann;Bielefeldt",2006-09-20,0,2006,"BZE2"
120154,"Hoelzer;Hoevelmann;Bielefeldt",2006-09-13,0,2006,"BZE2"
120155,"Hoelzer;Hoevelmann;Bielefeldt",2006-09-14,0,2006,"BZE2"
120156,"Hoelzer;Hoevelmann;Bielefeldt",2006-09-25,0,2006,"BZE2"
