"plot_ID","team","date","stand_spec","stand_type","structure","hbi_status","inv_year","inv","CCS_r_m","CCS_LT_inv_status","rem_reason"
120126,"-9",1970-01-01,-9,-9,-9,3,1970,"warning",17.84,-1,"whole plot excluded during inventory status sorting"
120152,"-9",1970-01-01,-9,-9,-9,3,1970,"warning",5.64,-1,"whole plot excluded during inventory status sorting"
120152,"-9",1970-01-01,-9,-9,-9,3,1970,"warning",12.62,-1,"whole plot excluded during inventory status sorting"
120152,"-9",1970-01-01,-9,-9,-9,3,1970,"warning",17.84,-1,"whole plot excluded during inventory status sorting"
120158,"-9",1970-01-01,-9,-9,-9,3,1970,"warning",5.64,-1,"whole plot excluded during inventory status sorting"
120158,"-9",1970-01-01,-9,-9,-9,3,1970,"warning",12.62,-1,"whole plot excluded during inventory status sorting"
120158,"-9",1970-01-01,-9,-9,-9,3,1970,"warning",17.84,-1,"whole plot excluded during inventory status sorting"
120162,"-9",1970-01-01,-9,-9,-9,3,1970,"warning",5.64,-1,"whole plot excluded during inventory status sorting"
120162,"-9",1970-01-01,-9,-9,-9,3,1970,"warning",12.62,-1,"whole plot excluded during inventory status sorting"
120162,"-9",1970-01-01,-9,-9,-9,3,1970,"warning",17.84,-1,"whole plot excluded during inventory status sorting"
120166,"-9",1970-01-01,-9,-9,-9,3,1970,"warning",5.64,-1,"whole plot excluded during inventory status sorting"
120166,"-9",1970-01-01,-9,-9,-9,3,1970,"warning",12.62,-1,"whole plot excluded during inventory status sorting"
120166,"-9",1970-01-01,-9,-9,-9,3,1970,"warning",17.84,-1,"whole plot excluded during inventory status sorting"
130001,"KF",2012-06-06,1,7,1,1,2012,"HBI",5.64,1,"whole plot excluded during inventory status sorting"
130001,"KF",2012-06-06,1,7,1,1,2012,"HBI",12.62,1,"whole plot excluded during inventory status sorting"
130001,"KF",2012-06-06,1,7,1,1,2012,"HBI",17.84,1,"whole plot excluded during inventory status sorting"
130002,"KF",2012-06-12,1,3,4,1,2012,"HBI",5.64,1,"whole plot excluded during inventory status sorting"
130002,"KF",2012-06-12,1,3,4,1,2012,"HBI",12.62,1,"whole plot excluded during inventory status sorting"
130002,"KF",2012-06-12,1,3,4,1,2012,"HBI",17.84,1,"whole plot excluded during inventory status sorting"
130003,"KF",2012-06-07,1,6,6,1,2012,"HBI",5.64,1,"whole plot excluded during inventory status sorting"
130003,"KF",2012-06-07,1,6,6,1,2012,"HBI",12.62,1,"whole plot excluded during inventory status sorting"
130003,"KF",2012-06-07,1,6,6,1,2012,"HBI",17.84,1,"whole plot excluded during inventory status sorting"
130004,"KF",2012-06-11,1,7,6,1,2012,"HBI",5.64,1,"whole plot excluded during inventory status sorting"
130004,"KF",2012-06-11,1,7,6,1,2012,"HBI",12.62,1,"whole plot excluded during inventory status sorting"
130004,"KF",2012-06-11,1,7,6,1,2012,"HBI",17.84,1,"whole plot excluded during inventory status sorting"
130005,"-9",1970-01-01,-9,-9,-9,1,1970,"warning",5.64,-1,"whole plot excluded during inventory status sorting"
130005,"-9",1970-01-01,-9,-9,-9,1,1970,"warning",12.62,-1,"whole plot excluded during inventory status sorting"
130005,"-9",1970-01-01,-9,-9,-9,1,1970,"warning",17.84,-1,"whole plot excluded during inventory status sorting"
130006,"KF",2012-06-11,1,4,2,1,2012,"HBI",5.64,1,"whole plot excluded during inventory status sorting"
130006,"KF",2012-06-11,1,4,2,1,2012,"HBI",12.62,1,"whole plot excluded during inventory status sorting"
130006,"KF",2012-06-11,1,4,2,1,2012,"HBI",17.84,1,"whole plot excluded during inventory status sorting"
130007,"-9",1970-01-01,-9,-9,-9,1,1970,"warning",5.64,-1,"whole plot excluded during inventory status sorting"
130007,"-9",1970-01-01,-9,-9,-9,1,1970,"warning",12.62,-1,"whole plot excluded during inventory status sorting"
130007,"-9",1970-01-01,-9,-9,-9,1,1970,"warning",17.84,-1,"whole plot excluded during inventory status sorting"
130008,"KF",2012-05-25,1,3,1,1,2012,"HBI",5.64,1,"whole plot excluded during inventory status sorting"
130008,"KF",2012-05-25,1,3,1,1,2012,"HBI",12.62,1,"whole plot excluded during inventory status sorting"
130008,"KF",2012-05-25,1,3,1,1,2012,"HBI",17.84,1,"whole plot excluded during inventory status sorting"
130009,"KF",2012-05-21,1,7,2,1,2012,"HBI",5.64,1,"whole plot excluded during inventory status sorting"
130009,"KF",2012-05-21,1,7,2,1,2012,"HBI",12.62,1,"whole plot excluded during inventory status sorting"
130009,"KF",2012-05-21,1,7,2,1,2012,"HBI",17.84,1,"whole plot excluded during inventory status sorting"
130011,"KF",2012-05-23,1,1,1,1,2012,"HBI",5.64,1,"whole plot excluded during inventory status sorting"
130011,"KF",2012-05-23,1,1,1,1,2012,"HBI",12.62,1,"whole plot excluded during inventory status sorting"
130011,"KF",2012-05-23,1,1,1,1,2012,"HBI",17.84,1,"whole plot excluded during inventory status sorting"
130012,"KF",2012-05-21,1,6,2,1,2012,"HBI",5.64,1,"whole plot excluded during inventory status sorting"
130012,"KF",2012-05-21,1,6,2,1,2012,"HBI",12.62,1,"whole plot excluded during inventory status sorting"
130012,"KF",2012-05-21,1,6,2,1,2012,"HBI",17.84,1,"whole plot excluded during inventory status sorting"
130015,"KF",2012-06-15,1,2,2,1,2012,"HBI",5.64,1,"whole plot excluded during inventory status sorting"
130015,"KF",2012-06-15,1,2,2,1,2012,"HBI",12.62,1,"whole plot excluded during inventory status sorting"
130015,"KF",2012-06-15,1,2,2,1,2012,"HBI",17.84,1,"whole plot excluded during inventory status sorting"
130016,"-9",1970-01-01,-9,-9,-9,1,1970,"warning",5.64,-1,"whole plot excluded during inventory status sorting"
130016,"-9",1970-01-01,-9,-9,-9,1,1970,"warning",12.62,-1,"whole plot excluded during inventory status sorting"
130016,"-9",1970-01-01,-9,-9,-9,1,1970,"warning",17.84,-1,"whole plot excluded during inventory status sorting"
130018,"-9",1970-01-01,-9,-9,-9,1,1970,"warning",5.64,-1,"whole plot excluded during inventory status sorting"
130018,"-9",1970-01-01,-9,-9,-9,1,1970,"warning",12.62,-1,"whole plot excluded during inventory status sorting"
130018,"-9",1970-01-01,-9,-9,-9,1,1970,"warning",17.84,-1,"whole plot excluded during inventory status sorting"
130019,"KF",2012-06-12,1,3,1,1,2012,"HBI",5.64,1,"whole plot excluded during inventory status sorting"
130019,"KF",2012-06-12,1,3,1,1,2012,"HBI",12.62,1,"whole plot excluded during inventory status sorting"
130019,"KF",2012-06-12,1,3,1,1,2012,"HBI",17.84,1,"whole plot excluded during inventory status sorting"
130020,"KF",2012-07-04,1,8,1,1,2012,"HBI",5.64,1,"whole plot excluded during inventory status sorting"
130020,"KF",2012-07-04,1,8,1,1,2012,"HBI",12.62,1,"whole plot excluded during inventory status sorting"
130020,"KF",2012-07-04,1,8,1,1,2012,"HBI",17.84,1,"whole plot excluded during inventory status sorting"
130021,"KF",2012-07-06,1,2,1,1,2012,"HBI",5.64,1,"whole plot excluded during inventory status sorting"
130021,"KF",2012-07-06,1,2,1,1,2012,"HBI",12.62,1,"whole plot excluded during inventory status sorting"
130021,"KF",2012-07-06,1,2,1,1,2012,"HBI",17.84,1,"whole plot excluded during inventory status sorting"
130024,"KF",2012-06-18,1,2,1,1,2012,"HBI",5.64,1,"whole plot excluded during inventory status sorting"
130024,"KF",2012-06-18,1,2,1,1,2012,"HBI",12.62,1,"whole plot excluded during inventory status sorting"
130024,"KF",2012-06-18,1,2,1,1,2012,"HBI",17.84,1,"whole plot excluded during inventory status sorting"
130025,"KF",2012-06-15,1,2,2,1,2012,"HBI",5.64,1,"whole plot excluded during inventory status sorting"
130025,"KF",2012-06-15,1,2,2,1,2012,"HBI",12.62,1,"whole plot excluded during inventory status sorting"
130025,"KF",2012-06-15,1,2,2,1,2012,"HBI",17.84,1,"whole plot excluded during inventory status sorting"
130030,"KF",2012-06-28,1,4,1,1,2012,"HBI",5.64,2,"whole plot excluded during inventory status sorting"
130030,"KF",2012-06-28,1,4,1,1,2012,"HBI",12.62,1,"whole plot excluded during inventory status sorting"
130030,"KF",2012-06-28,1,4,1,1,2012,"HBI",17.84,1,"whole plot excluded during inventory status sorting"
130031,"-9",1970-01-01,-9,-9,-9,1,1970,"warning",5.64,-1,"whole plot excluded during inventory status sorting"
130031,"-9",1970-01-01,-9,-9,-9,1,1970,"warning",12.62,-1,"whole plot excluded during inventory status sorting"
130031,"-9",1970-01-01,-9,-9,-9,1,1970,"warning",17.84,-1,"whole plot excluded during inventory status sorting"
130034,"KF",2012-06-20,1,8,1,1,2012,"HBI",5.64,1,"whole plot excluded during inventory status sorting"
130034,"KF",2012-06-20,1,8,1,1,2012,"HBI",12.62,1,"whole plot excluded during inventory status sorting"
130034,"KF",2012-06-20,1,8,1,1,2012,"HBI",17.84,1,"whole plot excluded during inventory status sorting"
130035,"KF",2012-06-18,1,5,2,1,2012,"HBI",5.64,1,"whole plot excluded during inventory status sorting"
130035,"KF",2012-06-18,1,5,2,1,2012,"HBI",12.62,1,"whole plot excluded during inventory status sorting"
130035,"KF",2012-06-18,1,5,2,1,2012,"HBI",17.84,1,"whole plot excluded during inventory status sorting"
130038,"-9",1970-01-01,-9,-9,-9,1,1970,"warning",5.64,-1,"whole plot excluded during inventory status sorting"
130038,"-9",1970-01-01,-9,-9,-9,1,1970,"warning",12.62,-1,"whole plot excluded during inventory status sorting"
130038,"-9",1970-01-01,-9,-9,-9,1,1970,"warning",17.84,-1,"whole plot excluded during inventory status sorting"
130040,"KF",2012-07-05,1,5,1,1,2012,"HBI",5.64,1,"whole plot excluded during inventory status sorting"
130040,"KF",2012-07-05,1,5,1,1,2012,"HBI",12.62,1,"whole plot excluded during inventory status sorting"
130040,"KF",2012-07-05,1,5,1,1,2012,"HBI",17.84,1,"whole plot excluded during inventory status sorting"
130041,"KF",2012-07-08,1,1,1,1,2012,"HBI",5.64,1,"whole plot excluded during inventory status sorting"
130041,"KF",2012-07-08,1,1,1,1,2012,"HBI",12.62,1,"whole plot excluded during inventory status sorting"
130041,"KF",2012-07-08,1,1,1,1,2012,"HBI",17.84,1,"whole plot excluded during inventory status sorting"
130043,"KF",2012-06-26,1,5,2,1,2012,"HBI",5.64,1,"whole plot excluded during inventory status sorting"
130043,"KF",2012-06-26,1,5,2,1,2012,"HBI",12.62,1,"whole plot excluded during inventory status sorting"
130043,"KF",2012-06-26,1,5,2,1,2012,"HBI",17.84,1,"whole plot excluded during inventory status sorting"
130045,"-9",1970-01-01,-9,-9,-9,1,1970,"warning",5.64,-1,"whole plot excluded during inventory status sorting"
130045,"-9",1970-01-01,-9,-9,-9,1,1970,"warning",12.62,-1,"whole plot excluded during inventory status sorting"
130045,"-9",1970-01-01,-9,-9,-9,1,1970,"warning",17.84,-1,"whole plot excluded during inventory status sorting"
130049,"KF",2012-07-12,1,2,1,1,2012,"HBI",5.64,1,"whole plot excluded during inventory status sorting"
130049,"KF",2012-07-12,1,2,1,1,2012,"HBI",12.62,1,"whole plot excluded during inventory status sorting"
130049,"KF",2012-07-12,1,2,1,1,2012,"HBI",17.84,2,"whole plot excluded during inventory status sorting"
130053,"KF",2012-07-06,1,8,2,1,2012,"HBI",5.64,1,"whole plot excluded during inventory status sorting"
130053,"KF",2012-07-06,1,8,2,1,2012,"HBI",12.62,1,"whole plot excluded during inventory status sorting"
130053,"KF",2012-07-06,1,8,2,1,2012,"HBI",17.84,2,"whole plot excluded during inventory status sorting"
130054,"KF",2012-07-07,1,8,1,1,2012,"HBI",5.64,1,"whole plot excluded during inventory status sorting"
130054,"KF",2012-07-07,1,8,1,1,2012,"HBI",12.62,1,"whole plot excluded during inventory status sorting"
130054,"KF",2012-07-07,1,8,1,1,2012,"HBI",17.84,1,"whole plot excluded during inventory status sorting"
130055,"KF",2012-07-07,1,5,2,1,2012,"HBI",5.64,1,"whole plot excluded during inventory status sorting"
130055,"KF",2012-07-07,1,5,2,1,2012,"HBI",12.62,1,"whole plot excluded during inventory status sorting"
130055,"KF",2012-07-07,1,5,2,1,2012,"HBI",17.84,1,"whole plot excluded during inventory status sorting"
130058,"KF",2012-06-26,1,8,1,1,2012,"HBI",5.64,1,"whole plot excluded during inventory status sorting"
130058,"KF",2012-06-26,1,8,1,1,2012,"HBI",12.62,1,"whole plot excluded during inventory status sorting"
130058,"KF",2012-06-26,1,8,1,1,2012,"HBI",17.84,1,"whole plot excluded during inventory status sorting"
130062,"-9",1970-01-01,-9,-9,-9,1,1970,"warning",5.64,-1,"whole plot excluded during inventory status sorting"
130062,"-9",1970-01-01,-9,-9,-9,1,1970,"warning",12.62,-1,"whole plot excluded during inventory status sorting"
130062,"-9",1970-01-01,-9,-9,-9,1,1970,"warning",17.84,-1,"whole plot excluded during inventory status sorting"
130063,"KF",2012-07-10,1,2,2,1,2012,"HBI",5.64,1,"whole plot excluded during inventory status sorting"
130063,"KF",2012-07-10,1,2,2,1,2012,"HBI",12.62,1,"whole plot excluded during inventory status sorting"
130063,"KF",2012-07-10,1,2,2,1,2012,"HBI",17.84,1,"whole plot excluded during inventory status sorting"
130065,"-9",1970-01-01,-9,-9,-9,1,1970,"warning",5.64,-1,"whole plot excluded during inventory status sorting"
130065,"-9",1970-01-01,-9,-9,-9,1,1970,"warning",12.62,-1,"whole plot excluded during inventory status sorting"
130065,"-9",1970-01-01,-9,-9,-9,1,1970,"warning",17.84,-1,"whole plot excluded during inventory status sorting"
130066,"-9",1970-01-01,-9,-9,-9,1,1970,"warning",5.64,-1,"whole plot excluded during inventory status sorting"
130066,"-9",1970-01-01,-9,-9,-9,1,1970,"warning",12.62,-1,"whole plot excluded during inventory status sorting"
130066,"-9",1970-01-01,-9,-9,-9,1,1970,"warning",17.84,-1,"whole plot excluded during inventory status sorting"
130085,"-9",1970-01-01,-9,-9,-9,1,1970,"warning",5.64,-1,"whole plot excluded during inventory status sorting"
130085,"-9",1970-01-01,-9,-9,-9,1,1970,"warning",12.62,-1,"whole plot excluded during inventory status sorting"
130085,"-9",1970-01-01,-9,-9,-9,1,1970,"warning",17.84,-1,"whole plot excluded during inventory status sorting"
130086,"-9",1970-01-01,-9,-9,-9,1,1970,"warning",5.64,-1,"whole plot excluded during inventory status sorting"
130086,"-9",1970-01-01,-9,-9,-9,1,1970,"warning",12.62,-1,"whole plot excluded during inventory status sorting"
130086,"-9",1970-01-01,-9,-9,-9,1,1970,"warning",17.84,-1,"whole plot excluded during inventory status sorting"
130087,"-9",1970-01-01,-9,-9,-9,1,1970,"warning",5.64,-1,"whole plot excluded during inventory status sorting"
130087,"-9",1970-01-01,-9,-9,-9,1,1970,"warning",12.62,-1,"whole plot excluded during inventory status sorting"
130087,"-9",1970-01-01,-9,-9,-9,1,1970,"warning",17.84,-1,"whole plot excluded during inventory status sorting"
140317,"-9",1970-01-01,-9,-9,-9,1,1970,"warning",5.64,-1,"whole plot excluded during inventory status sorting"
140317,"-9",1970-01-01,-9,-9,-9,1,1970,"warning",12.62,-1,"whole plot excluded during inventory status sorting"
140317,"-9",1970-01-01,-9,-9,-9,1,1970,"warning",17.84,-1,"whole plot excluded during inventory status sorting"
20001,"-9",1970-01-01,-9,-9,-9,1,1970,"warning",5.64,-1,"LT circle excluded during inventory status sorting"
20001,"-9",1970-01-01,-9,-9,-9,1,1970,"warning",12.62,-1,"LT circle excluded during inventory status sorting"
20001,"-9",1970-01-01,-9,-9,-9,1,1970,"warning",17.84,-1,"LT circle excluded during inventory status sorting"
20002,"-9",1970-01-01,-9,-9,-9,1,1970,"warning",5.64,-1,"LT circle excluded during inventory status sorting"
20002,"-9",1970-01-01,-9,-9,-9,1,1970,"warning",12.62,-1,"LT circle excluded during inventory status sorting"
20002,"-9",1970-01-01,-9,-9,-9,1,1970,"warning",17.84,-1,"LT circle excluded during inventory status sorting"
80277,"-9",1970-01-01,-9,-9,-9,1,1970,"warning",5.64,-1,"LT circle excluded during inventory status sorting"
80277,"-9",1970-01-01,-9,-9,-9,1,1970,"warning",12.62,-1,"LT circle excluded during inventory status sorting"
80277,"-9",1970-01-01,-9,-9,-9,1,1970,"warning",17.84,-1,"LT circle excluded during inventory status sorting"
80300,"-9",1970-01-01,-9,-9,-9,1,1970,"warning",5.64,-1,"LT circle excluded during inventory status sorting"
80300,"-9",1970-01-01,-9,-9,-9,1,1970,"warning",12.62,-1,"LT circle excluded during inventory status sorting"
80300,"-9",1970-01-01,-9,-9,-9,1,1970,"warning",17.84,-1,"LT circle excluded during inventory status sorting"
120001,"KF",2012-02-29,1,7,2,3,2012,"HBI",5.64,1,"all LT circles excluded during inventory status sorting"
120001,"KF",2012-02-29,1,7,2,3,2012,"HBI",12.62,1,"all LT circles excluded during inventory status sorting"
120001,"KF",2012-02-29,1,7,2,3,2012,"HBI",17.84,1,"all LT circles excluded during inventory status sorting"
120002,"KF",2011-11-14,1,2,2,3,2011,"HBI",5.64,1,"all LT circles excluded during inventory status sorting"
120002,"KF",2011-11-14,1,2,2,3,2011,"HBI",12.62,1,"all LT circles excluded during inventory status sorting"
120002,"KF",2011-11-14,1,2,2,3,2011,"HBI",17.84,1,"all LT circles excluded during inventory status sorting"
120003,"KF",2011-11-24,1,4,2,3,2011,"HBI",5.64,1,"all LT circles excluded during inventory status sorting"
120003,"KF",2011-11-24,1,4,2,3,2011,"HBI",12.62,1,"all LT circles excluded during inventory status sorting"
120003,"KF",2011-11-24,1,4,2,3,2011,"HBI",17.84,1,"all LT circles excluded during inventory status sorting"
120004,"KF",2012-04-24,1,5,2,3,2012,"HBI",5.64,2,"all LT circles excluded during inventory status sorting"
120004,"KF",2012-04-24,1,5,2,3,2012,"HBI",12.62,1,"all LT circles excluded during inventory status sorting"
120004,"KF",2012-04-24,1,5,2,3,2012,"HBI",17.84,1,"all LT circles excluded during inventory status sorting"
120005,"-9",1970-01-01,-9,-9,-9,3,1970,"warning",5.64,-1,"LT circle excluded during inventory status sorting"
120005,"-9",1970-01-01,-9,-9,-9,3,1970,"warning",12.62,-1,"LT circle excluded during inventory status sorting"
120005,"-9",1970-01-01,-9,-9,-9,3,1970,"warning",17.84,-1,"LT circle excluded during inventory status sorting"
120006,"KF",2011-10-12,1,6,4,3,2011,"HBI",5.64,1,"all LT circles excluded during inventory status sorting"
120006,"KF",2011-10-12,1,6,4,3,2011,"HBI",12.62,1,"all LT circles excluded during inventory status sorting"
120006,"KF",2011-10-12,1,6,4,3,2011,"HBI",17.84,1,"all LT circles excluded during inventory status sorting"
120007,"KF",2012-03-21,1,2,1,3,2012,"HBI",5.64,1,"all LT circles excluded during inventory status sorting"
120007,"KF",2012-03-21,1,2,1,3,2012,"HBI",12.62,1,"all LT circles excluded during inventory status sorting"
120007,"KF",2012-03-21,1,2,1,3,2012,"HBI",17.84,2,"all LT circles excluded during inventory status sorting"
120008,"KF",2011-09-23,1,2,1,3,2011,"HBI",5.64,1,"all LT circles excluded during inventory status sorting"
120008,"KF",2011-09-23,1,2,1,3,2011,"HBI",12.62,1,"all LT circles excluded during inventory status sorting"
120008,"KF",2011-09-23,1,2,1,3,2011,"HBI",17.84,1,"all LT circles excluded during inventory status sorting"
120009,"KF",2011-11-23,1,2,1,3,2011,"HBI",5.64,1,"all LT circles excluded during inventory status sorting"
120009,"KF",2011-11-23,1,2,1,3,2011,"HBI",12.62,1,"all LT circles excluded during inventory status sorting"
120009,"KF",2011-11-23,1,2,1,3,2011,"HBI",17.84,1,"all LT circles excluded during inventory status sorting"
120010,"KF",2011-12-01,1,2,1,3,2011,"HBI",5.64,1,"all LT circles excluded during inventory status sorting"
120010,"KF",2011-12-01,1,2,1,3,2011,"HBI",12.62,1,"all LT circles excluded during inventory status sorting"
120010,"KF",2011-12-01,1,2,1,3,2011,"HBI",17.84,2,"all LT circles excluded during inventory status sorting"
120011,"KF",2011-12-01,1,2,1,3,2011,"HBI",5.64,1,"all LT circles excluded during inventory status sorting"
120011,"KF",2011-12-01,1,2,1,3,2011,"HBI",12.62,1,"all LT circles excluded during inventory status sorting"
120011,"KF",2011-12-01,1,2,1,3,2011,"HBI",17.84,1,"all LT circles excluded during inventory status sorting"
120012,"KF",2012-04-14,1,2,1,3,2012,"HBI",5.64,1,"all LT circles excluded during inventory status sorting"
120012,"KF",2012-04-14,1,2,1,3,2012,"HBI",12.62,1,"all LT circles excluded during inventory status sorting"
120012,"KF",2012-04-14,1,2,1,3,2012,"HBI",17.84,2,"all LT circles excluded during inventory status sorting"
120013,"KF",2011-09-14,1,2,1,3,2011,"HBI",5.64,1,"all LT circles excluded during inventory status sorting"
120013,"KF",2011-09-14,1,2,1,3,2011,"HBI",12.62,1,"all LT circles excluded during inventory status sorting"
120013,"KF",2011-09-14,1,2,1,3,2011,"HBI",17.84,1,"all LT circles excluded during inventory status sorting"
120014,"KF",2011-09-15,1,2,1,3,2011,"HBI",5.64,1,"all LT circles excluded during inventory status sorting"
120014,"KF",2011-09-15,1,2,1,3,2011,"HBI",12.62,1,"all LT circles excluded during inventory status sorting"
120014,"KF",2011-09-15,1,2,1,3,2011,"HBI",17.84,1,"all LT circles excluded during inventory status sorting"
120015,"KF",2011-10-04,1,5,1,3,2011,"HBI",5.64,1,"all LT circles excluded during inventory status sorting"
120015,"KF",2011-10-04,1,5,1,3,2011,"HBI",12.62,1,"all LT circles excluded during inventory status sorting"
120015,"KF",2011-10-04,1,5,1,3,2011,"HBI",17.84,1,"all LT circles excluded during inventory status sorting"
120016,"KF",2011-10-07,1,2,1,3,2011,"HBI",5.64,1,"all LT circles excluded during inventory status sorting"
120016,"KF",2011-10-07,1,2,1,3,2011,"HBI",12.62,1,"all LT circles excluded during inventory status sorting"
120016,"KF",2011-10-07,1,2,1,3,2011,"HBI",17.84,1,"all LT circles excluded during inventory status sorting"
120017,"KF",2011-10-13,1,2,1,3,2011,"HBI",5.64,1,"all LT circles excluded during inventory status sorting"
120017,"KF",2011-10-13,1,2,1,3,2011,"HBI",12.62,1,"all LT circles excluded during inventory status sorting"
120017,"KF",2011-10-13,1,2,1,3,2011,"HBI",17.84,1,"all LT circles excluded during inventory status sorting"
120018,"-9",1970-01-01,-9,-9,-9,3,1970,"warning",5.64,-1,"LT circle excluded during inventory status sorting"
120018,"-9",1970-01-01,-9,-9,-9,3,1970,"warning",12.62,-1,"LT circle excluded during inventory status sorting"
120018,"-9",1970-01-01,-9,-9,-9,3,1970,"warning",17.84,-1,"LT circle excluded during inventory status sorting"
120019,"KF",2012-03-28,1,2,1,3,2012,"HBI",5.64,1,"all LT circles excluded during inventory status sorting"
120019,"KF",2012-03-28,1,2,1,3,2012,"HBI",12.62,1,"all LT circles excluded during inventory status sorting"
120019,"KF",2012-03-28,1,2,1,3,2012,"HBI",17.84,2,"all LT circles excluded during inventory status sorting"
120020,"KF",2011-10-31,1,2,1,3,2011,"HBI",5.64,1,"all LT circles excluded during inventory status sorting"
120020,"KF",2011-10-31,1,2,1,3,2011,"HBI",12.62,1,"all LT circles excluded during inventory status sorting"
120020,"KF",2011-10-31,1,2,1,3,2011,"HBI",17.84,1,"all LT circles excluded during inventory status sorting"
120021,"KF",2011-10-14,1,2,1,3,2011,"HBI",5.64,1,"all LT circles excluded during inventory status sorting"
120021,"KF",2011-10-14,1,2,1,3,2011,"HBI",12.62,1,"all LT circles excluded during inventory status sorting"
120021,"KF",2011-10-14,1,2,1,3,2011,"HBI",17.84,1,"all LT circles excluded during inventory status sorting"
120022,"KF",2011-11-17,1,2,1,3,2011,"HBI",5.64,1,"all LT circles excluded during inventory status sorting"
120022,"KF",2011-11-17,1,2,1,3,2011,"HBI",12.62,1,"all LT circles excluded during inventory status sorting"
120022,"KF",2011-11-17,1,2,1,3,2011,"HBI",17.84,1,"all LT circles excluded during inventory status sorting"
120024,"KF",2011-10-27,1,2,2,3,2011,"HBI",5.64,1,"all LT circles excluded during inventory status sorting"
120024,"KF",2011-10-27,1,2,2,3,2011,"HBI",12.62,1,"all LT circles excluded during inventory status sorting"
120024,"KF",2011-10-27,1,2,2,3,2011,"HBI",17.84,1,"all LT circles excluded during inventory status sorting"
120025,"KF",2011-10-24,1,2,1,3,2011,"HBI",5.64,1,"all LT circles excluded during inventory status sorting"
120025,"KF",2011-10-24,1,2,1,3,2011,"HBI",12.62,1,"all LT circles excluded during inventory status sorting"
120025,"KF",2011-10-24,1,2,1,3,2011,"HBI",17.84,1,"all LT circles excluded during inventory status sorting"
120026,"KF",2012-03-12,1,2,4,3,2012,"HBI",5.64,1,"all LT circles excluded during inventory status sorting"
120026,"KF",2012-03-12,1,2,4,3,2012,"HBI",12.62,1,"all LT circles excluded during inventory status sorting"
120026,"KF",2012-03-12,1,2,4,3,2012,"HBI",17.84,1,"all LT circles excluded during inventory status sorting"
120027,"KF",2012-03-23,1,2,1,3,2012,"HBI",5.64,1,"all LT circles excluded during inventory status sorting"
120027,"KF",2012-03-23,1,2,1,3,2012,"HBI",12.62,1,"all LT circles excluded during inventory status sorting"
120027,"KF",2012-03-23,1,2,1,3,2012,"HBI",17.84,1,"all LT circles excluded during inventory status sorting"
120028,"KF",2011-11-09,1,2,1,3,2011,"HBI",5.64,1,"all LT circles excluded during inventory status sorting"
120028,"KF",2011-11-09,1,2,1,3,2011,"HBI",12.62,1,"all LT circles excluded during inventory status sorting"
120028,"KF",2011-11-09,1,2,1,3,2011,"HBI",17.84,2,"all LT circles excluded during inventory status sorting"
120029,"KF",2011-11-07,1,2,1,3,2011,"HBI",5.64,1,"all LT circles excluded during inventory status sorting"
120029,"KF",2011-11-07,1,2,1,3,2011,"HBI",12.62,1,"all LT circles excluded during inventory status sorting"
120029,"KF",2011-11-07,1,2,1,3,2011,"HBI",17.84,1,"all LT circles excluded during inventory status sorting"
120030,"KF",2011-11-03,1,2,1,3,2011,"HBI",5.64,1,"all LT circles excluded during inventory status sorting"
120030,"KF",2011-11-03,1,2,1,3,2011,"HBI",12.62,1,"all LT circles excluded during inventory status sorting"
120030,"KF",2011-11-03,1,2,1,3,2011,"HBI",17.84,1,"all LT circles excluded during inventory status sorting"
120031,"KF",2011-11-10,1,2,1,3,2011,"HBI",5.64,1,"all LT circles excluded during inventory status sorting"
120031,"KF",2011-11-10,1,2,1,3,2011,"HBI",12.62,1,"all LT circles excluded during inventory status sorting"
120031,"KF",2011-11-10,1,2,1,3,2011,"HBI",17.84,1,"all LT circles excluded during inventory status sorting"
120032,"KF",2011-11-02,1,2,4,3,2011,"HBI",5.64,1,"all LT circles excluded during inventory status sorting"
120032,"KF",2011-11-02,1,2,4,3,2011,"HBI",12.62,1,"all LT circles excluded during inventory status sorting"
120032,"KF",2011-11-02,1,2,4,3,2011,"HBI",17.84,1,"all LT circles excluded during inventory status sorting"
120033,"KF",2011-11-15,1,2,1,3,2011,"HBI",5.64,1,"all LT circles excluded during inventory status sorting"
120033,"KF",2011-11-15,1,2,1,3,2011,"HBI",12.62,1,"all LT circles excluded during inventory status sorting"
120033,"KF",2011-11-15,1,2,1,3,2011,"HBI",17.84,2,"all LT circles excluded during inventory status sorting"
120034,"KF",2012-04-20,1,2,1,3,2012,"HBI",5.64,1,"all LT circles excluded during inventory status sorting"
120034,"KF",2012-04-20,1,2,1,3,2012,"HBI",12.62,1,"all LT circles excluded during inventory status sorting"
120034,"KF",2012-04-20,1,2,1,3,2012,"HBI",17.84,2,"all LT circles excluded during inventory status sorting"
120035,"KF",2012-04-21,1,2,1,3,2012,"HBI",5.64,1,"all LT circles excluded during inventory status sorting"
120035,"KF",2012-04-21,1,2,1,3,2012,"HBI",12.62,1,"all LT circles excluded during inventory status sorting"
120035,"KF",2012-04-21,1,2,1,3,2012,"HBI",17.84,2,"all LT circles excluded during inventory status sorting"
120036,"KF",2012-03-13,1,2,1,3,2012,"HBI",5.64,1,"all LT circles excluded during inventory status sorting"
120036,"KF",2012-03-13,1,2,1,3,2012,"HBI",12.62,1,"all LT circles excluded during inventory status sorting"
