"plot_ID","e_ID","inv_year","CCS_r_m","inter_stat","area_m2","stand"
30058,0,2011,5.64,"0",50.0330609647922,"A"
30062,1,2011,17.84,"partly intersecting",317.858132516948,"warning"
30062,0,2011,17.84,"0",681.545938397108,"A"
30062,1,2011,12.62,"partly intersecting",142.480175737184,"warning"
30062,0,2011,12.62,"0",357.635104430338,"A"
30062,1,2011,5.64,"partly intersecting",15.0139014588118,"warning"
30062,0,2011,5.64,"0",84.873248563521,"A"
30127,1,2011,17.84,"partly intersecting",499.247833065388,"warning"
30127,0,2011,17.84,"0",500.156237848668,"A"
30127,1,2011,12.62,"partly intersecting",249.736337719271,"warning"
30127,0,2011,12.62,"0",250.378942448251,"A"
30127,1,2011,5.64,"partly intersecting",49.7999818783832,"warning"
30127,0,2011,5.64,"0",50.0871681439495,"A"
30625,1,2011,17.84,"partly intersecting",558.853682650086,"warning"
30625,0,2011,17.84,"0",440.55038826397,"A"
30625,1,2011,12.62,"partly intersecting",277.018817269203,"warning"
30625,0,2011,12.62,"0",223.09646289832,"A"
30625,1,2011,5.64,"partly intersecting",53.1207092549679,"warning"
30625,0,2011,5.64,"0",46.7664407673648,"A"
50004,1,2012,17.84,"partly intersecting",281.119024910582,"warning"
50004,0,2012,17.84,"0",718.285046003474,"A"
50004,1,2012,12.62,"partly intersecting",131.870972832364,"warning"
50004,0,2012,12.62,"0",368.244307335158,"A"
50004,1,2012,5.64,"partly intersecting",19.3245940643345,"warning"
50004,0,2012,5.64,"0",80.5625559579983,"A"
50006,1,2011,17.84,"partly intersecting",499.55723786743,"warning"
50006,0,2011,17.84,"0",499.846833046626,"A"
50006,1,2011,12.62,"partly intersecting",249.955210398743,"warning"
50006,0,2011,12.62,"0",250.160069768779,"A"
50006,1,2011,5.64,"partly intersecting",49.897798194724,"warning"
50006,0,2011,5.64,"0",49.9893518276087,"A"
50007,1,2011,17.84,"partly intersecting",499.471193398495,"warning"
50007,0,2011,17.84,"0",499.932877515561,"A"
50007,1,2011,12.62,"partly intersecting",249.894342618588,"warning"
50007,0,2011,12.62,"0",250.220937548934,"A"
50007,1,2011,5.64,"partly intersecting",49.870595795352,"warning"
50007,0,2011,5.64,"0",50.0165542269807,"A"
50013,1,2011,17.84,"partly intersecting",499.008477932461,"warning"
50013,0,2011,17.84,"0",500.395592981595,"A"
50013,1,2011,12.62,"partly intersecting",249.567018112907,"warning"
50013,0,2011,12.62,"0",250.548262054615,"A"
50013,1,2011,5.64,"partly intersecting",49.7243113094536,"warning"
50013,0,2011,5.64,"0",50.1628387128791,"A"
50014,1,2011,17.84,"partly intersecting",499.014082291511,"warning"
50014,0,2011,17.84,"0",500.389988622545,"A"
50014,1,2011,12.62,"partly intersecting",249.570982631473,"warning"
50014,0,2011,12.62,"0",250.544297536049,"A"
50014,1,2011,5.64,"partly intersecting",49.7260830911263,"warning"
50014,0,2011,5.64,"0",50.1610669312064,"A"
50023,1,2012,17.84,"partly intersecting",287.621717197661,"warning"
50023,0,2012,17.84,"0",711.782353716395,"A"
50023,1,2012,12.62,"partly intersecting",149.539931011266,"warning"
50023,0,2012,12.62,"0",350.575349156256,"A"
50023,1,2012,5.64,"partly intersecting",33.1295864097709,"warning"
50023,0,2012,5.64,"0",66.7575636125618,"A"
50026,1,2011,17.84,"partly intersecting",499.450053889299,"warning"
50026,0,2011,17.84,"0",499.954017024757,"A"
50026,1,2011,12.62,"partly intersecting",249.879388548742,"warning"
50026,0,2011,12.62,"0",250.23589161878,"A"
50026,1,2011,5.64,"partly intersecting",49.863912676974,"warning"
50026,0,2011,5.64,"0",50.0232373453588,"A"
50033,1,2011,17.84,"partly intersecting",499.358153411929,"warning"
50033,0,2011,17.84,"0",500.045917502127,"A"
50033,1,2011,12.62,"partly intersecting",249.814378233473,"warning"
50033,0,2011,12.62,"0",250.300901934049,"A"
50033,1,2011,5.64,"partly intersecting",49.8348589386128,"warning"
50033,0,2011,5.64,"0",50.0522910837199,"A"
50064,1,2011,17.84,"partly intersecting",499.023796591492,"warning"
50064,0,2011,17.84,"0",500.380274322564,"A"
50064,1,2011,12.62,"partly intersecting",249.577854518567,"warning"
50064,0,2011,12.62,"0",250.537425648955,"A"
50064,1,2011,5.64,"partly intersecting",49.7291542039005,"warning"
50064,0,2011,5.64,"0",50.1579958184322,"A"
50072,1,2012,17.84,"partly intersecting",499.206796280168,"warning"
50072,0,2012,17.84,"0",500.197274633887,"A"
50072,1,2012,12.62,"partly intersecting",249.707308334211,"warning"
50072,0,2012,12.62,"0",250.407971833311,"A"
50072,1,2012,5.64,"partly intersecting",49.7870083655673,"warning"
50072,0,2012,5.64,"0",50.1001416567655,"A"
50073,1,2012,17.84,"partly intersecting",165.719558664671,"warning"
50073,0,2012,17.84,"0",833.684512249385,"A"
50073,1,2012,12.62,"partly intersecting",82.5461951429039,"warning"
50073,0,2012,12.62,"0",417.569085024618,"A"
50073,1,2012,5.64,"partly intersecting",16.1507551653267,"warning"
50073,0,2012,5.64,"0",83.736394857006,"A"
50104,1,2012,17.84,"partly intersecting",499.197271586141,"warning"
50104,0,2012,17.84,"0",500.206799327915,"A"
50104,1,2012,12.62,"partly intersecting",249.700570574199,"warning"
50104,0,2012,12.62,"0",250.414709593323,"A"
50104,1,2012,5.64,"partly intersecting",49.7839971954824,"warning"
50104,0,2012,5.64,"0",50.1031528268503,"A"
50106,1,2011,17.84,"partly intersecting",499.557422758715,"warning"
50106,0,2011,17.84,"0",499.846648155341,"A"
50106,1,2011,12.62,"partly intersecting",249.955341190672,"warning"
50106,0,2011,12.62,"0",250.15993897685,"A"
50106,1,2011,5.64,"partly intersecting",49.8978566469015,"warning"
50106,0,2011,5.64,"0",49.9892933754313,"A"
50107,1,2011,17.84,"partly intersecting",498.995859464747,"warning"
50107,0,2011,17.84,"0",500.408211449309,"A"
50107,1,2011,12.62,"partly intersecting",249.558091820163,"warning"
50107,0,2011,12.62,"0",250.557188347359,"A"
50107,1,2011,5.64,"partly intersecting",49.7203220629341,"warning"
50107,0,2011,5.64,"0",50.1668279593987,"A"
50111,1,2011,17.84,"partly intersecting",499.246893013605,"warning"
50111,0,2011,17.84,"0",500.157177900451,"A"
50111,1,2011,12.62,"partly intersecting",249.735672727483,"warning"
50111,0,2011,12.62,"0",250.379607440039,"A"
50111,1,2011,5.64,"partly intersecting",49.7996846871246,"warning"
50111,0,2011,5.64,"0",50.0874653352081,"A"
50114,1,2011,17.84,"partly intersecting",499.182081771187,"warning"
50114,0,2011,17.84,"0",500.221989142868,"A"
50114,1,2011,12.62,"partly intersecting",249.689826554476,"warning"
50114,0,2011,12.62,"0",250.425453613046,"A"
50114,1,2011,5.64,"partly intersecting",49.7791984346604,"warning"
50114,0,2011,5.64,"0",50.1079515876724,"A"
50121,1,2011,17.84,"partly intersecting",499.145565639505,"warning"
50121,0,2011,17.84,"0",500.258505274551,"A"
50121,1,2011,12.62,"partly intersecting",249.663993833921,"warning"
50121,0,2011,12.62,"0",250.451286333601,"A"
50121,1,2011,5.64,"partly intersecting",49.7676506966579,"warning"
50121,0,2011,5.64,"0",50.1194993256748,"A"
50123,1,2012,17.84,"partly intersecting",499.273519781312,"warning"
50123,0,2012,17.84,"0",500.130551132744,"A"
50123,1,2012,12.62,"partly intersecting",249.754508479079,"warning"
50123,0,2012,12.62,"0",250.360771688444,"A"
50123,1,2012,5.64,"partly intersecting",49.8081025666015,"warning"
50123,0,2012,5.64,"0",50.0790474557313,"A"
50124,1,2011,17.84,"partly intersecting",499.099394920694,"warning"
50124,0,2011,17.84,"0",500.304675993362,"A"
50124,1,2011,12.62,"partly intersecting",249.631332708843,"warning"
50124,0,2011,12.62,"0",250.483947458679,"A"
50124,1,2011,5.64,"partly intersecting",49.753054124119,"warning"
50124,0,2011,5.64,"0",50.1340958982138,"A"
50128,1,2011,17.84,"partly intersecting",499.62370640782,"warning"
50128,0,2011,17.84,"0",499.780364506236,"A"
50128,1,2011,12.62,"partly intersecting",250.002230184602,"warning"
50128,0,2011,12.62,"0",250.11304998292,"A"
50128,1,2011,5.64,"partly intersecting",49.9188117915738,"warning"
50128,0,2011,5.64,"0",49.9683382307589,"A"
50133,1,2011,17.84,"partly intersecting",499.05671742621,"warning"
50133,0,2011,17.84,"0",500.347353487846,"A"
50133,1,2011,12.62,"partly intersecting",249.601142687521,"warning"
50133,0,2011,12.62,"0",250.514137480001,"A"
50133,1,2011,5.64,"partly intersecting",49.7395619117375,"warning"
50133,0,2011,5.64,"0",50.1475881105953,"A"
50141,1,2011,17.84,"partly intersecting",499.09992475954,"warning"
50141,0,2011,17.84,"0",500.304146154516,"A"
50141,1,2011,12.62,"partly intersecting",249.631707516367,"warning"
50141,0,2011,12.62,"0",250.483572651155,"A"
50141,1,2011,5.64,"partly intersecting",49.7532216292251,"warning"
50141,0,2011,5.64,"0",50.1339283931077,"A"
60017,1,2012,17.84,"partly intersecting",499.197040887573,"warning"
60017,0,2012,17.84,"0",500.207030026483,"A"
60017,1,2012,12.62,"partly intersecting",249.700407756153,"warning"
60017,0,2012,12.62,"0",250.414872411369,"A"
60017,1,2012,5.64,"partly intersecting",49.783926637904,"warning"
60017,0,2012,5.64,"0",50.1032233844287,"A"
60063,1,2011,17.84,"partly intersecting",499.524750711432,"warning"
60063,0,2011,17.84,"0",499.879320202624,"A"
60063,1,2011,12.62,"partly intersecting",249.932229013726,"warning"
60063,0,2011,12.62,"0",250.183051153796,"A"
60063,1,2011,5.64,"partly intersecting",49.8875275915945,"warning"
60063,0,2011,5.64,"0",49.9996224307382,"A"
60096,1,2011,17.84,"partly intersecting",499.301284183623,"warning"
60096,0,2011,17.84,"0",500.102786730433,"A"
60096,1,2011,12.62,"partly intersecting",249.774149368646,"warning"
60096,0,2011,12.62,"0",250.341130798876,"A"
60096,1,2011,5.64,"partly intersecting",49.8168817443974,"warning"
60096,0,2011,5.64,"0",50.0702682779353,"A"
60102,1,2011,17.84,"partly intersecting",499.690818591909,"warning"
60102,0,2011,17.84,"0",499.713252322147,"A"
60102,1,2011,12.62,"partly intersecting",250.049705283969,"warning"
60102,0,2011,12.62,"0",250.065574883553,"A"
60102,1,2011,5.64,"partly intersecting",49.9400288737298,"warning"
60102,0,2011,5.64,"0",49.9471211486029,"A"
60107,1,2012,17.84,"partly intersecting",499.612491620982,"warning"
60107,0,2012,17.84,"0",499.791579293073,"A"
60107,1,2012,12.62,"partly intersecting",249.994296864295,"warning"
60107,0,2012,12.62,"0",250.120983303227,"A"
60107,1,2012,5.64,"partly intersecting",49.9152663819749,"warning"
60107,0,2012,5.64,"0",49.9718836403578,"A"
60112,1,2012,17.84,"partly intersecting",499.093940207211,"warning"
60112,0,2012,17.84,"0",500.310130706845,"A"
60112,1,2012,12.62,"partly intersecting",249.627474887022,"warning"
60112,0,2012,12.62,"0",250.4878052805,"A"
60112,1,2012,5.64,"partly intersecting",49.751333403819,"warning"
60112,0,2012,5.64,"0",50.1358166185137,"A"
60116,1,2012,17.84,"partly intersecting",499.124459688734,"warning"
60116,0,2012,17.84,"0",500.279611225322,"A"
60116,1,2012,12.62,"partly intersecting",249.649064787835,"warning"
60116,0,2012,12.62,"0",250.466215379687,"A"
60116,1,2012,5.64,"partly intersecting",49.7609821247329,"warning"
60116,0,2012,5.64,"0",50.1261678975999,"A"
60130,1,2012,17.84,"partly intersecting",499.182148653471,"warning"
60130,0,2012,17.84,"0",500.221922260584,"A"
60130,1,2012,12.62,"partly intersecting",249.689873616106,"warning"
60130,0,2012,12.62,"0",250.425406551416,"A"
60130,1,2012,5.64,"partly intersecting",49.7792193165278,"warning"
60130,0,2012,5.64,"0",50.1079307058049,"A"
60139,1,2012,17.84,"partly intersecting",499.535291667342,"warning"
60139,0,2012,17.84,"0",499.868779246714,"A"
60139,1,2012,12.62,"partly intersecting",249.939685754174,"warning"
60139,0,2012,12.62,"0",250.175594413348,"A"
60139,1,2012,5.64,"partly intersecting",49.8908603437271,"warning"
60139,0,2012,5.64,"0",49.9962896786056,"A"
70015,1,2012,17.84,"partly intersecting",499.124503903581,"warning"
70015,0,2012,17.84,"0",500.279567010475,"A"
70015,1,2012,12.62,"partly intersecting",249.649096286142,"warning"
70015,0,2012,12.62,"0",250.46618388138,"A"
70015,1,2012,5.64,"partly intersecting",49.7609963331504,"warning"
70015,0,2012,5.64,"0",50.1261536891823,"A"
70033,1,2012,17.84,"partly intersecting",499.590324232905,"warning"
70033,0,2012,17.84,"0",499.813746681151,"A"
70033,1,2012,12.62,"partly intersecting",249.978615716916,"warning"
70033,0,2012,12.62,"0",250.136664450606,"A"
70033,1,2012,5.64,"partly intersecting",49.9082583863884,"warning"
70033,0,2012,5.64,"0",49.9788916359444,"A"
70037,1,2012,17.84,"partly intersecting",551.940586202845,"no forest"
70037,0,2012,17.84,"0",447.463484711211,"A"
70037,1,2012,12.62,"partly intersecting",268.138757103993,"no forest"
70037,0,2012,12.62,"0",231.976523063529,"A"
70037,1,2012,5.64,"partly intersecting",46.8570902743896,"no forest"
70037,0,2012,5.64,"0",53.0300597479432,"A"
70046,1,2012,17.84,"partly intersecting",499.197737231639,"warning"
70046,0,2012,17.84,"0",500.206333682417,"A"
70046,1,2012,12.62,"partly intersecting",249.700900950692,"warning"
70046,0,2012,12.62,"0",250.41437921683,"A"
70046,1,2012,5.64,"partly intersecting",49.7841474077884,"warning"
70046,0,2012,5.64,"0",50.1030026145444,"A"
70048,1,2012,17.84,"partly intersecting",75.6045055076238,"warning"
70048,0,2012,17.84,"0",923.799565406432,"A"
70048,1,2012,12.62,"partly intersecting",34.6163829534467,"warning"
70048,0,2012,12.62,"0",465.498897214075,"A"
70048,1,2012,5.64,"partly intersecting",4.23672463121071,"warning"
70048,0,2012,5.64,"0",95.6504253911221,"A"
70052,1,2012,17.84,"partly intersecting",499.702035457022,"warning"
70052,0,2012,17.84,"0",499.702035457034,"A"
70052,1,2012,12.62,"partly intersecting",250.057640083757,"warning"
70052,0,2012,12.62,"0",250.057640083766,"A"
70052,1,2012,5.64,"partly intersecting",49.9435750111644,"warning"
70052,0,2012,5.64,"0",49.9435750111684,"A"
70053,1,2012,17.84,"partly intersecting",499.449979104739,"warning"
70053,0,2012,17.84,"0",499.954091809317,"A"
70053,1,2012,12.62,"partly intersecting",249.879335901241,"warning"
70053,0,2012,12.62,"0",250.235944266282,"A"
70053,1,2012,5.64,"partly intersecting",49.8638897949893,"warning"
70053,0,2012,5.64,"0",50.0232602273435,"A"
70060,1,2012,17.84,"partly intersecting",499.481393097839,"warning"
70060,0,2012,17.84,"0",499.922677816217,"A"
70060,1,2012,12.62,"partly intersecting",249.901558107308,"warning"
70060,0,2012,12.62,"0",250.213722060214,"A"
70060,1,2012,5.64,"partly intersecting",49.8738209835486,"warning"
70060,0,2012,5.64,"0",50.0133290387842,"A"
70077,1,2012,17.84,"partly intersecting",499.634820292435,"warning"
70077,0,2012,17.84,"0",499.76925062162,"A"
70077,1,2012,12.62,"partly intersecting",250.010092136611,"warning"
70077,0,2012,12.62,"0",250.105188030911,"A"
70077,1,2012,5.64,"partly intersecting",49.9223253739297,"warning"
70077,0,2012,5.64,"0",49.964824648403,"A"
70098,1,2012,17.84,"partly intersecting",498.990709748361,"warning"
70098,0,2012,17.84,"0",500.413361165695,"A"
70098,1,2012,12.62,"partly intersecting",249.55445024673,"warning"
70098,0,2012,12.62,"0",250.560829920792,"A"
70098,1,2012,5.64,"partly intersecting",49.7186993409093,"warning"
70098,0,2012,5.64,"0",50.1684506814235,"A"
70137,1,2012,17.84,"partly intersecting",116.265288275693,"warning"
70137,0,2012,17.84,"0",883.138782638363,"A"
70137,1,2012,12.62,"partly intersecting",57.8299929550333,"warning"
70137,0,2012,12.62,"0",442.285287212489,"A"
70137,1,2012,5.64,"partly intersecting",11.2559951626973,"warning"
70137,0,2012,5.64,"0",88.6311548596354,"A"
70147,1,2012,17.84,"partly intersecting",221.987816869956,"warning"
70147,0,2012,17.84,"0",777.4162540441,"A"
70147,1,2012,12.62,"partly intersecting",105.585144171845,"warning"
70147,0,2012,12.62,"0",394.530135995677,"A"
70147,1,2012,5.64,"partly intersecting",14.8334986827031,"warning"
70147,0,2012,5.64,"0",85.0536513396296,"A"
70153,1,2012,17.84,"partly intersecting",165.804605348909,"warning"
70153,0,2012,17.84,"0",833.599465565147,"A"
70153,1,2012,12.62,"partly intersecting",73.4884296455519,"warning"
70153,0,2012,12.62,"0",426.62685052197,"A"
70153,1,2012,5.64,"partly intersecting",7.73721097293928,"warning"
70153,0,2012,5.64,"0",92.1499390493935,"A"
70164,1,2012,17.84,"partly intersecting",499.125222732299,"warning"
70164,0,2012,17.84,"0",500.278848181757,"A"
70164,1,2012,12.62,"partly intersecting",249.649603346108,"warning"
70164,0,2012,12.62,"0",250.465676821415,"A"
70164,1,2012,5.64,"partly intersecting",49.761221859273,"warning"
70164,0,2012,5.64,"0",50.1259281630598,"A"
80115,1,2011,17.84,"partly intersecting",499.166457656321,"warning"
80115,0,2011,17.84,"0",500.237613257735,"A"
80115,1,2011,12.62,"partly intersecting",249.678773819559,"warning"
80115,0,2011,12.62,"0",250.436506347964,"A"
80115,1,2011,5.64,"partly intersecting",49.7742588394593,"warning"
80115,0,2011,5.64,"0",50.1128911828735,"A"
80146,1,2012,17.84,"partly intersecting",217.692505754274,"warning"
80146,0,2012,17.84,"0",781.711565159781,"A"
80146,1,2012,12.62,"partly intersecting",102.022448945241,"warning"
80146,0,2012,12.62,"0",398.092831222281,"A"
80146,1,2012,5.64,"partly intersecting",14.4265349320844,"warning"
80146,0,2012,5.64,"0",85.4606150902483,"A"
80182,1,2012,17.84,"partly intersecting",499.056097629261,"warning"
80182,0,2012,17.84,"0",500.347973284795,"A"
80182,1,2012,12.62,"partly intersecting",249.600705409627,"warning"
80182,0,2012,12.62,"0",250.514574757896,"A"
80182,1,2012,5.64,"partly intersecting",49.7393704310007,"warning"
80182,0,2012,5.64,"0",50.1477795913321,"A"
80224,1,2011,17.84,"partly intersecting",499.329503247518,"warning"
80224,0,2011,17.84,"0",500.074567666538,"A"
80224,1,2011,12.62,"partly intersecting",249.794111498006,"warning"
80224,0,2011,12.62,"0",250.321168669517,"A"
80224,1,2011,5.64,"partly intersecting",49.825802836555,"warning"
80224,0,2011,5.64,"0",50.0613471857777,"A"
80279,1,2011,17.84,"partly intersecting",499.066631535811,"warning"
80279,0,2011,17.84,"0",500.337439378245,"A"
80279,1,2011,12.62,"partly intersecting",249.608156059374,"warning"
80279,0,2011,12.62,"0",250.507124108148,"A"
80279,1,2011,5.64,"partly intersecting",49.7426992938494,"warning"
80279,0,2011,5.64,"0",50.1444507284833,"A"
80004,1,2012,17.84,"partly intersecting",499.082722660378,"warning"
80004,0,2012,17.84,"0",500.321348253678,"A"
80004,1,2012,12.62,"partly intersecting",249.619538766848,"warning"
80004,0,2012,12.62,"0",250.495741400674,"A"
80004,1,2012,5.64,"partly intersecting",49.7477832974273,"warning"
80004,0,2012,5.64,"0",50.1393667249055,"A"
80014,1,2012,17.84,"partly intersecting",499.023351563627,"warning"
80014,0,2012,17.84,"0",500.380719350428,"A"
80014,1,2012,12.62,"partly intersecting",249.577539706255,"warning"
80014,0,2012,12.62,"0",250.537740461268,"A"
80014,1,2012,5.64,"partly intersecting",49.7290135112348,"warning"
80014,0,2012,5.64,"0",50.1581365110979,"A"
80024,1,2011,17.84,"partly intersecting",381.153025779267,"warning"
80024,0,2011,17.84,"0",618.251045134789,"A"
80024,1,2011,12.62,"partly intersecting",186.720078831298,"warning"
80024,0,2011,12.62,"0",313.395201336224,"A"
80024,1,2011,5.64,"partly intersecting",33.9140569317235,"warning"
80024,0,2011,5.64,"0",65.9730930906093,"A"
80025,1,2012,17.84,"partly intersecting",499.282361762235,"warning"
80025,0,2012,17.84,"0",500.121709151821,"A"
80025,1,2012,12.62,"partly intersecting",249.760763288454,"warning"
80025,0,2012,12.62,"0",250.354516879069,"A"
80025,1,2012,5.64,"partly intersecting",49.8108979013777,"warning"
80025,0,2012,5.64,"0",50.0762521209551,"A"
80029,1,2012,17.84,"partly intersecting",421.475534016634,"no forest"
80029,0,2012,17.84,"0",577.928536897422,"A"
80029,1,2012,12.62,"partly intersecting",183.284399242646,"no forest"
80029,0,2012,12.62,"0",316.830880924876,"A"
80029,1,2012,5.64,"partly intersecting",14.5749510652997,"no forest"
80029,0,2012,5.64,"0",85.312198957033,"A"
80032,1,2011,17.84,"partly intersecting",499.082729789891,"warning"
80032,0,2011,17.84,"0",500.321341124165,"A"
80032,1,2011,12.62,"partly intersecting",249.61954381026,"warning"
80032,0,2011,12.62,"0",250.495736357263,"A"
80032,1,2011,5.64,"partly intersecting",49.7477855513765,"warning"
80032,0,2011,5.64,"0",50.1393644709562,"A"
80041,1,2012,17.84,"partly intersecting",499.407989360784,"warning"
80041,0,2012,17.84,"0",499.996081553272,"A"
80041,1,2012,12.62,"partly intersecting",249.849632148232,"warning"
80041,0,2012,12.62,"0",250.26564801929,"A"
80041,1,2012,5.64,"partly intersecting",49.8506148590696,"warning"
80041,0,2012,5.64,"0",50.0365351632631,"A"
80050,1,2012,17.84,"partly intersecting",200.216329570472,"warning"
80050,0,2012,17.84,"0",799.187741343583,"A"
80050,1,2012,12.62,"partly intersecting",102.012955286035,"warning"
80050,0,2012,12.62,"0",398.102324881487,"A"
80050,1,2012,5.64,"partly intersecting",21.287910506756,"warning"
80050,0,2012,5.64,"0",78.5992395155767,"A"
80061,1,2011,17.84,"partly intersecting",499.094086464654,"warning"
80061,0,2011,17.84,"0",500.309984449402,"A"
80061,1,2011,12.62,"partly intersecting",249.627577511801,"warning"
80061,0,2011,12.62,"0",250.487702655721,"A"
80061,1,2011,5.64,"partly intersecting",49.7513758902588,"warning"
80061,0,2011,5.64,"0",50.1357741320739,"A"
80063,1,2011,17.84,"partly intersecting",498.992885160631,"warning"
80063,0,2011,17.84,"0",500.411185753425,"A"
80063,1,2011,12.62,"partly intersecting",249.555987867713,"warning"
80063,0,2011,12.62,"0",250.559292299809,"A"
80063,1,2011,5.64,"partly intersecting",49.7193853475918,"warning"
80063,0,2011,5.64,"0",50.1677646747409,"A"
80091,1,2011,17.84,"partly intersecting",499.612507207056,"warning"
80091,0,2011,17.84,"0",499.791563707,"A"
80091,1,2011,12.62,"partly intersecting",249.994307880025,"warning"
80091,0,2011,12.62,"0",250.120972287497,"A"
80091,1,2011,5.64,"partly intersecting",49.915271237072,"warning"
80091,0,2011,5.64,"0",49.9718787852607,"A"
80112,1,2012,17.84,"partly intersecting",499.470787098448,"warning"
80112,0,2012,17.84,"0",499.933283815608,"A"
80112,1,2012,12.62,"partly intersecting",249.894055202299,"warning"
80112,0,2012,12.62,"0",250.221224965223,"A"
80112,1,2012,5.64,"partly intersecting",49.8704673462342,"warning"
80112,0,2012,5.64,"0",50.0166826760985,"A"
80119,1,2012,17.84,"partly intersecting",499.59053343182,"warning"
80119,0,2012,17.84,"0",499.813537482236,"A"
80119,1,2012,12.62,"partly intersecting",249.97876365113,"warning"
80119,0,2012,12.62,"0",250.136516516392,"A"
80119,1,2012,5.64,"partly intersecting",49.9083243709099,"warning"
80119,0,2012,5.64,"0",49.9788256514229,"A"
80120,1,2012,17.84,"partly intersecting",499.398535703999,"warning"
80120,0,2012,17.84,"0",500.005535210057,"A"
80120,1,2012,12.62,"partly intersecting",249.842944630665,"warning"
80120,0,2012,12.62,"0",250.272335536857,"A"
80120,1,2012,5.64,"partly intersecting",49.847625537675,"warning"
80120,0,2012,5.64,"0",50.0395244846577,"A"
80130,1,2012,17.84,"partly intersecting",230.417766519895,"no forest"
80130,0,2012,17.84,"0",768.986304394161,"A"
80130,1,2012,12.62,"partly intersecting",96.5041136771757,"no forest"
80130,0,2012,12.62,"0",403.611166490346,"A"
80130,1,2012,5.64,"partly intersecting",5.85072455200869,"no forest"
80130,0,2012,5.64,"0",94.0364254703241,"A"
80137,1,2012,17.84,"partly intersecting",499.246926438145,"no forest"
80137,0,2012,17.84,"0",500.157144475911,"A"
80137,1,2012,12.62,"partly intersecting",249.735696371972,"no forest"
80137,0,2012,12.62,"0",250.37958379555,"A"
80137,1,2012,5.64,"partly intersecting",49.7996952540754,"no forest"
80137,0,2012,5.64,"0",50.0874547682573,"A"
80150,1,2012,17.84,"partly intersecting",499.238954838348,"warning"
80150,0,2012,17.84,"0",500.165116075708,"A"
80150,1,2012,12.62,"partly intersecting",249.730057269426,"warning"
80150,0,2012,12.62,"0",250.385222898096,"A"
80150,1,2012,5.64,"partly intersecting",49.7971750846331,"warning"
80150,0,2012,5.64,"0",50.0899749376997,"A"
80154,1,2012,17.84,"partly intersecting",499.034949037364,"warning"
80154,0,2012,17.84,"0",500.369121876692,"A"
80154,1,2012,12.62,"partly intersecting",249.585743748775,"warning"
80154,0,2012,12.62,"0",250.529536418747,"A"
80154,1,2012,5.64,"partly intersecting",49.7326799771472,"warning"
80154,0,2012,5.64,"0",50.1544700451856,"A"
80163,1,2012,17.84,"partly intersecting",139.137072530325,"warning"
80163,0,2012,17.84,"0",860.266998383731,"A"
80163,1,2012,12.62,"partly intersecting",68.6545291662108,"warning"
80163,0,2012,12.62,"0",431.460751001311,"A"
80163,1,2012,5.64,"partly intersecting",12.8854431019853,"warning"
80163,0,2012,5.64,"0",87.0017069203474,"A"
80204,1,2012,17.84,"partly intersecting",164.265237726581,"warning"
80204,0,2012,17.84,"0",835.138833187475,"A"
80204,1,2012,12.62,"partly intersecting",75.0898280168079,"warning"
80204,0,2012,12.62,"0",425.025452150714,"A"
80204,1,2012,5.64,"partly intersecting",9.63175960743422,"warning"
80204,0,2012,5.64,"0",90.2553904148985,"A"
80214,1,2012,17.84,"partly intersecting",499.174678631091,"warning"
80214,0,2012,17.84,"0",500.229392282965,"A"
80214,1,2012,12.62,"partly intersecting",249.684588338059,"warning"
80214,0,2012,12.62,"0",250.430691829463,"A"
80214,1,2012,5.64,"partly intersecting",49.7768545796483,"warning"
80214,0,2012,5.64,"0",50.1102954426845,"A"
80221,1,2011,17.84,"partly intersecting",498.992926897249,"warning"
80221,0,2011,17.84,"0",500.411144016807,"A"
80221,1,2011,12.62,"partly intersecting",249.556017324545,"warning"
80221,0,2011,12.62,"0",250.559262842977,"A"
80221,1,2011,5.64,"partly intersecting",49.7193949507877,"warning"
80221,0,2011,5.64,"0",50.167755071545,"A"
80231,1,2012,17.84,"partly intersecting",499.418413816145,"warning"
80231,0,2012,17.84,"0",499.985657097911,"A"
80231,1,2012,12.62,"partly intersecting",249.85700638937,"warning"
80231,0,2012,12.62,"0",250.258273778152,"A"
80231,1,2012,5.64,"partly intersecting",49.8539098735778,"warning"
80231,0,2012,5.64,"0",50.0332401487549,"A"
80260,1,2011,17.84,"partly intersecting",499.189917892201,"warning"
80260,0,2011,17.84,"0",500.214153021855,"A"
80260,1,2011,12.62,"partly intersecting",249.695369402195,"warning"
80260,0,2011,12.62,"0",250.419910765327,"A"
80260,1,2011,5.64,"partly intersecting",49.7816752746311,"warning"
80260,0,2011,5.64,"0",50.1054747477016,"A"
80261,1,2011,17.84,"partly intersecting",216.58987638782,"warning"
80261,0,2011,17.84,"0",782.814194526236,"A"
80261,1,2011,12.62,"partly intersecting",106.788821447728,"warning"
80261,0,2011,12.62,"0",393.326458719794,"A"
80261,1,2011,5.64,"partly intersecting",17.5217540038371,"warning"
80261,0,2011,5.64,"0",82.3653960184956,"A"
80284,1,2012,17.84,"partly intersecting",499.01077060884,"warning"
80284,0,2012,17.84,"0",500.393300305216,"A"
80284,1,2012,12.62,"partly intersecting",249.568639950121,"warning"
80284,0,2012,12.62,"0",250.546640217401,"A"
80284,1,2012,5.64,"partly intersecting",49.7250361241831,"warning"
80284,0,2012,5.64,"0",50.1621138981497,"A"
