"plot_ID","tree_ID","dw_type","dw_sp","count","d_cm","l_dm","decay","inv_year","inv","rem_reason","plot_A_ha","LH_NH_stand","SP_code","X","Nr_code","Chr_code_ger","name","bot_name","bot_genus","bot_species","Flora_EU","LH_NH","IPC","WZE","BWI","BZE_al","tpS_SP_com_name","tpS_ID","H_SP_group","BWI_SP_group","Bio_SP_group","N_SP_group","N_bg_SP_group","N_f_SP_group_MoMoK","RG_Wolff_bio","dec_type_BWI","ST_LY_type","compartiment","B_kg_tree","N_kg_tree","C_kg_tree"
"80034",22,4,4,-9,"30",3,4,2011,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",3,"L","ag",NA,NA,NA
"80034",23,4,4,-9,"35",3,4,2011,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",3,"L","ag",NA,NA,NA
"80034",24,4,4,-9,"41",4,5,2011,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",4,"L","ag",NA,NA,NA
"80035",2,4,4,-9,"39",3,5,2011,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",4,"L","ag",NA,NA,NA
"80035",3,4,4,-9,"27",2,5,2011,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",4,"L","ag",NA,NA,NA
"80035",4,4,4,-9,"31",2,4,2011,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",3,"L","ag",NA,NA,NA
"80035",6,4,4,-9,"14",1,5,2011,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",4,"L","ag",NA,NA,NA
"80035",10,4,4,-9,"15",2,5,2011,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",4,"L","ag",NA,NA,NA
"80035",12,4,4,-9,"49",2,5,2011,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",4,"L","ag",NA,NA,NA
"80035",13,4,4,-9,"48",3,5,2011,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",4,"L","ag",NA,NA,NA
"80035",14,1,4,-9,"10",35,5,2011,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",4,"L","ag",NA,NA,NA
"80035",16,4,4,-9,"32",10,5,2011,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",4,"L","ag",NA,NA,NA
"80035",18,4,4,-9,"21",2,5,2011,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",4,"L","ag",NA,NA,NA
"80036",5,4,4,-9,"21",3,5,2011,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",4,"L","ag",NA,NA,NA
"80036",6,4,4,-9,"32",2,4,2011,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",3,"L","ag",NA,NA,NA
"80036",8,4,4,-9,"40",3,5,2011,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",4,"L","ag",NA,NA,NA
"80036",9,4,4,-9,"40",3,5,2011,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",4,"L","ag",NA,NA,NA
"80036",11,1,4,-9,"19",12,5,2011,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",4,"L","ag",NA,NA,NA
"80036",12,4,4,-9,"37",4,5,2011,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",4,"L","ag",NA,NA,NA
"80036",13,4,4,-9,"21",2,5,2011,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",4,"L","ag",NA,NA,NA
"80036",15,4,4,-9,"28",2,4,2011,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",3,"L","ag",NA,NA,NA
"80036",18,4,4,-9,"22",2,4,2011,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",3,"L","ag",NA,NA,NA
"80036",19,4,4,-9,"22",2,3,2011,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",2,"L","ag",NA,NA,NA
"80036",21,4,4,-9,"28",2,3,2011,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",2,"L","ag",NA,NA,NA
"80036",31,4,4,-9,"24",2,5,2011,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",4,"L","ag",NA,NA,NA
"80036",32,4,4,-9,"59",5,5,2011,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",4,"L","ag",NA,NA,NA
"80036",42,4,4,-9,"33",2,5,2011,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",4,"L","ag",NA,NA,NA
"80036",52,4,4,-9,"28",2,5,2011,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",4,"L","ag",NA,NA,NA
"80036",62,4,4,-9,"26",3,5,2011,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",4,"L","ag",NA,NA,NA
"80036",68,4,4,-9,"11",1,5,2011,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",4,"L","ag",NA,NA,NA
"80036",70,4,4,-9,"10",3,5,2011,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",4,"L","ag",NA,NA,NA
"80036",71,4,4,-9,"14",2,5,2011,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",4,"L","ag",NA,NA,NA
"80036",73,4,4,-9,"18",2,4,2011,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",3,"L","ag",NA,NA,NA
"80036",74,4,4,-9,"38",3,5,2011,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",4,"L","ag",NA,NA,NA
"80036",75,4,4,-9,"31",3,4,2011,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",3,"L","ag",NA,NA,NA
"80036",76,1,4,-9,"12",24,5,2011,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",4,"L","ag",NA,NA,NA
"80036",77,4,4,-9,"21",4,5,2011,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",4,"L","ag",NA,NA,NA
"80036",78,4,4,-9,"32",2,5,2011,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",4,"L","ag",NA,NA,NA
"80036",79,4,4,-9,"23",2,5,2011,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",4,"L","ag",NA,NA,NA
"80036",80,4,4,-9,"31",1,5,2011,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",4,"L","ag",NA,NA,NA
"80036",81,4,4,-9,"17",2,5,2011,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",4,"L","ag",NA,NA,NA
"80037",6,4,4,-9,"37",1,4,2011,"HBI","DW excluded during stock calculation",0.0500343869018386,"LB","rbu",8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","036.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU",3,"L","ag",NA,NA,NA
"80038",10,4,4,-9,"37",2,4,2012,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",3,"L","ag",NA,NA,NA
"80038",12,4,4,-9,"30",1,5,2012,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",4,"L","ag",NA,NA,NA
"80038",13,4,4,-9,"23",2,5,2012,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",4,"L","ag",NA,NA,NA
"80039",17,1,4,-9,"25",65,4,2012,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",3,"L","ag",NA,NA,NA
"80041",3,4,4,-9,"50",2,5,2012,"HBI","DW excluded during stock calculation",0.0500343869018386,"LB","rbu",8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","036.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU",4,"L","ag",NA,NA,NA
"80041",5,4,4,-9,"50",2,5,2012,"HBI","DW excluded during stock calculation",0.0500343869018386,"LB","rbu",8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","036.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU",4,"L","ag",NA,NA,NA
"80041",12,4,4,-9,"36",2,4,2012,"HBI","DW excluded during stock calculation",0.0500343869018386,"LB","rbu",8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","036.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU",3,"L","ag",NA,NA,NA
"80041",17,4,4,-9,"42",3,5,2012,"HBI","DW excluded during stock calculation",0.0500343869018386,"LB","rbu",8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","036.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU",4,"L","ag",NA,NA,NA
"80041",18,4,4,-9,"39",1,5,2012,"HBI","DW excluded during stock calculation",0.0500343869018386,"LB","rbu",8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","036.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU",4,"L","ag",NA,NA,NA
"80041",22,4,4,-9,"51",3,4,2012,"HBI","DW excluded during stock calculation",0.0500343869018386,"LB","rbu",8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","036.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU",3,"L","ag",NA,NA,NA
"80041",43,4,4,-9,"46",1,5,2012,"HBI","DW excluded during stock calculation",0.0500343869018386,"LB","rbu",8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","036.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU",4,"L","ag",NA,NA,NA
"80042",6,4,4,-9,"27",2,3,2011,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",2,"L","ag",NA,NA,NA
"80042",7,4,4,-9,"10",1,5,2011,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",4,"L","ag",NA,NA,NA
"80042",11,4,4,-9,"19",2,5,2011,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",4,"L","ag",NA,NA,NA
"80042",13,4,4,-9,"21",1,5,2011,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",4,"L","ag",NA,NA,NA
"80043",3,4,4,-9,"21",1,5,2011,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",4,"L","ag",NA,NA,NA
"80043",4,4,4,-9,"12",3,4,2011,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",3,"L","ag",NA,NA,NA
"80043",6,4,4,-9,"63",3,4,2011,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",3,"L","ag",NA,NA,NA
"80043",9,4,4,-9,"41",2,4,2011,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",3,"L","ag",NA,NA,NA
"80043",11,4,4,-9,"17",1,5,2011,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",4,"L","ag",NA,NA,NA
"80044",2,4,4,-9,"21",1,4,2011,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",3,"L","ag",NA,NA,NA
"80044",3,4,4,-9,"14",2,5,2011,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",4,"L","ag",NA,NA,NA
"80044",4,4,4,-9,"40",4,4,2011,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",3,"L","ag",NA,NA,NA
"80044",7,4,4,-9,"22",2,4,2011,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",3,"L","ag",NA,NA,NA
"80044",13,4,4,-9,"15",1,5,2011,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",4,"L","ag",NA,NA,NA
"80044",14,4,4,-9,"17",1,4,2011,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",3,"L","ag",NA,NA,NA
"80044",15,4,4,-9,"17",1,4,2011,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",3,"L","ag",NA,NA,NA
"80044",18,4,4,-9,"11",1,4,2011,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",3,"L","ag",NA,NA,NA
"80044",20,4,4,-9,"27",2,4,2011,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",3,"L","ag",NA,NA,NA
"80044",21,4,4,-9,"14",1,4,2011,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",3,"L","ag",NA,NA,NA
"80044",23,4,4,-9,"21",1,5,2011,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",4,"L","ag",NA,NA,NA
"80044",25,4,4,-9,"36",2,5,2011,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",4,"L","ag",NA,NA,NA
"80044",29,4,4,-9,"31",2,5,2011,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",4,"L","ag",NA,NA,NA
"80044",30,4,4,-9,"13",2,5,2011,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",4,"L","ag",NA,NA,NA
"80044",32,4,4,-9,"40",2,5,2011,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",4,"L","ag",NA,NA,NA
"80044",37,4,4,-9,"27",2,5,2011,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",4,"L","ag",NA,NA,NA
"80044",38,4,4,-9,"17",1,5,2011,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",4,"L","ag",NA,NA,NA
"80044",39,4,4,-9,"10",1,5,2011,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",4,"L","ag",NA,NA,NA
"80044",40,4,4,-9,"36",2,5,2011,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",4,"L","ag",NA,NA,NA
"80044",41,4,4,-9,"20",2,5,2011,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",4,"L","ag",NA,NA,NA
"80044",42,4,4,-9,"10",1,5,2011,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",4,"L","ag",NA,NA,NA
