"bfhnr","inventur","erhebjahr","horinr","ot","ut","horizont","humus","kalk","oxid","oxid_anteil","red","red_anteil","gefuege_form","gefuege_groesse","pedogen","wurzelintfein","wurzelintgrob","wurzel_verteil","humositaet","bodenart","grus","kies","stein","schichtung","gestein1","gestein2","gestein3","stratigrafie"
80107,2,NA,3,51,90,"Cv","h1","c4","-2","-2","-2","-2","koh","gre3","-2","Wf3","-1","k","-2","Uu",37.5,0,62.5,863,610,-2,-2,"wj delta"
80108,2,NA,1,0,9,"Ah","h4","c0","es","f1","rb","f1","kru","gre2","-2","Wf5","-1","g","-2","Lt3",1,0,0,710,-2,-2,-2,"dl"
80108,2,NA,2,9,33,"Sew","h2","c0","eh","f2","rb","f4","sub","gre3","-2","Wf4","-1","g","-2","Lt2",1,0,0,710,-2,-2,-2,"dl"
80108,2,NA,3,33,65,"Sw","h1","c0","eh","f5","rb","f5","sub","gre3","T","Wf3","-1","g","-2","Ts3",1,0,0,710,-2,-2,-2,"dl"
80108,2,NA,4,65,100,"Sw-Sd","h1","c0","eh","f4","rb","f4","pri","gre5","-2","Wf2","-1","g","-2","Ts3",1,0,0,710,-2,-2,-2,"dl"
80110,2,NA,1,0,14,"Ah","h4","c1","-2","-2","-2","-2","pol","gre2","-2","Wf5","-1","g","-2","Ut4",6,0,1,610,-2,-2,-2,"mu2"
80110,2,NA,2,14,50,"T-Cv","h1","c6","-2","-2","-2","-2","koh","gre3","-2","Wf2","-1","g","-2","Uu",37.5,0,1,610,-2,-2,-2,"mu2"
80110,2,NA,3,50,60,"mCn","-1","c7","-2","-2","-2","-2","-2","-2","-2","-9","-1","-9","-2","-2",6,0,87.5,610,-2,-2,-2,"mu2"
80111,2,NA,1,0,2,"Ah","h4","c0","-2","-2","-2","-2","ein","gre2","Ko","Wf4","-1","g","-2","Ls2",6,0,6,711,-2,-2,-2,"so1"
80111,2,NA,2,2,8,"Ah-Bv","h3","c0","-2","-2","-2","-2","sub","gre3","Ko","Wf4","-1","g","-2","Ls2",6,0,6,711,-2,-2,-2,"so1"
80111,2,NA,3,8,57,"Bv","h2","c0","es","f2","-2","-2","sub","gre3","-2","Wf2","-1","g","-2","Ls3",17.5,0,6,711,-2,-2,-2,"so1"
80111,2,NA,4,57,100,"Sw-Cv","h1","c0","eh","f4","-2","-2","sub","gre4","-2","Wf1","-1","g","-2","St3",6,0,62.5,711,-2,-2,-2,"so1"
80112,2,NA,1,0,37,"Aa","h6","c0","eh","f4","-2","-2","kru","gre2","-2","Wf6","-1","g","-2","Lu",0,0,0,1012,927,-2,-2,"hn/qj"
80112,2,NA,2,37,59,"nHv","h7","c0","-2","-2","-2","-2","vz","-2","-2","Wf6","-1","g","H9","-2",0,0,0,1012,-2,-2,-2,"hn/qj"
80112,2,NA,3,59,110,"nHw","h7","c0","-2","-2","-2","-2","vz","-2","-2","Wf6","-1","g","H8","-2",0,0,0,1012,-2,-2,-2,"hn/qj"
80113,2,NA,1,0,4,"Ah","h4","c0","-2","-2","-2","-2","koh","gre4","Oh","Wf6","-1","g","-2","Lu",0,1,0,830,-2,-2,-2,"Rm"
80113,2,NA,2,4,32,"Al","h3","c0","-2","-2","-2","-2","koh","gre4","-2","Wf5","-1","g","-2","Ut3",0,1,0,830,-2,-2,-2,"Rm"
80113,2,NA,3,32,75,"Bt","h2","c0","es","f1","-2","-2","sub","gre4","T","Wf2","-1","g","-2","Lt3",0,1,0,830,-2,-2,-2,"Rm"
80113,2,NA,4,75,100,"Sw","h1","c0","eh","f4","rb","f3","koh","gre3","-2","Wf1","-1","g","-2","Lts",0,1,0,830,-2,-2,-2,"Rm"
80114,2,NA,1,0,14,"Ah","h4","c0","-2","-2","-2","-2","kru","gre2","-2","Wf5","-1","g","-2","Lt3",17.5,0,17.5,610,-2,-2,-2,"tiL"
80114,2,NA,2,14,25,"Ah-Tv","h3","c0","-2","-2","-2","-2","kru","gre2","-2","Wf5","-1","g","-2","Tl",37.5,0,17.5,610,-2,-2,-2,"tiL"
80114,2,NA,3,25,86,"cT","h1","c3","-2","-2","-2","-2","pol","gre3","T","Wf3","-1","k","-2","Tt",37.5,0,37.5,610,-2,-2,-2,"tiL"
80114,2,NA,4,86,104,"cCv","h0","c4","-2","-2","-2","-2","sub","gre2","-2","Wf1","-1","k","-2","Ut3",37.5,0,62.5,610,-2,-2,-2,"tiL"
80115,2,NA,1,0,10,"Ah","h4","c0","-2","-2","-2","-2","kru","gre2","-2","Wf6","-1","g","-2","Tl",6,0,17.5,610,-2,-2,-2,"ki2"
80115,2,NA,2,10,22,"cAh-Tv","h3","c3","-2","-2","-2","-2","pol","gre3","T","Wf4","-1","g","-2","Tl",37.5,0,6,610,-2,-2,-2,"ki2"
80115,2,NA,3,22,100,"cT","h1","c4","-2","-2","-2","-2","pol","gre4","T","Wf2","-1","u","-2","Tt",37.5,0,17.5,610,-2,-2,-2,"ki2"
80116,2,NA,1,0,11,"Ah","h4","c0","-2","-2","-2","-2","kru","gre2","-2","Wf4","-1","g","-2","Ls2",6,0,17.5,711,-2,-2,-2,"so1"
80116,2,NA,2,11,68,"Al-Bv","h3","c0","-2","-2","-2","-2","sub","gre3","-2","Wf3","-1","g","-2","Ls3",6,0,37.5,711,-2,-2,-2,"so1"
80116,2,NA,3,68,100,"Btv-Cv","h1","c0","-2","-2","-2","-2","sub","gre4","T","Wf1","-1","k","-2","Lts",6,0,62.5,711,-2,-2,-2,"so1"
80117,2,NA,1,0,4,"Aeh","h4","c0","-2","-2","-2","-2","koh","gre3","Oh","Wf6","-1","g","-2","Ls2",0,6,0,830,-2,-2,-2,"Rm"
80117,2,NA,2,4,45,"Al-Bv","h2","c0","-2","-2","-2","-2","sub","gre3","-2","Wf5","-1","u","-2","Ls4",0,17.5,0,830,-2,-2,-2,"Rm"
80117,2,NA,3,45,100,"Bt-Sw","h1","c0","eh","f3","rb","f2","sub","gre4","T","Wf2","-1","u","-2","Lts",0,37.5,0,830,-2,-2,-2,"Rm"
80118,2,NA,1,0,5,"Aeh","h4","c0","-2","-2","-2","-2","koh","gre2","Oh","Wf5","-1","g","-2","Lu",0,1,0,830,-2,-2,-2,"Rm"
80118,2,NA,2,5,37,"Al","h3","c0","-2","-2","-2","-2","kru","gre2","-2","Wf5","-1","g","-2","Uls",0,1,0,830,-2,-2,-2,"Rm"
80118,2,NA,3,37,54,"Bt-Sw","h2","c0","eh","f3","rb","f4","sub","gre3","T","Wf3","-1","g","-2","Lt2",0,6,0,830,-2,-2,-2,"Rm"
80118,2,NA,4,54,103,"Sw-Sd","h1","c0","eh","f4","rb","f5","sub","gre4","T","Wf1","-1","u","-2","Lt2",0,17.5,1,830,-2,-2,-2,"Rm"
80119,2,NA,1,0,4,"Aeh","h4","c0","-2","-2","-2","-2","koh","gre4","Oh","Wf6","-1","g","-2","Ls3",0,6,1,830,-2,-2,-2,"Rg"
80119,2,NA,2,4,11,"Alh-Bv","h3","c0","-2","-2","-2","-2","koh","gre4","-2","Wf5","-1","g","-2","Ls4",0,6,6,830,-2,-2,-2,"Rg"
80119,2,NA,3,11,37,"Al-Bv","h2","c0","-2","-2","-2","-2","koh","gre3","-2","Wf5","-1","g","-2","Ls4",0,17.5,17.5,830,-2,-2,-2,"Rg"
80119,2,NA,4,37,66,"Btv","h1","c0","-2","-2","-2","-2","sub","gre3","T","Wf3","-1","g","-2","Lts",0,37.5,6,830,-2,-2,-2,"Rg"
80119,2,NA,5,66,100,"Bt-Sw","h1","c0","eh","f3","rb","f3","sub","gre4","T","Wf0","-1","z","-2","Ts4",0,37.5,6,830,-2,-2,-2,"Rg"
80120,2,NA,1,0,10,"Ah","h4","c0","-2","-2","-2","-2","kru","gre2","-2","Wf5","-1","g","-2","Tu3",0,1,0,862,610,-2,-2,"tiZ"
80120,2,NA,2,10,24,"Ah-Tv","h3","c0","-2","-2","-2","-2","sub","gre2","-2","Wf4","-1","g","-2","Tl",0,6,0,862,610,-2,-2,"tiZ"
80120,2,NA,3,24,73,"cT","h1","c1","es","f1","-2","-2","pol","gre2","T","Wf2","-1","g","-2","Tt",0,6,0,610,610,-2,-2,"tiZ"
80120,2,NA,4,73,100,"IImcCv","h1","c4","es","f1","-2","-2","pol","gre3","T","Wf1","-1","k","-2","Tt",17.5,0,62.5,862,-2,-2,-2,"tiZ"
80121,2,NA,1,0,3,"Aeh","h4","c0","-2","-2","-2","-2","koh","gre3","Oh","Wf6","-1","g","-2","Ls2",0,1,0,830,-2,-2,-2,"Rm"
80121,2,NA,2,3,10,"Alh","h3","c0","-2","-2","-2","-2","sub","gre3","-2","Wf5","-1","g","-2","Ls3",0,1,0,830,-2,-2,-2,"Rm"
80121,2,NA,3,10,42,"Al","h2","c0","-2","-2","-2","-2","sub","gre3","-2","Wf5","-1","g","-2","Ls3",0,6,0,830,-2,-2,-2,"Rm"
80121,2,NA,4,42,100,"Bt-Sw","h1","c0","eh","f3","rb","f4","sub","gre4","T","Wf1","-1","u","-2","Lts",0,6,6,830,-2,-2,-2,"Rm"
80122,2,NA,1,0,31,"Ah","h5","c3","-2","-2","-2","-2","kru","gre2","-2","Wf5","-1","g","-2","Ut3",17.5,0,37.5,610,-2,-2,-2,"OSM"
80122,2,NA,2,31,90,"Cv","h1","c5","-2","-2","-2","-2","ein","gre2","-2","Wf2","-1","n","-2","gS",37.5,0,87.5,610,-2,-2,-2,"OSM"
80123,2,NA,1,0,27,"Ah","h4","c0","-2","-2","-2","-2","kru","gre2","-2","Wf4","-1","g","-2","Tl",6,0,17.5,610,-2,-2,-2,"ki 2-3"
80123,2,NA,2,27,30,"cmCn","h3","c4","-2","-2","-2","-2","kru","gre3","-2","Wf3","-1","k","-2","Tl",6,0,87.5,610,-2,-2,-2,"ki 2-3"
80124,2,NA,1,0,34,"Ah","h4","c0","-2","-2","-2","-2","koh","gre3","-2","Wf5","-1","g","-2","Lu",6,0,6,-1,-2,-2,-2,"tiL"
80124,2,NA,2,34,54,"Bv-Cv","h2","c3","-2","-2","-2","-2","sub","gre3","-2","Wf3","-1","g","-2","Tl",37.5,0,62.5,610,-2,-2,-2,"tiL"
80124,2,NA,3,54,60,"mCn","-1","-1","-2","-2","-2","-2","-2","-2","-2","-9","-1","-9","-2","-2",-2,-2,-2,610,-2,-2,-2,"tiL"
80125,2,NA,1,0,3,"Ah","h4","c0","-2","-2","-2","-2","kru","gre2","Oh","Wf6","-1","g","-2","Lu",1,0,0,770,710,-2,-2,"bbeta"
80125,2,NA,2,3,13,"Ah-Bv","h3","c0","-2","-2","-2","-2","koh","gre4","-2","Wf5","-1","g","-2","Ls3",17.5,0,0,770,710,-2,-2,"bbeta"
80125,2,NA,3,13,54,"P-Sw","h2","c0","eh","f3","rb","f4","pol","gre3","-2","Wf4","-1","g","-2","Tl",17.5,0,0,770,710,-2,-2,"bbeta"
80125,2,NA,4,54,103,"IIP-Sd","h1","c0","eh","f4","rb","f5","pol","gre4","-2","Wf4","-1","g","-2","Tl",17.5,0,0,770,-2,-2,-2,"bbeta"
80126,2,NA,1,0,4,"Aeh","h4","c0","-2","-2","-2","-2","koh","gre3","Sgb","Wf6","-1","g","-2","Sl2",1,0,0,710,965,-2,-2,"km4"
80126,2,NA,2,4,45,"Bv","h2","c0","-2","-2","-2","-2","kru","gre2","-2","Wf5","-1","g","-2","Su2",1,0,6,710,965,-2,-2,"km4"
80126,2,NA,3,45,72,"Cv-Bv","h1","c0","-2","-2","-2","-2","koh","gre4","-2","Wf2","-1","u","-2","St2",1,0,0,710,965,-2,-2,"km4"
80126,2,NA,4,72,105,"Bv-Cv","h1","c0","-2","-2","-2","-2","koh","gre4","-2","Wf0","-1","z","-2","St3",1,0,0,710,965,-2,-2,"km4"
80127,2,NA,1,0,18,"Alh","h4","c0","-2","-2","-2","-2","kru","gre2","-2","Wf5","-1","g","-2","Lt2",6,0,0,610,610,-2,-2,"mo1"
80127,2,NA,2,18,33,"Bt-Tv","h3","c0","-2","-2","-2","-2","sub","gre3","T","Wf4","-1","g","-2","Tl",6,0,17.5,843,843,-2,-2,"mo1"
80127,2,NA,3,33,65,"IIT","h1","c0","-2","-2","-2","-2","pol","gre3","T","Wf2","-1","g","-2","Tt",6,0,37.5,610,-2,-2,-2,"mo1"
80127,2,NA,4,65,75,"mCv","h1","c0","-2","-2","-2","-2","pol","gre3","T","Wf1","-1","k","-2","Tt",6,0,87.5,610,-2,-2,-2,"mo1"
80128,2,NA,1,0,5,"Ah","h4","c0","-2","-2","-2","-2","koh","gre3","Oh","Wf5","-1","g","-2","Ls3",0,6,0,830,-2,-2,-2,"Wm"
80128,2,NA,2,5,15,"Alh","h3","c0","-2","-2","-2","-2","koh","gre3","-2","Wf4","-1","g","-2","Ls4",0,6,0,830,-2,-2,-2,"Wm"
80128,2,NA,3,15,38,"Al-Bv","h2","c0","-2","-2","-2","-2","kru","gre3","-2","Wf4","-1","g","-2","Ls4",0,6,0,830,-2,-2,-2,"Wm"
80128,2,NA,4,38,100,"Bt-Bv","h1","c0","-2","-2","-2","-2","sub","gre3","T","Wf2","-1","u","-2","Ls3",0,6,0,830,-2,-2,-2,"Wm"
80129,2,NA,1,0,12,"Alh","h4","c0","-2","-2","-2","-2","kru","gre2","Oh","Wf6","-1","g","-2","Ls3",0,1,0,822,-2,-2,-2,"Rg/qj"
80129,2,NA,2,12,28,"Alh-Bv","h3","c0","-2","-2","-2","-2","sub","gre3","-2","Wf5","-1","g","-2","Ls4",0,1,0,822,-2,-2,-2,"Rg/qj"
80129,2,NA,3,28,63,"Btv","h2","c0","es","f1","-2","-2","sub","gre3","T","Wf5","-1","u","-2","St3",0,1,0,830,822,-2,-2,"Rg/qj"
80129,2,NA,4,63,91,"IISw-Btv","h1","c0","eh","f3","rb","f4","sub","gre4","T","Wf4","-1","u","-2","Ts2",0,0,0,830,-2,-2,-2,"Rg/qj"
80129,2,NA,5,91,115,"IICv","h1","c0","-2","-2","-2","-2","ein","gre3","-2","Wf2","-1","u","-2","Su2",0,0,0,830,-2,-2,-2,"Rg/qj"
80130,2,NA,1,0,3,"Aeh","h4","c0","-2","-2","-2","-2","koh","gre3","Oh","Wf5","-1","g","-2","Ls2",0,6,0,830,-2,-2,-2,"qj"
80130,2,NA,2,3,10,"Alh-Bv","h3","c0","-2","-2","-2","-2","koh","gre3","-2","Wf5","-1","g","-2","Ls2",0,6,0,830,-2,-2,-2,"qj"
80130,2,NA,3,10,37,"Al","h2","c0","-2","-2","-2","-2","sub","gre3","-2","Wf5","-1","g","-2","Ls4",0,17.5,6,830,-2,-2,-2,"qj"
80130,2,NA,4,37,100,"Bt","h1","c0","-2","-2","-2","-2","sub","gre4","T","Wf1","-1","u","-2","Lts",0,37.5,17.5,830,-2,-2,-2,"qj"
80131,2,NA,1,0,3,"Ah","h4","c0","-2","-2","-2","-2","kru","gre2","-2","Wf4","-1","g","-2","Lts",0,1,0,610,-2,-2,-2,"Rm/tMo"
80131,2,NA,2,3,22,"Al","h3","c0","-2","-2","-2","-2","sub","gre2","-2","Wf3","-1","g","-2","Ut3",0,1,0,830,-2,-2,-2,"Rm/tMo"
80131,2,NA,3,22,56,"Bt","h1","c0","-2","-2","-2","-2","sub","gre3","T","Wf2","-1","g","-2","Tl",0,6,0,830,-2,-2,-2,"Rm/tMo"
80131,2,NA,4,56,105,"IIBtc-Cv","h1","c4","eo","f1","-2","-2","sub","gre3","T","Wf1","-1","g","-2","Lts",37.5,0,37.5,830,830,-2,-2,"Rm/tMo"
80132,2,NA,1,0,13,"Ah","h4","c0","-2","-2","-2","-2","kru","gre3","-2","Wf6","-1","g","-2","Tl",17.5,0,6,610,865,-2,-2,"tiL"
80132,2,NA,2,13,68,"cTv","h2","c4","-2","-2","-2","-2","pol","gre2","-2","Wf3","-1","u","-2","Tl",62.5,0,17.5,610,865,-2,-2,"tiL"
80132,2,NA,3,68,100,"cTv-Cv","h1","c4","-2","-2","-2","-2","pol","gre3","-2","Wf1","-1","k","-2","Tl",17.5,0,62.5,610,865,-2,-2,"tiL"
80133,2,NA,1,0,5,"Ah","h4","c0","-2","-2","-2","-2","koh","gre3","-2","Wf6","-1","g","-2","Su2",1,0,6,711,965,-2,-2,"km3s/km3u"
80133,2,NA,2,5,16,"Ah-Bv","h3","c0","-2","-2","-2","-2","ein","gre2","-2","Wf6","-1","g","-2","Su2",6,0,6,711,965,-2,-2,"km3s/km3u"
80133,2,NA,3,16,53,"Bv","h2","c0","-2","-2","-2","-2","ein","gre2","-2","Wf4","-1","g","-2","mS",6,0,37.5,711,965,-2,-2,"km3s/km3u"
80133,2,NA,4,53,64,"Bv-Sw","h1","c0","eo","f3","-2","-2","ein","gre3","-2","Wf3","-1","g","-2","St3",6,0,37.5,711,635,865,-2,"km3s/km3u"
80133,2,NA,5,64,100,"IIP-Sd","h1","c0","eo","f3","rs","f3","pol","gre4","T","Wf2","-1","u","-2","Ts2",6,0,6,635,711,865,-2,"km3s/km3u"
80134,2,NA,1,0,3,"Aeh","h5","c0","-2","-2","-2","-2","koh","gre2","Oh","Wf6","-1","g","-2","Ls3",1,0,0,711,-2,-2,-2,"km4"
80134,2,NA,2,3,6,"Ahe","h2","c0","-2","-2","-2","-2","koh","gre2","-2","Wf6","-1","g","-2","Ls3",1,0,0,711,-2,-2,-2,"km4"
80134,2,NA,3,6,10,"Bhs","h4","c0","-2","-2","-2","-2","koh","gre3","-2","Wf6","-1","g","-2","Sl4",0,0,0,711,-2,-2,-2,"km4"
80134,2,NA,4,10,73,"Bv","h2","c0","-2","-2","-2","-2","sub","gre3","-2","Wf4","-1","u","-2","Sl2",1,0,1,711,-2,-2,-2,"km4"
80134,2,NA,5,73,105,"Bv-Cv","h1","c0","-2","-2","-2","-2","ein","gre3","-2","Wf3","-1","u","-2","Su2",17.5,0,17.5,711,-2,-2,-2,"km4"
80135,2,NA,1,0,3,"Aeh","h3","c0","-2","-2","-2","-2","koh","gre5","Oh","Wf5","-1","g","-2","Ls2",0,0,0,710,-2,-2,-2,"km4"
80135,2,NA,2,3,11,"Bhv","h3","c0","-2","-2","-2","-2","koh","gre3","-2","Wf5","-1","g","-2","Ls4",0,0,0,710,-2,-2,-2,"km4"
80135,2,NA,3,11,34,"Bv","h1","c0","-2","-2","-2","-2","sub","gre3","-2","Wf5","-1","g","-2","Ts4",0,0,1,710,635,-2,-2,"km4"
80135,2,NA,4,34,58,"IIBv","h1","c0","-2","-2","-2","-2","pol","gre4","-2","Wf4","-1","g","-2","Tl",0,0,0,635,710,-2,-2,"km4"
80135,2,NA,5,58,100,"IIIrSw-Bv","h1","c0","eh","f2","rb","f4","koh","gre4","-2","Wf2","-1","u","-2","St2",0,0,0,710,-2,-2,-2,"km4"
80136,2,NA,1,0,3,"Ah","h4","c0","-2","-2","-2","-2","koh","gre3","-2","Wf4","-1","g","-2","Lu",0,0,0,843,-2,-2,-2,"lo"
80136,2,NA,2,3,24,"Al","h2","c0","-2","-2","-2","-2","kru","gre2","-2","Wf3","-1","g","-2","Ut3",0,0,0,843,-2,-2,-2,"lo"
80136,2,NA,3,24,41,"Al-Sw","h1","c0","eo","f3","rs","f1","sub","gre3","-2","Wf2","-1","g","-2","Ut3",6,0,0,843,-2,-2,-2,"lo"
80136,2,NA,4,41,60,"Bt-Sw","h1","c0","eo","f4","rb","f3","sub","gre3","T","Wf1","-1","g","-2","Ut4",6,0,0,843,-2,-2,-2,"lo"
80136,2,NA,5,60,100,"Bt-Sd","h1","c0","eo","f5","rb","f4","pri","gre5","T","Wf0","-1","z","-2","Lt2",6,0,0,843,-2,-2,-2,"lo"
80137,2,NA,1,0,3,"Aeh","h4","c0","-2","-2","-2","-2","koh","gre3","-2","Wf5","-1","g","-2","Ls2",0,1,0,830,-2,-2,-2,"deltasm"
80137,2,NA,2,3,38,"Al-Bv","h3","c0","-2","-2","-2","-2","kru","gre2","-2","Wf6","-1","g","-2","Ls2",0,6,0,830,-2,-2,-2,"deltasm"
80137,2,NA,3,38,100,"Cv-Bv","h1","c0","-2","-2","rb","f1","sub","gre3","-2","Wf2","-1","u","-2","Ls3",0,6,6,830,-2,-2,-2,"deltasm"
80138,2,NA,1,0,4,"Ah","h4","c0","-2","-2","-2","-2","koh","gre3","Oh","Wf5","-1","g","-2","Lu",0,1,0,830,-2,-2,-2,"Wm"
80138,2,NA,2,4,38,"Sw","h3","c0","eh","f4","rb","f4","sub","gre4","-2","Wf4","-1","g","-2","Lu",0,6,0,830,-2,-2,-2,"Wm"
80138,2,NA,3,38,100,"Sd","h1","c4","eh","f3","rb","f4","sub","gre4","-2","Wf0","-1","z","-2","Tl",0,17.5,0,830,-2,-2,-2,"Wm"
80139,2,NA,1,0,2,"Aeh","h4","c0","-2","-2","-2","-2","kru","gre2","-2","Wf6","-1","g","-2","Lu",0,0,0,830,-2,-2,-2,"Rm"
80139,2,NA,2,2,42,"Al","h3","c0","es","f1","-2","-2","sub","gre3","-2","Wf5","-1","g","-2","Ut2",0,1,0,830,-2,-2,-2,"Rm"
80139,2,NA,3,42,100,"Bt-Sw","h2","c0","eh","f3","rb","f4","sub","gre4","-2","Wf3","-1","u","-2","Lt2",0,6,1,830,-2,-2,-2,"Rm"
80140,2,NA,1,0,4,"Aeh","h4","c0","-2","-2","-2","-2","koh","gre2","Sgb","Wf5","-1","g","-2","St2",1,0,0,711,965,-2,-2,"km4"
80140,2,NA,2,4,11,"Ah-Bv","h3","c0","-2","-2","-2","-2","koh","gre2","-2","Wf5","-1","g","-2","St2",1,0,0,711,965,635,-2,"km4"
80140,2,NA,3,11,50,"Bv","h2","c0","-2","-2","-2","-2","koh","gre3","-2","Wf5","-1","g","-2","St2",1,0,6,711,965,635,-2,"km4"
80140,2,NA,4,50,100,"Bv-Cv","h1","c0","-2","-2","rb","f3","koh","gre4","-2","Wf0","-1","z","-2","St3",6,0,6,711,965,635,-2,"km4"
80141,2,NA,1,0,4,"Ah","h4","c0","-2","-2","-2","-2","koh","gre3","Oh","Wf5","-1","g","-2","Ls4",17.5,0,6,830,-2,-2,-2,"Wm"
80141,2,NA,2,4,41,"Bv","h3","c0","-2","-2","-2","-2","sub","gre3","-2","Wf5","-1","g","-2","Sl4",37.5,0,17.5,830,-2,-2,-2,"Wm"
80141,2,NA,3,41,100,"Bv-Cv","h2","c0","-2","-2","-2","-2","sub","gre3","-2","Wf1","-1","u","-2","Sl2",87.5,0,17.5,830,-2,-2,-2,"Wm"
80142,2,NA,1,0,3,"Ah","h4","c0","-2","-2","-2","-2","koh","gre2","-2","Wf5","-1","g","-2","Ls2",0,1,0,830,-2,-2,-2,"q4"
80142,2,NA,2,3,39,"Al-Bv","h3","c0","-2","-2","-2","-2","kru","gre3","-2","Wf4","-1","g","-2","Ls3",0,6,0,830,-2,-2,-2,"q4"
80142,2,NA,3,39,64,"Cv-Bt","h2","c0","-2","-2","-2","-2","sub","gre3","T","Wf3","-1","g","-2","Lts",0,37.5,0,830,-2,-2,-2,"q4"
80142,2,NA,4,64,100,"elCv","h1","c3","-2","-2","-2","-2","koh","gre3","-2","Wf2","-1","u","-2","Ls4",0,62.5,0,830,-2,-2,-2,"q4"
80143,2,NA,1,0,3,"Ah","h4","c0","-2","-2","-2","-2","koh","gre3","-2","Wf5","-1","u","-2","Lu",0,1,0,829,-2,-2,-2,"l/Mg"
80143,2,NA,2,3,33,"Al","h2","c0","es","f1","-2","-2","sub","gre3","-2","Wf5","-1","u","-2","Lu",0,6,0,829,-2,-2,-2,"l/Mg"
80143,2,NA,3,33,78,"Bt-Sw","h1","c0","eh","f2","rb","f3","sub","gre4","T","Wf1","-1","u","-2","Lt2",0,17.5,1,829,-2,-2,-2,"l/Mg"
80143,2,NA,4,78,100,"Bt-Sd","h1","c0","eh","f3","rb","f4","sub","gre4","T","Wf1","-1","u","-2","Ts3",0,17.5,17.5,829,-2,-2,-2,"l/Mg"
80144,2,NA,1,0,6,"Ah","h4","c0","-2","-2","-2","-2","kru","gre2","-2","Wf5","-1","g","-2","Ts3",0,0,6,635,711,860,-2,"km4"
80144,2,NA,2,6,65,"P","h2","c0","-2","-2","-2","-2","pol","gre3","T","Wf4","-1","g","-2","Ts2",0,0,6,711,711,860,-2,"km4"
80144,2,NA,3,65,110,"IlCv","h1","c1","-2","-2","-2","-2","koh","gre4","T","Wf2","-1","g","-2","Ts4",6,0,6,635,635,-2,-2,"km4"
80145,2,NA,1,0,3,"Ahe","h4","c0","-2","-2","-2","-2","koh","gre3","Sgb","Wf5","-1","g","-2","Su3",0,0,0,635,-2,-2,-2,"L,u"
80145,2,NA,2,3,23,"Bv","h2","c0","-2","-2","-2","-2","kru","gre2","-2","Wf4","-1","g","-2","Sl3",0,0,0,711,-2,-2,-2,"L,u"
80145,2,NA,3,23,41,"Sw","h1","c0","eo","f3","rb","f2","sub","gre3","-2","Wf2","-1","g","-2","St3",0,0,0,711,-2,-2,-2,"L,u"
80145,2,NA,4,41,110,"IIBv","h0","c0","eo","f4","rb","f5","sub","gre4","-2","Wf0","-1","z","-2","Ts4",0,0,0,711,-2,-2,-2,"L,u"
80146,2,NA,1,0,4,"Ah","h4","c0","es","f1","-2","-2","koh","gre2","-2","Wf5","-1","g","-2","Lu",1,0,0,843,-2,-2,-2,"plo"
80146,2,NA,2,4,23,"Al-Sw","h2","c0","eo","f2","rs","f1","koh","gre2","-2","Wf4","-1","g","-2","Ut4",1,0,0,843,-2,-2,-2,"plo"
80146,2,NA,3,23,39,"Bt-Sw","h1","c0","eo","f3","rb","f2","sub","gre3","T","Wf2","-1","g","-2","Lt2",6,0,0,843,-2,-2,-2,"plo"
80146,2,NA,4,39,100,"Bt-Sd","h1","c0","eo","f3","rb","f3","sub","gre3","T","Wf1","-1","g","-2","Lt2",6,0,0,843,-2,-2,-2,"plo"
80147,2,NA,1,0,4,"Ah","h4","c0","-2","-2","-2","-2","kru","gre2","-2","Wf5","-1","g","-2","Ut4",6,0,6,610,865,-2,-2,"mo"
80147,2,NA,2,4,32,"T","h3","c1","-2","-2","-2","-2","pol","gre2","T","Wf4","-1","g","-2","Tt",17.5,0,17.5,610,865,-2,-2,"mo"
80147,2,NA,3,32,84,"Tc","h2","c3","-2","-2","-2","-2","pol","gre2","-2","Wf2","-1","g","-2","Tt",17.5,0,37.5,610,865,-2,-2,"mo"
80147,2,NA,4,84,102,"lcCv-Tcv","h1","c4","-2","-2","-2","-2","koh","gre3","-2","Wf1","-1","k","-2","Tl",17.5,0,37.5,610,865,-2,-2,"mo"
80148,2,NA,1,0,20,"Ah","h4","c0","-2","-2","-2","-2","sub","gre3","-2","Wf5","-1","g","-2","Ls3",0,1,0,830,-2,-2,-2,"Wm"
80148,2,NA,2,20,35,"Bv","h3","c0","-2","-2","-2","-2","sub","gre3","-2","Wf4","-1","u","-2","Lts",0,6,0,830,-2,-2,-2,"Wm"
80148,2,NA,3,35,60,"Sw-Bv","h2","c0","eh","f2","rb","f4","pol","gre3","-2","Wf3","-1","g","-2","Ls2",0,6,0,830,-2,-2,-2,"Wm"
80148,2,NA,4,60,100,"Sw","h1","c0","eh","f4","rb","f4","pri","gre4","-2","Wf1","-1","u","-2","Ls4",0,17.5,17.5,830,-2,-2,-2,"Wm"
80149,2,NA,1,0,7,"Aeh","h4","c0","-2","-2","-2","-2","koh","gre2","Oh","Wf5","-1","g","-2","Ls2",0,6,0,931,965,-2,-2,"Rm"
80149,2,NA,2,7,38,"Al","h3","c0","-2","-2","-2","-2","kru","gre3","-2","Wf5","-1","g","-2","Ls3",0,6,0,931,965,-2,-2,"Rm"
80149,2,NA,3,38,63,"Bt","h2","c0","eo","f1","-2","-2","sub","gre3","T","Wf4","-1","u","-2","Lts",0,17.5,6,931,965,-2,-2,"Rm"
