"bund_nr","pk_nr","pk_aufnahme","pk_richtung","pk_dist","pk_maxdist","pk_anmerkung"
80042,3,1,"s",1000,141,NA
80043,3,1,"s",1000,147,NA
80044,3,1,"s",1000,261,NA
80045,3,1,"s",1000,81,NA
80046,3,1,"s",1000,256,NA
80047,3,1,"s",1000,473,NA
80048,3,1,"s",1000,136,NA
80049,3,1,"s",1000,112,NA
80050,3,1,"s",1000,224,NA
80051,3,1,"s",1000,148,NA
80052,3,1,"s",1000,52,NA
80053,3,1,"s",1000,445,NA
80054,3,1,"s",1000,103,NA
80055,3,1,"s",1000,212,NA
80056,3,1,"s",1000,345,NA
80057,3,1,"s",1000,211,NA
80058,3,1,"s",1000,205,NA
80059,3,1,"s",1000,50,NA
80060,3,1,"s",1000,431,NA
80061,3,1,"s",1000,71,NA
80062,3,1,"s",1000,249,NA
80063,3,1,"s",1000,211,NA
80064,3,1,"s",1000,78,NA
80065,3,1,"sw",1000,32,NA
80066,3,1,"s",1000,123,NA
80067,3,1,"s",1000,67,NA
80068,3,1,"s",1000,294,NA
80069,3,1,"s",1000,49,NA
80070,3,1,"s",1000,208,NA
80071,3,1,"s",1000,181,NA
80072,3,1,"s",1000,53,NA
80073,3,1,"s",1000,82,NA
80074,3,1,"so",1000,474,NA
80075,3,1,"s",1000,457,NA
80076,3,1,"s",1000,379,NA
80077,3,1,"s",1000,483,NA
80078,3,1,"s",1000,72,NA
80079,3,1,"s",1000,402,NA
80080,3,1,"s",1000,46,NA
80081,3,1,"s",1000,219,NA
80082,3,1,"s",1000,64,NA
80083,3,1,"s",1000,294,NA
80084,3,1,"s",1000,112,NA
80085,3,1,"s",1000,122,NA
80086,3,1,"s",1000,140,NA
80087,3,1,"s",1000,422,NA
80088,3,1,"s",1000,351,NA
80089,3,1,"s",1000,125,NA
80090,3,1,"s",1000,334,NA
80091,3,1,"s",1000,78,NA
80092,3,1,"s",1000,170,NA
80093,3,1,"s",1000,334,NA
80094,3,1,"s",1000,234,NA
80095,3,1,"so",1000,486,NA
80096,3,1,"s",1000,210,NA
80097,3,1,"s",1000,375,NA
80098,3,1,"s",1000,123,NA
80099,3,1,"s",1000,436,NA
80100,3,1,"s",1000,51,NA
80101,3,1,"s",1000,139,NA
80102,3,1,"s",1000,336,NA
80103,3,1,"s",1000,92,NA
80104,3,1,"s",1000,292,NA
80105,3,1,"s",1000,427,NA
80106,3,2,"s",1000,500,NA
80107,3,1,"s",1000,90,NA
80108,3,1,"s",1000,345,NA
80110,3,1,"s",1000,187,NA
80111,3,2,"s",1000,500,NA
80112,3,1,"sw",1000,129,NA
80113,3,1,"s",1000,437,NA
80114,3,1,"s",1000,274,NA
80115,3,1,"s",1000,497,NA
80116,3,1,"s",1000,231,NA
80117,3,1,"s",1000,331,NA
80118,3,1,"s",1000,219,NA
80119,3,1,"s",1000,481,NA
80120,3,2,"s",1000,-9,NA
80121,3,1,"s",1000,64,NA
80122,3,1,"s",1000,375,NA
80123,3,1,"s",1000,81,NA
80124,3,1,"s",1000,498,NA
80125,3,1,"s",1000,252,NA
80126,3,1,"s",1000,198,NA
80127,3,1,"s",1000,265,NA
80128,3,1,"s",1000,496,NA
80129,3,2,"s",1000,-9,NA
80130,3,1,"s",1000,465,NA
80131,3,1,"s",1000,371,NA
80132,3,1,"s",1000,237,NA
80133,3,1,"s",1000,176,NA
80134,3,1,"s",1000,248,NA
80135,3,1,"s",1000,284,NA
80136,3,1,"s",1000,288,NA
80137,3,1,"s",1000,490,NA
80138,3,1,"s",1000,51,NA
80139,3,1,"s",1000,93,NA
80140,3,1,"s",1000,398,NA
80141,3,1,"s",1000,314,NA
80142,3,1,"s",1000,163,NA
80143,3,1,"s",1000,203,NA
80144,3,1,"s",1000,323,NA
80145,3,2,"s",1000,-9,NA
80146,3,1,"s",1000,458,NA
80147,3,1,"s",1000,70,NA
80148,3,1,"s",1000,390,NA
80149,3,1,"s",1000,62,NA
80150,3,1,"s",1000,122,NA
80151,3,1,"s",1000,375,NA
80152,3,1,"s",1000,380,NA
80153,3,1,"s",1000,313,NA
80154,3,1,"s",1000,405,NA
80155,3,1,"s",1000,401,NA
80156,3,1,"s",1000,499,NA
80157,3,1,"s",1000,478,NA
80158,3,1,"s",1000,55,NA
80159,3,1,"s",1000,456,NA
80160,3,1,"s",1000,165,NA
80161,3,1,"s",1000,135,NA
80162,3,1,"s",1000,225,NA
80163,3,1,"s",1000,499,NA
80164,3,1,"s",1000,325,NA
80165,3,1,"s",1000,407,NA
80166,3,1,"s",1000,325,NA
80167,3,1,"s",1000,392,NA
80168,3,1,"s",1000,228,NA
80169,3,1,"s",1000,109,NA
80170,3,1,"s",1000,202,NA
80171,3,1,"s",1000,322,NA
80172,3,1,"s",1000,456,NA
80173,3,1,"s",1000,480,NA
80174,3,1,"s",1000,365,NA
80175,3,2,"s",1000,500,NA
80176,3,1,"s",1000,60,NA
80177,3,1,"s",1000,155,NA
80178,3,1,"s",1000,82,NA
80179,3,1,"s",1000,59,NA
80180,3,1,"s",1000,362,NA
80182,3,1,"s",1000,73,NA
80183,3,1,"s",1000,374,NA
80184,3,1,"s",1000,50,NA
80185,3,1,"s",1000,193,NA
80186,3,1,"s",1000,370,NA
80188,3,1,"s",1000,85,NA
80189,3,1,"s",1000,326,NA
80191,3,1,"s",1000,90,NA
80192,3,1,"s",1000,368,NA
80193,3,1,"s",1000,435,NA
80194,3,1,"s",1000,157,NA
80195,3,1,"s",1000,252,NA
80196,3,1,"s",1000,217,NA
80198,3,1,"s",1000,67,NA
80199,3,1,"s",1000,82,NA
80200,3,1,"s",1000,98,NA
80201,3,1,"s",1000,139,NA
80202,3,1,"s",1000,451,NA
80203,3,1,"s",1000,398,NA
80204,3,1,"s",1000,298,NA
80205,3,1,"s",1000,118,NA
80206,3,1,"s",1000,96,NA
80207,3,1,"s",1000,38,NA
80208,3,1,"s",1000,52,NA
80209,3,1,"s",1000,74,NA
80210,3,1,"s",1000,422,NA
80211,3,1,"s",1000,382,NA
80212,3,1,"s",1000,475,NA
80213,3,1,"s",1000,189,NA
80214,3,2,"s",1000,-9,NA
80215,3,1,"s",1000,137,NA
80216,3,1,"s",1000,231,NA
80217,3,1,"s",1000,58,NA
80218,3,1,"s",1000,436,NA
80219,3,1,"s",1000,282,NA
80220,3,1,"s",1000,134,NA
80221,3,1,"s",1000,212,NA
80222,3,1,"s",1000,46,NA
80223,3,1,"s",1000,29,NA
80224,3,1,"s",1000,61,NA
80225,3,1,"s",1000,173,NA
80226,3,1,"s",1000,398,NA
80227,3,1,"s",1000,35,NA
80228,3,1,"s",1000,374,NA
80229,3,1,"s",1000,63,NA
80230,3,1,"s",1000,92,NA
80231,3,1,"s",1000,135,NA
80232,3,1,"s",1000,164,NA
80233,3,1,"s",1000,162,NA
80234,3,1,"so",1000,82,NA
80235,3,1,"s",1000,104,NA
80236,3,1,"s",1000,326,NA
80237,3,1,"s",1000,204,NA
80238,3,1,"s",1000,415,NA
80239,3,1,"s",1000,198,NA
80240,3,1,"s",1000,73,NA
80241,3,1,"s",1000,28,NA
80242,3,1,"s",1000,104,NA
80243,3,1,"s",1000,492,NA
80244,3,1,"s",1000,165,NA
80245,3,1,"s",1000,163,NA
80246,3,1,"s",1000,99,NA
80247,3,1,"s",1000,95,NA
80248,3,1,"s",1000,152,NA
80249,3,1,"s",1000,188,NA
80250,3,1,"s",1000,93,NA
80251,3,1,"s",1000,186,NA
80252,3,1,"s",1000,95,NA
80253,3,1,"s",1000,258,NA
80254,3,1,"s",1000,237,NA
80255,3,1,"s",1000,93,NA
80256,3,1,"s",1000,106,NA
80257,3,1,"s",1000,78,NA
80258,3,1,"s",1000,51,NA
80259,3,2,"s",1000,-9,NA
80260,3,1,"s",1000,414,NA
80261,3,2,"s",1000,-9,NA
80262,3,1,"s",1000,299,NA
80263,3,1,"s",1000,302,NA
80264,3,1,"s",1000,132,NA
80265,3,2,"s",1000,-9,NA
80266,3,1,"s",1000,105,NA
80267,3,1,"s",700,112,NA
80268,3,1,"s",1000,242,NA
80269,3,1,"s",1000,217,NA
80270,3,1,"s",1000,293,NA
80271,3,1,"s",1000,493,NA
80272,3,1,"s",1000,258,NA
80273,3,1,"s",1000,62,NA
80274,3,1,"s",1000,87,NA
80275,3,1,"s",1000,174,NA
80276,3,1,"s",1000,389,NA
80278,3,1,"s",500,149,NA
80279,3,1,"s",1000,458,NA
80280,3,1,"s",1000,468,NA
80281,3,1,"s",1000,213,NA
80282,3,1,"s",1000,123,NA
80283,3,1,"s",1000,97,NA
80284,3,1,"s",1000,405,NA
80285,3,1,"s",1000,245,NA
80286,3,1,"s",1000,141,NA
80287,3,1,"s",1000,171,NA
80288,3,1,"s",1000,366,NA
80289,3,1,"s",1000,53,NA
80290,3,1,"s",1000,213,NA
80291,3,1,"s",1000,128,NA
80292,3,1,"s",1000,126,NA
80293,3,1,"so",1000,228,NA
80294,3,1,"s",1000,126,NA
80295,3,1,"s",1000,429,NA
80296,3,1,"s",1000,100,NA
80297,3,1,"s",1000,168,NA
80298,3,1,"s",1000,66,NA
80299,3,1,"s",1000,54,NA
80301,3,1,"s",1000,212,NA
80302,3,1,"s",1000,498,NA
80303,3,1,"s",1000,201,NA
80304,3,1,"so",1000,114,NA
80305,3,1,"s",1000,192,NA
80306,3,1,"s",1000,480,NA
80307,3,1,"s",700,148,NA
80308,3,1,"s",1000,85,NA
80309,3,1,"s",1000,138,NA
80001,2,1,"o",1000,177,NA
80002,2,1,"o",1000,303,NA
80003,2,1,"o",1000,440,NA
80004,2,1,"o",1000,462,NA
80005,2,1,"o",1000,306,NA
80006,2,2,"o",1000,-9,NA
80007,2,1,"o",1000,342,NA
80008,2,1,"o",1000,363,NA
80009,2,1,"o",1000,333,NA
80010,2,1,"o",1000,167,NA
80011,2,1,"o",1000,454,NA
80012,2,1,"o",1000,94,NA
80013,2,1,"o",1000,82,NA
80014,2,1,"o",1000,469,NA
80015,2,1,"o",1000,94,NA
80016,2,1,"o",500,205,NA
80017,2,1,"o",1000,154,NA
80018,2,1,"o",1000,179,NA
80019,2,1,"o",1000,100,NA
80020,2,1,"o",1000,449,NA
80021,2,1,"o",1000,215,NA
80022,2,1,"o",1000,119,NA
80023,2,1,"o",1000,344,NA
80024,2,1,"o",1000,346,NA
80025,2,1,"o",1000,479,NA
80026,2,1,"o",1000,198,NA
80027,2,1,"o",1000,456,NA
80028,2,1,"o",1000,462,NA
80029,2,1,"o",1000,116,NA
80030,2,1,"o",1000,211,NA
80031,2,1,"o",1000,394,NA
80032,2,1,"o",1000,102,NA
80033,2,1,"o",1000,497,NA
80034,2,1,"o",1000,102,NA
80035,2,1,"o",1000,303,NA
80036,2,1,"o",1000,374,NA
80037,2,1,"o",1000,383,NA
80038,2,1,"o",1000,113,NA
80039,2,1,"o",1000,171,NA
80040,2,1,"o",1000,406,NA
80041,2,1,"o",1000,281,NA
80042,2,1,"o",1000,99,NA
80043,2,1,"o",1000,204,NA
80044,2,1,"o",1000,498,NA
80045,2,1,"o",1000,215,NA
80046,2,1,"o",1000,472,NA
80047,2,1,"o",1000,288,NA
80048,2,1,"o",1000,131,NA
80049,2,1,"o",1000,51,NA
80050,2,1,"o",1000,171,NA
80051,2,1,"o",1000,133,NA
80052,2,1,"o",1000,315,NA
80053,2,1,"o",1000,342,NA
80054,2,1,"o",1000,135,NA
80055,2,1,"o",1000,284,NA
80056,2,1,"o",1000,350,NA
80057,2,1,"o",1000,293,NA
80058,2,1,"o",1000,74,NA
80059,2,1,"o",500,127,NA
80060,2,2,"o",1000,-9,NA
80061,2,1,"o",1000,209,NA
80062,2,1,"o",1000,134,NA
80063,2,1,"o",1000,266,NA
80064,2,1,"o",1000,95,NA
80065,2,1,"o",900,186,NA
80066,2,1,"o",1000,108,NA
80067,2,1,"o",1000,73,NA
80068,2,1,"o",1000,315,NA
80069,2,1,"o",1000,54,NA
80070,2,1,"o",1000,183,NA
80071,2,1,"o",1000,179,NA
80072,2,1,"o",1000,124,NA
80073,2,1,"o",1000,72,NA
80074,2,1,"o",1000,322,NA
80075,2,1,"o",1000,262,NA
80076,2,1,"o",1000,207,NA
80077,2,1,"o",1000,489,NA
80078,2,1,"o",1000,65,NA
80079,2,1,"o",1000,482,NA
80080,2,1,"o",1000,75,NA
80081,2,1,"o",1000,435,NA
80082,2,1,"o",1000,202,NA
80083,2,1,"o",1000,188,NA
80084,2,1,"o",1000,312,NA
80085,2,1,"o",1000,94,NA
80086,2,1,"o",1000,488,NA
80087,2,1,"o",1000,267,NA
80088,2,1,"o",600,245,NA
80089,2,1,"o",1000,292,NA
80090,2,1,"o",1000,344,NA
80091,2,1,"o",1000,207,NA
80092,2,1,"o",1000,196,NA
80093,2,1,"o",1000,293,NA
80094,2,1,"o",1000,145,NA
80095,2,1,"so",1000,388,NA
80096,2,1,"o",1000,451,NA
80097,2,1,"o",1000,300,NA
80098,2,1,"o",1000,242,NA
80099,2,1,"o",1000,122,NA
80100,2,1,"o",1000,89,NA
80101,2,1,"o",1000,160,NA
80102,2,1,"o",1000,302,NA
80103,2,1,"o",1000,112,NA
80104,2,1,"o",1000,489,NA
80105,2,1,"o",1000,442,NA
80106,2,1,"o",1000,431,NA
80107,2,1,"o",1000,94,NA
80108,2,1,"o",1000,283,NA
80110,2,1,"o",1000,226,NA
80111,2,1,"o",1000,438,NA
80112,2,1,"o",1000,239,NA
80113,2,1,"o",1000,464,NA
80114,2,1,"o",1000,272,NA
80115,2,1,"o",1000,225,NA
80116,2,1,"o",1000,83,NA
80117,2,1,"o",1000,332,NA
80118,2,1,"o",1000,353,NA
80119,2,1,"o",1000,440,NA
80120,2,2,"o",1000,-9,NA
80121,2,1,"o",1000,253,NA
80122,2,1,"o",1000,122,NA
80123,2,1,"o",1000,113,NA
80124,2,1,"o",1000,180,NA
80125,2,1,"o",1000,380,NA
80126,2,1,"o",1000,97,NA
80127,2,1,"o",1000,168,NA
80128,2,1,"o",1000,474,NA
80129,2,2,"o",1000,-9,NA
80130,2,1,"o",1000,357,NA
80131,2,1,"o",1000,224,NA
80132,2,1,"o",1000,53,NA
80133,2,1,"o",1000,125,NA
80134,2,1,"o",1000,314,NA
80135,2,1,"o",1000,208,NA
80136,2,1,"o",1000,493,NA
80137,2,1,"no",1000,313,NA
80138,2,1,"o",1000,208,NA
80139,2,1,"o",1000,186,NA
80140,2,1,"o",1000,54,NA
80141,2,1,"o",1000,204,NA
80142,2,1,"o",1000,373,NA
80143,2,1,"o",1000,152,NA
80144,2,1,"o",1000,240,NA
80145,2,1,"o",1000,465,NA
80146,2,1,"o",1000,387,NA
80147,2,1,"o",1000,69,NA
80148,2,1,"o",1000,193,NA
80149,2,1,"o",1000,98,NA
80150,2,1,"o",1000,127,NA
80151,2,1,"o",1000,269,NA
80152,2,1,"o",1000,474,NA
80153,2,1,"o",1000,395,NA
80154,2,1,"o",1000,357,NA
80155,2,1,"o",1000,214,NA
80156,2,1,"o",1000,479,NA
80157,2,1,"o",1000,462,NA
80158,2,1,"o",1000,137,NA
80159,2,1,"o",1000,411,NA
80160,2,1,"o",1000,102,NA
80161,2,1,"o",1000,73,NA
80162,2,1,"o",1000,223,NA
80163,2,1,"o",1000,494,NA
80164,2,1,"o",1000,372,NA
80165,2,1,"o",1000,133,NA
80166,2,1,"o",1000,438,NA
80167,2,1,"o",1000,55,NA
80168,2,1,"o",1000,283,NA
80169,2,1,"o",1000,253,NA
80170,2,1,"o",1000,372,NA
80171,2,1,"o",1000,217,NA
80172,2,1,"o",1000,117,NA
80173,2,1,"o",1000,478,NA
80174,2,1,"o",1000,250,NA
80175,2,1,"o",1000,496,NA
80176,2,1,"o",1000,364,NA
80177,2,1,"o",1000,156,NA
80178,2,1,"o",1000,98,NA
80179,2,1,"o",1000,152,NA
80180,2,1,"o",1000,82,NA
80182,2,1,"o",1000,95,NA
80183,2,1,"o",1000,266,NA
80184,2,1,"o",700,60,NA
80185,2,1,"o",1000,167,NA
80186,2,1,"o",1000,470,NA
80188,2,1,"o",1000,31,NA
80189,2,1,"o",1000,243,NA
80191,2,1,"o",1000,126,NA
80192,2,1,"o",1000,74,NA
80193,2,1,"o",1000,272,NA
80194,2,1,"o",1000,64,NA
80195,2,1,"o",1000,286,NA
80196,2,1,"o",1000,215,NA
80198,2,1,"o",1000,102,NA
80199,2,1,"o",1000,117,NA
80200,2,1,"o",1000,316,NA
80201,2,1,"o",1000,117,NA
80202,2,1,"o",1000,499,NA
80203,2,1,"o",1000,147,NA
80204,2,1,"o",1000,429,NA
80205,2,1,"o",1000,165,NA
80206,2,1,"o",1000,160,NA
80207,2,1,"o",1000,47,NA
80208,2,1,"o",1000,136,NA
80209,2,1,"o",1000,141,NA
80210,2,1,"o",1000,395,NA
80211,2,1,"o",1000,194,NA
80212,2,1,"o",1000,498,NA
80213,2,1,"o",1000,79,NA
80214,2,1,"o",1000,216,NA
80215,2,1,"o",1000,164,NA
80216,2,1,"o",1000,103,NA
80217,2,1,"o",1000,56,NA
80218,2,1,"o",1000,447,NA
80219,2,1,"o",1000,218,NA
80220,2,1,"o",1000,99,NA
80221,2,1,"o",1000,498,NA
80222,2,1,"o",1000,70,NA
80223,2,1,"o",1000,97,NA
80224,2,1,"o",1000,167,NA
80225,2,1,"o",1000,92,NA
80226,2,1,"o",1000,145,NA
80227,2,1,"o",1000,37,NA
80228,2,1,"o",1000,492,NA
80229,2,1,"o",1000,127,NA
80230,2,1,"o",1000,179,NA
80231,2,1,"o",1000,187,NA
80232,2,1,"o",1000,213,NA
80233,2,1,"so",1000,64,NA
80234,2,1,"o",1000,264,NA
80235,2,1,"o",1000,101,NA
80236,2,1,"o",1000,223,NA
80237,2,1,"o",1000,133,NA
80238,2,1,"o",1000,223,NA
80239,2,1,"o",1000,88,NA
80240,2,1,"o",1000,46,NA
80241,2,1,"o",1000,73,NA
80242,2,1,"o",1000,204,NA
80243,2,2,"o",1000,-9,NA
80244,2,1,"o",1000,160,NA
80245,2,1,"o",1000,261,NA
80246,2,1,"o",1000,96,NA
80247,2,1,"o",1000,67,NA
80248,2,1,"o",1000,490,NA
80249,2,1,"o",1000,73,NA
80250,2,1,"o",1000,99,NA
80251,2,1,"o",1000,215,NA
80252,2,1,"o",1000,25,NA
80253,2,1,"o",1000,107,NA
80254,2,1,"o",1000,257,NA
80255,2,1,"o",1000,73,NA
80256,2,1,"o",1000,70,NA
80257,2,1,"o",1000,133,NA
80258,2,1,"o",1000,62,NA
80259,2,1,"o",1000,163,NA
80260,2,1,"o",1000,497,NA
80261,2,1,"o",1000,197,NA
80262,2,1,"o",1000,264,NA
80263,2,1,"o",1000,445,NA
80264,2,1,"o",1000,225,NA
80265,2,1,"o",1000,316,NA
80266,2,1,"o",1000,265,NA
80267,2,1,"o",1000,165,NA
80268,2,1,"o",1000,370,NA
80269,2,1,"o",1000,223,NA
80270,2,1,"o",1000,166,NA
80271,2,1,"o",1000,492,NA
80272,2,1,"o",1000,278,NA
80273,2,1,"o",1000,60,NA
80274,2,1,"o",1000,83,NA
80275,2,1,"o",1000,258,NA
80276,2,1,"o",1000,175,NA
80278,2,1,"o",1000,111,NA
80279,2,1,"o",1000,222,NA
80280,2,1,"o",1000,147,NA
80281,2,1,"o",1000,111,NA
80282,2,1,"o",1000,149,NA
80283,2,1,"o",1000,366,NA
80284,2,1,"o",1000,462,NA
80285,2,1,"o",1000,236,NA
80286,2,1,"o",1000,195,NA
80287,2,1,"o",1000,187,NA
80288,2,1,"o",1000,474,NA
80289,2,1,"o",1000,178,NA
80290,2,1,"o",1000,95,NA
80291,2,1,"o",1000,130,NA
80292,2,2,"o",700,-9,NA
80293,2,1,"o",1000,499,NA
80294,2,1,"o",1000,85,NA
80295,2,1,"o",1000,399,NA
80296,2,1,"o",1000,372,NA
80297,2,1,"o",1000,262,NA
80298,2,1,"o",1000,64,NA
80299,2,1,"o",1000,235,NA
80301,2,1,"o",1000,130,NA
80302,2,1,"o",1000,339,NA
80303,2,1,"o",1000,41,NA
80304,2,1,"o",1000,152,NA
80305,2,1,"o",1000,198,NA
80306,2,1,"o",1000,489,NA
80307,2,1,"o",1000,128,NA
80308,2,1,"o",1000,183,NA
80309,2,1,"o",1000,36,NA
80001,1,1,"n",1000,160,NA
80002,1,1,"n",1000,492,NA
80003,1,1,"n",1000,491,NA
80004,1,1,"n",1000,293,NA
80005,1,1,"n",1000,485,NA
80006,1,2,"n",1000,-9,NA
80007,1,1,"n",1000,242,NA
80008,1,1,"n",1000,237,NA
80009,1,1,"n",1000,305,NA
80010,1,1,"n",1000,288,NA
80011,1,1,"n",1000,451,NA
80012,1,1,"n",1000,71,NA
80013,1,1,"n",1000,191,NA
80014,1,1,"n",1000,500,NA
80015,1,1,"n",1000,208,NA
80016,1,1,"n",500,230,NA
80017,1,1,"n",1000,178,NA
80018,1,1,"n",1000,400,NA
80019,1,1,"s",1000,111,NA
80020,1,1,"n",1000,141,NA
80021,1,1,"n",1000,367,NA
80022,1,1,"n",1000,94,NA
80023,1,1,"n",1000,374,NA
80024,1,1,"n",1000,196,NA
80025,1,1,"n",1000,495,NA
80026,1,1,"n",1000,492,NA
80027,1,1,"n",1000,303,NA
80028,1,1,"n",1000,203,NA
80029,1,1,"n",1000,188,NA
80030,1,1,"n",1000,189,NA
80031,1,1,"n",1000,94,NA
80032,1,1,"n",1000,133,NA
80033,1,2,"n",1000,-9,NA
80034,1,1,"n",1000,240,NA
80035,1,1,"n",1000,105,NA
80036,1,1,"n",1000,104,NA
80037,1,1,"n",1000,306,NA
80038,1,1,"n",1000,102,NA
80039,1,1,"n",1000,73,NA
80040,1,1,"n",1000,498,NA
80041,1,1,"n",1000,327,NA
80042,1,1,"n",1000,93,NA
80043,1,1,"n",1000,138,NA
80044,1,1,"n",1000,274,NA
80045,1,1,"n",1000,136,NA
80046,1,1,"n",1000,176,NA
80047,1,1,"n",1000,71,NA
80048,1,1,"n",1000,193,NA
80049,1,1,"n",1000,154,NA
80050,1,1,"n",1000,193,NA
80051,1,1,"n",1000,99,NA
80052,1,1,"n",1000,306,NA
80053,1,1,"n",1000,309,NA
80054,1,1,"n",1000,175,NA
80055,1,1,"n",1000,395,NA
80056,1,1,"n",1000,153,NA
80057,1,1,"n",1000,303,NA
80058,1,1,"n",1000,158,NA
80059,1,1,"n",1000,61,NA
80060,1,1,"n",1000,496,NA
80061,1,1,"n",1000,180,NA
80062,1,1,"n",1000,210,NA
80063,1,1,"n",1000,292,NA
80064,1,1,"n",1000,74,NA
80065,1,1,"n",1000,146,NA
80066,1,1,"n",1000,203,NA
80067,1,1,"n",1000,41,NA
80068,1,1,"n",1000,166,NA
80069,1,1,"n",1000,289,NA
80070,1,1,"n",1000,248,NA
80071,1,1,"n",1000,332,NA
80072,1,1,"n",1000,108,NA
80073,1,1,"n",1000,252,NA
80074,1,1,"n",1000,488,NA
80075,1,1,"n",1000,375,NA
80076,1,1,"n",1000,443,NA
80077,1,1,"n",1000,466,NA
80078,1,1,"n",1000,54,NA
80079,1,1,"n",1000,489,NA
80080,1,1,"n",1000,78,NA
80081,1,1,"n",1000,268,NA
80082,1,1,"n",1000,33,NA
80083,1,1,"n",1000,156,NA
80084,1,1,"n",1000,486,NA
80085,1,1,"n",1000,414,NA
80086,1,1,"n",1000,161,NA
80087,1,1,"n",1000,266,NA
80088,1,1,"n",1000,364,NA
80089,1,1,"n",1000,115,NA
80090,1,1,"n",1000,295,NA
80091,1,1,"n",1000,49,NA
80092,1,1,"n",1000,282,NA
80093,1,1,"n",1000,203,NA
80094,1,1,"n",1000,100,NA
80095,1,1,"n",1000,494,NA
80096,1,1,"n",1000,467,NA
80097,1,1,"n",1000,430,NA
80098,1,1,"n",1000,212,NA
80099,1,1,"n",1000,317,NA
80100,1,1,"n",1000,92,NA
80101,1,1,"n",1000,164,NA
80102,1,1,"n",1000,491,NA
80103,1,1,"n",1000,110,NA
80104,1,1,"n",1000,445,NA
80105,1,1,"n",1000,353,NA
80106,1,1,"n",1000,332,NA
80107,1,1,"n",1000,99,NA
80108,1,1,"n",1000,216,NA
80110,1,1,"n",1000,197,NA
80111,1,1,"n",1000,295,NA
80112,1,1,"n",1000,200,NA
80113,1,1,"n",1000,347,NA
80114,1,1,"n",1000,351,NA
80115,1,1,"n",1000,59,NA
80116,1,1,"n",1000,115,NA
80117,1,1,"n",1000,437,NA
80118,1,1,"n",1000,202,NA
80119,1,1,"n",1000,391,NA
80120,1,1,"n",1000,437,NA
80121,1,1,"n",1000,131,NA
80122,1,1,"n",1000,355,NA
80123,1,1,"n",1000,97,NA
80124,1,1,"n",1000,337,NA
80125,1,1,"n",1000,151,NA
80126,1,1,"n",1000,191,NA
80127,1,1,"n",1000,138,NA
80128,1,1,"n",1000,461,NA
80129,1,1,"n",1000,79,NA
80130,1,1,"n",1000,472,NA
80131,1,1,"n",1000,283,NA
80132,1,1,"n",1000,40,NA
80133,1,1,"n",1000,160,NA
80134,1,1,"n",1000,103,NA
80135,1,1,"n",1000,85,NA
80136,1,1,"n",1000,447,NA
80137,1,1,"n",1000,252,NA
80138,1,1,"n",1000,87,NA
80139,1,1,"n",1000,188,NA
80140,1,1,"n",1000,175,NA
80141,1,1,"n",1000,351,NA
80142,1,1,"n",1000,347,NA
80143,1,1,"n",1000,352,NA
80144,1,1,"n",1000,231,NA
80145,1,1,"n",1000,214,NA
80146,1,1,"n",1000,289,NA
80147,1,1,"n",1000,82,NA
80148,1,1,"n",1000,269,NA
80149,1,1,"n",1000,129,NA
80150,1,1,"n",1000,449,NA
80151,1,1,"n",1000,332,NA
80152,1,1,"n",1000,392,NA
80153,1,1,"n",1000,143,NA
80154,1,1,"n",1000,348,NA
80155,1,1,"n",1000,278,NA
80156,1,1,"n",1000,369,NA
80157,1,1,"n",1000,494,NA
80158,1,1,"n",1000,330,NA
80159,1,1,"n",1000,282,NA
80160,1,1,"no",500,93,NA
80161,1,1,"n",1000,75,NA
80162,1,1,"n",1000,391,NA
80163,1,1,"n",1000,125,NA
80164,1,1,"n",1000,446,NA
80165,1,1,"n",1000,258,NA
80166,1,1,"n",1000,361,NA
80167,1,1,"n",1000,148,NA
80168,1,1,"n",1000,499,NA
80169,1,1,"n",1000,272,NA
80170,1,1,"n",1000,273,NA
80171,1,1,"n",1000,202,NA
80172,1,1,"n",1000,499,NA
80173,1,1,"n",1000,178,NA
80174,1,1,"n",1000,207,NA
80175,1,1,"n",1000,205,NA
80176,1,1,"n",1000,177,NA
80177,1,1,"n",1000,135,NA
80178,1,1,"n",1000,225,NA
80179,1,1,"n",1000,162,NA
80180,1,1,"n",1000,161,NA
80182,1,1,"n",1000,396,NA
80183,1,1,"n",1000,343,NA
80184,1,1,"n",1000,83,NA
80185,1,1,"n",1000,494,NA
80186,1,1,"n",1000,278,NA
80188,1,1,"n",1000,75,NA
80189,1,1,"n",1000,417,NA
80191,1,1,"n",1000,88,NA
80192,1,1,"n",1000,218,NA
80193,1,1,"n",1000,147,NA
80194,1,1,"n",1000,95,NA
80195,1,1,"n",1000,178,NA
80196,1,1,"n",1000,126,NA
80198,1,1,"n",1000,49,NA
80199,1,1,"n",1000,64,NA
80200,1,1,"n",1000,330,NA
80201,1,1,"n",1000,182,NA
80202,1,1,"n",1000,192,NA
80203,1,1,"n",1000,379,NA
80204,1,1,"n",1000,346,NA
80205,1,1,"n",1000,298,NA
80206,1,1,"n",1000,109,NA
80207,1,1,"n",1000,54,NA
80208,1,1,"n",1000,212,NA
80209,1,1,"n",1000,139,NA
80210,1,1,"n",1000,498,NA
80211,1,1,"n",500,188,NA
80212,1,1,"n",1000,353,NA
80213,1,1,"n",1000,336,NA
80214,1,1,"n",1000,353,NA
80215,1,1,"n",1000,158,NA
80216,1,1,"n",1000,315,NA
