"bfhnr_2","bfhnr_1","erhebjahr_1","erhebjahr_2","bestandestyp_2","besttyp_2d","humusform_2","agghu_typ_2","eu_humusform","bodentyp_2","bodentypgr_2","bodenklasse_2","podsoligkeit_2","gruendigkeit_2","wrb"
90584,NA,-2,2006,-1,"Merkmal wurde nicht erhoben. Obl: Fehler; Fak: Warnung.","MOR","MOT",NA,"PP-SS","SS","S",NA,"+95",NA
90585,NA,-2,2007,2,"Kiefern(rein)bestand (>= 70 % Kiefer)","MOM","MOM",NA,"BB","BB","B","p2","+100",NA
90586,NA,-2,2007,4,"Buchen(rein)bestand (>= 70 % Buche)","MUO","MU","-9","BB","BB","B",NA,"+150",NA
90587,NA,-2,2006,4,"Buchen(rein)bestand (>= 70 % Buche)","MUO","MU",NA,"LL-BB","BB","B","p2","+102",NA
90588,NA,-2,2008,1,"Fichten(rein)bestand (>= 70 % Fichte)","MUO","MU","-9","RR","RR","R",NA,NA,NA
90589,NA,-2,2008,1,"Fichten(rein)bestand (>= 70 % Fichte)","MRR","MR","-9","RZ","RZ","R",NA,"+150",NA
90590,NA,-2,2007,1,"Fichten(rein)bestand (>= 70 % Fichte)","MOM","MOM","-9","BB","BB","B",NA,NA,NA
90591,NA,-2,2007,8,"sonstige Laubbaumarten (>= 70 % sonstiges Laubholz)","MUO","MU","-9","BB","BB","B",NA,"+150",NA
90592,NA,-2,2007,7,"Nadelholzreiche Laubholzmischbestände (> 30 % Nadelholz)","MUO","MU","-9","BB","BB","B",NA,"+150",NA
90593,NA,-2,2007,8,"sonstige Laubbaumarten (>= 70 % sonstiges Laubholz)","MUO","MU","-9","BB-SS","SS","S",NA,"+150",NA
90594,NA,-2,2008,8,"sonstige Laubbaumarten (>= 70 % sonstiges Laubholz)","MUF","MUF","-9","GM","GM","G",NA,NA,NA
90595,NA,-2,2007,2,"Kiefern(rein)bestand (>= 70 % Kiefer)","MRA","MR","-9","SS","SS","S",NA,"+150",NA
90596,NA,-2,2007,-1,"Merkmal wurde nicht erhoben. Obl: Fehler; Fak: Warnung.","MUO","MU","-9","BB-DD","DD","D",NA,"+150",NA
90597,NA,-2,2007,2,"Kiefern(rein)bestand (>= 70 % Kiefer)","MOR","MOT","-9","BB-SS","SS","S","p4",NA,NA
90598,NA,-2,2007,1,"Fichten(rein)bestand (>= 70 % Fichte)","MOA","MOT","-9","BB","BB","B",NA,"+135",NA
90599,NA,-2,2007,3,"sonstige Nadelbaumarten (>= 70 % sonstiges Nadelholz)","MUO","MU","-9","BB","BB","B",NA,"+150",NA
90600,NA,-2,2008,2,"Kiefern(rein)bestand (>= 70 % Kiefer)","MOM","MOM","-9","BB","BB","B",NA,"+150",NA
90601,NA,-2,2008,7,"Nadelholzreiche Laubholzmischbestände (> 30 % Nadelholz)","MRR","MR","-9","SS","SS","S","p2",NA,NA
90603,NA,-2,2006,1,"Fichten(rein)bestand (>= 70 % Fichte)","MOA","MOT","-9","LL-BB","BB","B",NA,NA,NA
90604,NA,-2,2006,3,"sonstige Nadelbaumarten (>= 70 % sonstiges Nadelholz)","MRA","MR",NA,"PP-BB","BB","B",NA,NA,NA
90605,NA,-2,2007,8,"sonstige Laubbaumarten (>= 70 % sonstiges Laubholz)","MUO","MU","-9","LL","LL","L",NA,"+150",NA
90606,NA,-2,2007,4,"Buchen(rein)bestand (>= 70 % Buche)","MUO","MU",NA,"BB-CF","CF","C",NA,NA,NA
90607,NA,-2,2008,6,"Laubholzreiche Nadelmischbestände (> 30 % Laubholz)","MUT","MU","-9","BB-CF","CF","C",NA,NA,NA
90608,NA,-2,2007,6,"Laubholzreiche Nadelmischbestände (> 30 % Laubholz)","MOM","MOM","-9","BB","BB","B",NA,NA,NA
90609,NA,-2,2007,2,"Kiefern(rein)bestand (>= 70 % Kiefer)","MRR","MR",NA,"BB-SS","SS","S","p2","+100",NA
90610,NA,-2,2007,2,"Kiefern(rein)bestand (>= 70 % Kiefer)","MOA","MOT","-9","SS-BB","BB","B",NA,"+150",NA
90611,NA,-2,2006,2,"Kiefern(rein)bestand (>= 70 % Kiefer)","MOA","MOT",NA,"BB","BB","B","p3","+150",NA
90612,NA,-2,2008,6,"Laubholzreiche Nadelmischbestände (> 30 % Laubholz)","MUO","MU","-9","BB","BB","B",NA,"+150",NA
90613,NA,-2,2008,1,"Fichten(rein)bestand (>= 70 % Fichte)","MRR","MR","-9","PP","PP","P","p4","+150",NA
90614,NA,-2,2008,5,"Eichen(rein)bestand (>= 70 % Eiche)","MUO","MU","-9","BB","BB","B",NA,"+150",NA
90615,NA,-2,2008,6,"Laubholzreiche Nadelmischbestände (> 30 % Laubholz)","TA","TA","-9","BB-RR","RR","R",NA,NA,NA
90616,NA,-2,2007,6,"Laubholzreiche Nadelmischbestände (> 30 % Laubholz)","MUT","MU","-9","GG","GG","G",NA,NA,NA
90617,NA,-2,2008,1,"Fichten(rein)bestand (>= 70 % Fichte)","MUO","MU","-9","SS","SS","S","p3","+60",NA
90618,NA,-2,2006,1,"Fichten(rein)bestand (>= 70 % Fichte)","MOA","MOT","-9","SS-LL","LL","L",NA,NA,NA
90619,NA,-2,2007,2,"Kiefern(rein)bestand (>= 70 % Kiefer)","MUO","MU","-9","AZ-GG","GG","G",NA,NA,NA
90620,NA,-2,2007,1,"Fichten(rein)bestand (>= 70 % Fichte)","MOR","MOT","-9","BB","BB","B","p2",NA,NA
90621,NA,-2,2008,6,"Laubholzreiche Nadelmischbestände (> 30 % Laubholz)","MUO","MU","-9","DD-SS","SS","S",NA,"+150",NA
90622,NA,-2,2007,2,"Kiefern(rein)bestand (>= 70 % Kiefer)","MOA","MOT","-9","BB","BB","B","p2",NA,NA
90623,NA,-2,2007,-1,"Merkmal wurde nicht erhoben. Obl: Fehler; Fak: Warnung.","MRA","MR","-9","DD-SS","SS","S",NA,"+150",NA
90624,NA,-2,2008,6,"Laubholzreiche Nadelmischbestände (> 30 % Laubholz)","MOA","MOT","-9","BB","BB","B","p2","+150",NA
90625,NA,-2,2008,1,"Fichten(rein)bestand (>= 70 % Fichte)","MUT","MU","-9","GG-BB","BB","B",NA,"+150",NA
90626,NA,-2,2007,6,"Laubholzreiche Nadelmischbestände (> 30 % Laubholz)","MUO","MU",NA,"RR","RR","R",NA,"+100",NA
90627,NA,-2,2007,1,"Fichten(rein)bestand (>= 70 % Fichte)","MOR","MOT","-9","OL-RR","RR","R",NA,NA,NA
90628,NA,-2,2007,6,"Laubholzreiche Nadelmischbestände (> 30 % Laubholz)","MUO","MU",NA,"BB-SS","SS","S",NA,"+110",NA
90629,NA,-2,2008,6,"Laubholzreiche Nadelmischbestände (> 30 % Laubholz)","MOA","MOT","-9","BB-SS","SS","S",NA,NA,NA
90630,NA,-2,2007,1,"Fichten(rein)bestand (>= 70 % Fichte)","AMO","AMO",NA,"HN","HN","H",NA,"+150",NA
90631,NA,-2,2007,1,"Fichten(rein)bestand (>= 70 % Fichte)","MOA","MOT",NA,"BB","BB","B",NA,NA,NA
90632,NA,-2,2007,6,"Laubholzreiche Nadelmischbestände (> 30 % Laubholz)","MRA","MR","-9","BB","BB","B","p2",NA,NA
90633,NA,-2,2007,7,"Nadelholzreiche Laubholzmischbestände (> 30 % Nadelholz)","MUO","MU",NA,"BB-SS","SS","S",NA,NA,NA
90634,NA,-2,2007,7,"Nadelholzreiche Laubholzmischbestände (> 30 % Nadelholz)","MUO","MU",NA,"BB-CF","CF","C",NA,NA,NA
90635,NA,-2,2007,4,"Buchen(rein)bestand (>= 70 % Buche)","MUO","MU","-9","BB","BB","B",NA,NA,NA
90636,NA,-2,2007,4,"Buchen(rein)bestand (>= 70 % Buche)","MUO","MU",NA,"BB-RR","RR","R",NA,NA,NA
90637,NA,-2,2008,4,"Buchen(rein)bestand (>= 70 % Buche)","MUO","MU","-9","BB-RR","RR","R",NA,"+100",NA
90638,NA,-2,2007,2,"Kiefern(rein)bestand (>= 70 % Kiefer)","MOR","MOT","-9","BB","BB","B","p2","+150",NA
90639,NA,-2,2007,6,"Laubholzreiche Nadelmischbestände (> 30 % Laubholz)","MUO","MU",NA,"BB","BB","B",NA,NA,NA
90640,NA,-2,2007,2,"Kiefern(rein)bestand (>= 70 % Kiefer)","MOA","MOT","-9","BB","BB","B","p4","+150",NA
90641,NA,-2,2007,6,"Laubholzreiche Nadelmischbestände (> 30 % Laubholz)","MUO","MU",NA,"BB","BB","B",NA,"+150",NA
90642,NA,-2,2007,2,"Kiefern(rein)bestand (>= 70 % Kiefer)","MRA","MR","-9","BB-SS","SS","S",NA,"+150",NA
90643,NA,-2,2008,4,"Buchen(rein)bestand (>= 70 % Buche)","MUO","MU","-9","SS-DD","DD","D",NA,NA,NA
90644,NA,-2,2007,1,"Fichten(rein)bestand (>= 70 % Fichte)","MUO","MU","-9","BB","BB","B",NA,"+70",NA
90645,NA,-2,2007,8,"sonstige Laubbaumarten (>= 70 % sonstiges Laubholz)","MUO","MU","-9","AZ","AZ","A",NA,NA,NA
90646,NA,-2,2006,8,"sonstige Laubbaumarten (>= 70 % sonstiges Laubholz)","MUT","MU","-9","AZ","AZ","A",NA,NA,NA
90647,NA,-2,2006,1,"Fichten(rein)bestand (>= 70 % Fichte)","MOM","MOM","-9","LL-BB","BB","B",NA,NA,NA
90648,NA,-2,2007,1,"Fichten(rein)bestand (>= 70 % Fichte)","MOA","MOT","-9","SS-BB","BB","B","p2",NA,NA
90649,NA,-2,2006,1,"Fichten(rein)bestand (>= 70 % Fichte)","MOM","MOM","-9","BB","BB","B",NA,"+150",NA
90650,NA,-2,2006,7,"Nadelholzreiche Laubholzmischbestände (> 30 % Nadelholz)","MOM","MOM","-9","BB","BB","B",NA,NA,NA
90651,NA,-2,2007,2,"Kiefern(rein)bestand (>= 70 % Kiefer)","MOA","MOT","-9","BB","BB","B","p2",NA,NA
90652,NA,-2,2007,6,"Laubholzreiche Nadelmischbestände (> 30 % Laubholz)","MOM","MOM","-9","SS-BB","BB","B","p3","+150",NA
90653,NA,-2,2007,6,"Laubholzreiche Nadelmischbestände (> 30 % Laubholz)","MUO","MU","-9","DD-SS","SS","S",NA,"+150",NA
90654,NA,-2,2007,8,"sonstige Laubbaumarten (>= 70 % sonstiges Laubholz)","MUF","MUF","-9","GH","GH","G",NA,"+150",NA
90655,NA,-2,2007,7,"Nadelholzreiche Laubholzmischbestände (> 30 % Nadelholz)","MUO","MU","-9","LL-BB","BB","B",NA,NA,NA
90656,NA,-2,2006,6,"Laubholzreiche Nadelmischbestände (> 30 % Laubholz)","MUO","MU","-9","LL","LL","L",NA,"+150",NA
90657,NA,-2,2006,6,"Laubholzreiche Nadelmischbestände (> 30 % Laubholz)","MUO","MU","-9","BB","BB","B",NA,"+80",NA
90658,NA,-2,2008,1,"Fichten(rein)bestand (>= 70 % Fichte)","MOM","MOM","-9","DD-BB","BB","B",NA,NA,NA
90660,NA,-2,2006,7,"Nadelholzreiche Laubholzmischbestände (> 30 % Nadelholz)","MRR","MR","-9","HN","HN","H",NA,NA,NA
90661,NA,-2,2007,1,"Fichten(rein)bestand (>= 70 % Fichte)","MOM","MOM","-9","BB","BB","B",NA,NA,NA
90662,NA,-2,2007,6,"Laubholzreiche Nadelmischbestände (> 30 % Laubholz)","MUO","MU","-9","SS-BB","BB","B",NA,NA,NA
90663,NA,-2,2007,1,"Fichten(rein)bestand (>= 70 % Fichte)","MOM","MOM",NA,"BB-CF","CF","C",NA,NA,NA
90664,NA,-2,2008,1,"Fichten(rein)bestand (>= 70 % Fichte)","MRR","MR","-9","BB-CF","CF","C",NA,NA,NA
90665,NA,-2,2007,2,"Kiefern(rein)bestand (>= 70 % Kiefer)","MOA","MOT","-9","BB","BB","B","p2","+150",NA
90666,NA,-2,2007,1,"Fichten(rein)bestand (>= 70 % Fichte)","MUO","MU","-9","SS-BB","BB","B",NA,"+150",NA
90667,NA,-2,2007,2,"Kiefern(rein)bestand (>= 70 % Kiefer)","MRR","MR",NA,"PP-SS","SS","S","p3",NA,NA
90668,NA,-2,2007,7,"Nadelholzreiche Laubholzmischbestände (> 30 % Nadelholz)","MUO","MU","-9","DD-BB","BB","B",NA,"+150",NA
90669,NA,-2,2007,6,"Laubholzreiche Nadelmischbestände (> 30 % Laubholz)","ROR","RO",NA,"BB-SS","SS","S","p3","+100",NA
90670,NA,-2,2006,6,"Laubholzreiche Nadelmischbestände (> 30 % Laubholz)","MUO","MU","-9","BB","BB","B",NA,"+150",NA
90671,NA,-2,2006,1,"Fichten(rein)bestand (>= 70 % Fichte)","MUO","MU",NA,"RR","RR","R",NA,NA,NA
90672,NA,-2,2006,1,"Fichten(rein)bestand (>= 70 % Fichte)","MUO","MU","-9","CF-RR","RR","R",NA,NA,NA
90673,NA,-2,2007,2,"Kiefern(rein)bestand (>= 70 % Kiefer)","MOA","MOT",NA,"BB","BB","B","p4","+99",NA
90674,NA,-2,2008,6,"Laubholzreiche Nadelmischbestände (> 30 % Laubholz)","MUO","MU","-9","RR","RR","R",NA,NA,NA
90675,NA,-2,2008,1,"Fichten(rein)bestand (>= 70 % Fichte)","TA","TA","-9","RR","RR","R",NA,NA,NA
90676,NA,-2,2006,1,"Fichten(rein)bestand (>= 70 % Fichte)","MOA","MOT","-9","GG","GG","G",NA,NA,NA
90677,NA,-2,2007,2,"Kiefern(rein)bestand (>= 70 % Kiefer)","AMO","AMO","-9","HH","HH","H",NA,NA,NA
90678,NA,-2,2006,8,"sonstige Laubbaumarten (>= 70 % sonstiges Laubholz)","MUO","MU","-9","BB","BB","B",NA,"+100",NA
90679,NA,-2,2007,8,"sonstige Laubbaumarten (>= 70 % sonstiges Laubholz)","MUO","MU","-9","SS","SS","S",NA,NA,NA
90680,NA,-2,2007,2,"Kiefern(rein)bestand (>= 70 % Kiefer)","MOM","MOM","-9","RR","RR","R",NA,NA,NA
90681,NA,-2,2007,6,"Laubholzreiche Nadelmischbestände (> 30 % Laubholz)","MUO","MU","-9","BB-RR","RR","R",NA,"+13",NA
90682,NA,-2,2007,4,"Buchen(rein)bestand (>= 70 % Buche)","MUO","MU","-9","BB","BB","B",NA,"+150",NA
90683,NA,-2,2006,8,"sonstige Laubbaumarten (>= 70 % sonstiges Laubholz)","MUT","MU","-9","RR","RR","R",NA,"+100",NA
90684,NA,-2,2008,2,"Kiefern(rein)bestand (>= 70 % Kiefer)","MOA","MOT","-9","BB","BB","B","p2","+150",NA
90685,NA,-2,2008,2,"Kiefern(rein)bestand (>= 70 % Kiefer)","MOA","MOT","-9","BB","BB","B","p2","+150",NA
90686,NA,-2,2007,6,"Laubholzreiche Nadelmischbestände (> 30 % Laubholz)","MUO","MU","-9","BB","BB","B",NA,NA,NA
90687,NA,-2,2007,1,"Fichten(rein)bestand (>= 70 % Fichte)","MUO","MU","-9","BB","BB","B",NA,NA,NA
90688,NA,-2,2008,7,"Nadelholzreiche Laubholzmischbestände (> 30 % Nadelholz)","MUO","MU","-9","RR","RR","R",NA,NA,NA
90689,NA,-2,2006,6,"Laubholzreiche Nadelmischbestände (> 30 % Laubholz)","MUF","MUF",NA,"BB-RR","RR","R",NA,"+77",NA
90690,NA,-2,2006,6,"Laubholzreiche Nadelmischbestände (> 30 % Laubholz)","MUO","MU","-9","BB-RZ","RZ","R",NA,"+72",NA
90691,NA,-2,2006,8,"sonstige Laubbaumarten (>= 70 % sonstiges Laubholz)","MUO","MU",NA,"LL-BB","BB","B",NA,NA,NA
90692,NA,-2,2006,1,"Fichten(rein)bestand (>= 70 % Fichte)","MRA","MR","-9","PP-BB","BB","B","p4",NA,NA
90693,NA,-2,2006,1,"Fichten(rein)bestand (>= 70 % Fichte)","MOM","MOM","-9","BB","BB","B",NA,"+150",NA
90694,NA,-2,2008,-1,"Merkmal wurde nicht erhoben. Obl: Fehler; Fak: Warnung.","MUT","MU","-9","GG","GG","G",NA,NA,NA
90695,NA,-2,2007,4,"Buchen(rein)bestand (>= 70 % Buche)","MUO","MU",NA,"BB","BB","B",NA,"+100",NA
90696,NA,-2,2007,1,"Fichten(rein)bestand (>= 70 % Fichte)","MUO","MU","-9","BB","BB","B",NA,NA,NA
90697,NA,-2,2007,1,"Fichten(rein)bestand (>= 70 % Fichte)","MR","MR",NA,"BB","BB","B",NA,"+103",NA
90698,NA,-2,2008,6,"Laubholzreiche Nadelmischbestände (> 30 % Laubholz)","MUO","MU","-9","RR","RR","R",NA,NA,NA
90699,NA,-2,2006,6,"Laubholzreiche Nadelmischbestände (> 30 % Laubholz)","MUF","MUF","-9","RZ","RZ","R",NA,"+73",NA
90700,NA,-2,2006,1,"Fichten(rein)bestand (>= 70 % Fichte)","ROR","RO","-9","BB-LL","LL","L",NA,"+150",NA
90701,NA,-2,2006,1,"Fichten(rein)bestand (>= 70 % Fichte)","MOM","MOM","-9","BB","BB","B",NA,"+157",NA
90702,NA,-2,2006,1,"Fichten(rein)bestand (>= 70 % Fichte)","MUO","MU","-9","BB","BB","B",NA,"+104",NA
90703,NA,-2,2006,1,"Fichten(rein)bestand (>= 70 % Fichte)","MOM","MOM","-9","LL-BB","BB","B",NA,NA,NA
90704,NA,-2,2006,6,"Laubholzreiche Nadelmischbestände (> 30 % Laubholz)","ROA","RO","-9","SS-BB","BB","B","p3",NA,NA
90705,NA,-2,2007,6,"Laubholzreiche Nadelmischbestände (> 30 % Laubholz)","MOM","MOM","-9","BB-CF","CF","C",NA,NA,NA
90706,NA,-2,2007,2,"Kiefern(rein)bestand (>= 70 % Kiefer)","MOA","MOT","-9","BB","BB","B","p2","+150",NA
90707,NA,-2,2007,8,"sonstige Laubbaumarten (>= 70 % sonstiges Laubholz)","MUT","MU","-9","RR","RR","R",NA,NA,NA
90708,NA,-2,2007,1,"Fichten(rein)bestand (>= 70 % Fichte)","MUO","MU","-9","BB","BB","B",NA,"+116",NA
90709,NA,-2,2007,2,"Kiefern(rein)bestand (>= 70 % Kiefer)","MOR","MOT","-9","RR","RR","R",NA,"+100",NA
90710,NA,-2,2007,2,"Kiefern(rein)bestand (>= 70 % Kiefer)","MOM","MOM","-9","BB-PP","PP","P","p4","+150",NA
90711,NA,-2,2006,2,"Kiefern(rein)bestand (>= 70 % Kiefer)","MOR","MOT","-9","SS","SS","S","p4","+86",NA
90712,NA,-2,2007,1,"Fichten(rein)bestand (>= 70 % Fichte)","ROA","RO","-9","BB","BB","B",NA,"+100",NA
90713,NA,-2,2007,1,"Fichten(rein)bestand (>= 70 % Fichte)","MUO","MU","-9","BB","BB","B",NA,NA,NA
90715,NA,-2,2006,7,"Nadelholzreiche Laubholzmischbestände (> 30 % Nadelholz)","MUO","MU","-9","SS-BB","BB","B",NA,"+155",NA
90716,NA,-2,2006,7,"Nadelholzreiche Laubholzmischbestände (> 30 % Nadelholz)","MOM","MOM","2","LL-BB","BB","B",NA,"+100",NA
90717,NA,-2,2006,1,"Fichten(rein)bestand (>= 70 % Fichte)","MOM","MOM","2","LL-BB","BB","B",NA,"+100",NA
90718,NA,-2,2007,-1,"Merkmal wurde nicht erhoben. Obl: Fehler; Fak: Warnung.","MOT","MOT","-9","SS-BB","BB","B",NA,NA,NA
90719,NA,-2,2006,1,"Fichten(rein)bestand (>= 70 % Fichte)","MOA","MOT","-9","BB","BB","B","p2","+150",NA
90720,NA,-2,2007,2,"Kiefern(rein)bestand (>= 70 % Kiefer)","MRA","MR","-9","BB","BB","B","p2","+129",NA
90721,NA,-2,2007,2,"Kiefern(rein)bestand (>= 70 % Kiefer)","MOM","MOM",NA,"BB-RR","RR","R",NA,NA,NA
90722,NA,-2,2007,4,"Buchen(rein)bestand (>= 70 % Buche)","MUO","MU","-9","BB-CF","CF","C",NA,"+100",NA
90723,NA,-2,2007,1,"Fichten(rein)bestand (>= 70 % Fichte)","MOA","MOT","-9","BB-SS","SS","S",NA,NA,NA
90724,NA,-2,2007,2,"Kiefern(rein)bestand (>= 70 % Kiefer)","MUO","MU","1","BB","BB","B","p2",NA,NA
90725,NA,-2,2007,6,"Laubholzreiche Nadelmischbestände (> 30 % Laubholz)","MUO","MU","-9","BB","BB","B",NA,NA,NA
90726,NA,-2,2007,8,"sonstige Laubbaumarten (>= 70 % sonstiges Laubholz)","MUT","MU","1","SS-GG","GG","G",NA,NA,NA
90727,NA,-2,2007,1,"Fichten(rein)bestand (>= 70 % Fichte)","MOR","MOT","-9","BB","BB","B","p2","+147",NA
90728,NA,-2,2008,1,"Fichten(rein)bestand (>= 70 % Fichte)","MUO","MU","-9","SS-BB","BB","B",NA,NA,NA
90730,NA,-2,2008,6,"Laubholzreiche Nadelmischbestände (> 30 % Laubholz)","MUT","MU","-9","GG","GG","G",NA,NA,NA
90731,NA,-2,2006,1,"Fichten(rein)bestand (>= 70 % Fichte)","MOM","MOM","-9","BB-LL","LL","L",NA,"+150",NA
90732,NA,-2,2006,1,"Fichten(rein)bestand (>= 70 % Fichte)","MOM","MOM","-9","LL-BB","BB","B",NA,NA,NA
90733,NA,-2,2007,6,"Laubholzreiche Nadelmischbestände (> 30 % Laubholz)","MUO","MU","-9","BB-SS","SS","S",NA,NA,NA
90734,NA,-2,2006,2,"Kiefern(rein)bestand (>= 70 % Kiefer)","MOA","MOT","-9","BB","BB","B","p2","+150",NA
90735,NA,-2,2007,1,"Fichten(rein)bestand (>= 70 % Fichte)","MOM","MOM","-9","LL-CF","CF","C",NA,"+150",NA
90736,NA,-2,2007,1,"Fichten(rein)bestand (>= 70 % Fichte)","MUO","MU","-9","CF","CF","C",NA,"+100",NA
90737,NA,-2,2007,7,"Nadelholzreiche Laubholzmischbestände (> 30 % Nadelholz)","MUO","MU","-9","BB-CF","CF","C",NA,NA,NA
90738,NA,-2,2007,6,"Laubholzreiche Nadelmischbestände (> 30 % Laubholz)","MUO","MU","-9","RR","RR","R",NA,"+100",NA
90739,NA,-2,2007,4,"Buchen(rein)bestand (>= 70 % Buche)","MOM","MOM","-9","LL-BB","BB","B",NA,NA,NA
90740,NA,-2,2007,2,"Kiefern(rein)bestand (>= 70 % Kiefer)","MOM","MOM","-9","SS-GG","GG","G","p2",NA,NA
90741,NA,-2,2007,6,"Laubholzreiche Nadelmischbestände (> 30 % Laubholz)","MUO","MU","-9","GG-BB","BB","B",NA,NA,NA
90742,NA,-2,2007,2,"Kiefern(rein)bestand (>= 70 % Kiefer)","MOM","MOM","-9","BB-PP","PP","P",NA,"+150",NA
90743,NA,-2,2008,1,"Fichten(rein)bestand (>= 70 % Fichte)","ROA","RO","-9","PP","PP","P","p4",NA,NA
90744,NA,-2,2007,1,"Fichten(rein)bestand (>= 70 % Fichte)","ROA","RO","-9","BB-PP","PP","P","p4","+100",NA
90745,NA,-2,2008,1,"Fichten(rein)bestand (>= 70 % Fichte)","ROR","RO","-9","GG","GG","G",NA,NA,NA
90746,NA,-2,2006,6,"Laubholzreiche Nadelmischbestände (> 30 % Laubholz)","MUF","MUF",NA,"BB-RR","RR","R",NA,"+60",NA
90747,NA,-2,2007,1,"Fichten(rein)bestand (>= 70 % Fichte)","MOA","MOT","-9","RR","RR","R",NA,"+62",NA
90748,NA,-2,2006,1,"Fichten(rein)bestand (>= 70 % Fichte)","GMO","MOT","-9","BB","BB","B",NA,"+80",NA
90749,NA,-2,2006,2,"Kiefern(rein)bestand (>= 70 % Kiefer)","MUO","MU","-9","GG-AZ","AZ","A",NA,NA,NA
90750,NA,-2,2006,1,"Fichten(rein)bestand (>= 70 % Fichte)","MRR","MR","-9","BB","BB","B",NA,NA,NA
90751,NA,-2,2006,6,"Laubholzreiche Nadelmischbestände (> 30 % Laubholz)","MOM","MOM",NA,"LL-BB","BB","B",NA,"+150",NA
90752,NA,-2,2007,1,"Fichten(rein)bestand (>= 70 % Fichte)","MOA","MOT","-9","PP-LL","LL","L","p4","+150",NA
90753,NA,-2,2007,6,"Laubholzreiche Nadelmischbestände (> 30 % Laubholz)","MUO","MU","1","BB-CF","CF","C",NA,NA,NA
90754,NA,-2,2007,6,"Laubholzreiche Nadelmischbestände (> 30 % Laubholz)","MUO","MU",NA,"SS-BB","BB","B",NA,NA,NA
90755,NA,-2,2007,2,"Kiefern(rein)bestand (>= 70 % Kiefer)","ROF","ROF",NA,"SS","SS","S",NA,"+100",NA
90756,NA,-2,2007,1,"Fichten(rein)bestand (>= 70 % Fichte)","MRR","MR","-9","FF","FF","F",NA,NA,NA
90757,NA,-2,2007,1,"Fichten(rein)bestand (>= 70 % Fichte)","MRA","MR",NA,"BB","BB","B",NA,NA,NA
90758,NA,-2,2007,1,"Fichten(rein)bestand (>= 70 % Fichte)","MRR","MR","-9","FS","FS","F",NA,NA,NA
90759,NA,-2,2007,1,"Fichten(rein)bestand (>= 70 % Fichte)","MRR","MR",NA,"BB-SS","SS","S","p3","+109",NA
90760,NA,-2,2007,1,"Fichten(rein)bestand (>= 70 % Fichte)","MOM","MOM",NA,"GG-BB","BB","B",NA,"+110",NA
90761,NA,-2,2007,1,"Fichten(rein)bestand (>= 70 % Fichte)","MUO","MU","-9","RR","RR","R",NA,"+22",NA
90762,NA,-2,2007,1,"Fichten(rein)bestand (>= 70 % Fichte)","MUO","MU","-9","BB-CF","CF","C",NA,"+46",NA
90763,NA,-2,2007,-1,"Merkmal wurde nicht erhoben. Obl: Fehler; Fak: Warnung.","ROT","RO","-9","KH","KH","K",NA,NA,NA
90764,NA,-2,2006,1,"Fichten(rein)bestand (>= 70 % Fichte)","MRA","MR","-9","BB","BB","B","p2",NA,NA
90765,NA,-2,2008,-1,"Merkmal wurde nicht erhoben. Obl: Fehler; Fak: Warnung.","MUT","MU","-9","BB","BB","B",NA,NA,NA
90766,NA,-2,2007,1,"Fichten(rein)bestand (>= 70 % Fichte)","MOA","MOT","-9","LL","LL","L",NA,"+150",NA
90769,NA,-2,2007,2,"Kiefern(rein)bestand (>= 70 % Kiefer)","MR","MR","-9","SS","SS","S",NA,NA,NA
90770,NA,-2,2007,2,"Kiefern(rein)bestand (>= 70 % Kiefer)","MRA","MR","-9","BB-SS","SS","S",NA,NA,NA
90771,NA,-2,2007,2,"Kiefern(rein)bestand (>= 70 % Kiefer)","MUO","MU","-9","BB","BB","B",NA,"+150",NA
90772,NA,-2,2007,1,"Fichten(rein)bestand (>= 70 % Fichte)","MOA","MOT","-9","BB","BB","B","p2","+150",NA
90773,NA,-2,2007,1,"Fichten(rein)bestand (>= 70 % Fichte)","MOM","MOM","-9","GG-BB","BB","B",NA,NA,NA
90774,NA,-2,2007,1,"Fichten(rein)bestand (>= 70 % Fichte)","ROT","RO","-9","BB","BB","B",NA,NA,NA
90775,NA,-2,2008,2,"Kiefern(rein)bestand (>= 70 % Kiefer)","ROR","RO","-9","PP-BB","BB","B","p4","+150",NA
90776,NA,-2,2007,8,"sonstige Laubbaumarten (>= 70 % sonstiges Laubholz)","MUT","MU","-9","SS","SS","S",NA,NA,NA
90777,NA,-2,2007,1,"Fichten(rein)bestand (>= 70 % Fichte)","MOA","MOT","-9","BB","BB","B",NA,NA,NA
90778,NA,-2,2007,8,"sonstige Laubbaumarten (>= 70 % sonstiges Laubholz)","GMO","MOT","-9","SG","SG","S",NA,"+150",NA
90779,NA,-2,2007,1,"Fichten(rein)bestand (>= 70 % Fichte)","MOA","MOT","-9","BB","BB","B",NA,"+150",NA
90780,NA,-2,2007,1,"Fichten(rein)bestand (>= 70 % Fichte)","MRR","MR","-9","BB","BB","B","p2","+150",NA
90781,NA,-2,2006,1,"Fichten(rein)bestand (>= 70 % Fichte)","MUF","MUF",NA,"RR","RR","R",NA,"+60",NA
90783,NA,-2,2007,1,"Fichten(rein)bestand (>= 70 % Fichte)","MOA","MOT","2","BB","BB","B",NA,"+100",NA
90784,NA,-2,2007,7,"Nadelholzreiche Laubholzmischbestände (> 30 % Nadelholz)","MUO","MU","-9","BB-SS","SS","S",NA,NA,NA
