"bund_nr","lfd_nr","zwiesel","bart","alter","alter_methode","d_mess","bhd_hoehe","hoehe","kransatz","azi","hori","kraft","schi"
"34020",64,NA,"BKI",60,1,79,130,NA,NA,74.4444444444444,639,"4",1
"34020",65,NA,"BKI",60,1,80,130,NA,NA,66.6666666666666,819,"2",1
"34020",66,NA,"BKI",60,1,120,130,NA,NA,55.5555555555555,759,"2",1
"34020",67,NA,"BKI",60,1,79,130,NA,NA,65.5555555555555,1013,"3",1
"34020",68,NA,"BKI",60,1,110,130,NA,NA,57.7777777777777,1260,"3",1
"34020",69,NA,"BKI",60,1,71,130,NA,NA,47.7777777777777,896,"4",1
"33040",1,NA,"SER",NA,NA,190,130,NA,NA,316.666666666666,140,"3",1
"33040",2,NA,"SER",NA,NA,210,130,NA,NA,272.222222222222,166,"4",1
"33040",3,NA,"SER",NA,NA,225,130,NA,NA,288.888888888889,222,"2",1
"33040",4,NA,"SER",NA,NA,217.5,130,NA,NA,275.555555555555,196,"3",1
"33040",5,NA,"SER",NA,NA,166,130,NA,NA,307.777777777777,276,"4",1
"33040",6,NA,"SER",NA,NA,317,130,NA,NA,300,625,"2",1
"33040",7,NA,"SER",NA,NA,180,130,NA,NA,304.444444444444,955,"3",1
"33040",8,NA,"SER",NA,NA,224,130,NA,NA,311.111111111111,1126,"2",1
"33040",9,NA,"SER",NA,NA,180,130,NA,NA,311.111111111111,1178,"4",1
"33040",10,NA,"SER",NA,NA,154,130,NA,NA,316.666666666666,1203,"4",1
"33040",11,NA,"SER",NA,NA,180,130,NA,NA,326.666666666666,1224,"2",1
"33040",12,NA,"SER",NA,NA,190.3,130,NA,NA,328.888888888889,984,"2",1
"33040",13,NA,"SER",NA,NA,181,130,NA,NA,332.222222222222,995,"3",1
"33040",14,NA,"SER",NA,NA,304.1,130,NA,NA,228.888888888889,350,"2",1
"33040",15,NA,"SER",NA,NA,278.5,130,NA,NA,233.333333333333,428,"3",1
"33040",16,NA,"SER",NA,NA,178,130,NA,NA,265.555555555555,631,"4",1
"33040",17,NA,"SER",NA,NA,210,130,NA,NA,254.444444444444,791,"4",1
"33040",18,NA,"SER",NA,NA,206,130,NA,NA,251.111111111111,1025,"2",1
"33040",19,NA,"SER",NA,NA,227,130,NA,NA,260,1242,"3",1
"33040",20,NA,"SER",NA,NA,217,130,NA,NA,255.555555555555,1244,"4",1
"33040",21,NA,"SER",NA,NA,228,130,NA,NA,214.444444444444,1261,"3",1
"33040",22,NA,"SER",NA,NA,165,130,NA,NA,213.333333333333,1228,"4",1
"33040",23,NA,"SER",NA,NA,193,130,NA,NA,203.333333333333,821,"3",1
"33040",24,NA,"SER",NA,NA,183,130,NA,NA,205.555555555555,795,"3",1
"33040",25,NA,"SER",NA,NA,218,130,NA,NA,211.111111111111,801,"2",1
"33040",26,NA,"SER",NA,NA,236,130,NA,NA,182.222222222222,946,"2",1
"33040",27,NA,"SER",NA,NA,211,130,NA,NA,188.888888888889,1030,"2",1
"33040",28,NA,"SER",NA,NA,215,130,NA,NA,198.888888888889,1231,"2",1
"33040",29,NA,"SER",NA,NA,265,130,NA,NA,176.666666666666,1214,"2",1
"33040",30,NA,"SER",NA,NA,190,130,NA,NA,146.666666666667,782,"4",1
"33040",31,NA,"SER",NA,NA,295.3,130,258,174,134.444444444444,606,"1",1
"33040",32,NA,"SER",NA,NA,234,130,241,139,118.888888888889,1066,"2",1
"33040",33,NA,"SER",NA,NA,254,130,261,191,114.444444444444,1166,"2",1
"33040",34,NA,"SER",NA,NA,258,130,NA,NA,117.777777777778,1213,"2",1
"33040",35,NA,"SER",NA,NA,292,130,NA,NA,121.111111111111,1193,"2",1
"33040",36,NA,"SER",NA,NA,192,130,NA,NA,82.2222222222221,935,"3",1
"33040",37,NA,"SER",NA,NA,162,130,NA,NA,81.111111111111,1017,"4",1
"33040",38,NA,"SER",NA,NA,260,130,NA,NA,84.4444444444444,1077,"2",1
"33040",39,NA,"SER",NA,NA,230,130,NA,NA,84.4444444444444,508,"3",1
"33040",40,NA,"SER",NA,NA,152,130,NA,NA,62.2222222222222,281,"4",1
"33040",41,NA,"SER",NA,NA,231,130,NA,NA,45.5555555555555,538,"2",1
"33040",42,NA,"SER",NA,NA,205,130,NA,NA,43.3333333333333,793,"2",1
"33040",43,NA,"SER",NA,NA,205,130,NA,NA,61.1111111111111,1189,"2",1
"33040",44,NA,"SER",NA,NA,185,130,NA,NA,56.6666666666666,1205,"3",1
"33040",45,NA,"SER",NA,NA,224,130,NA,NA,37.7777777777777,1080,"2",1
"33040",46,NA,"SER",NA,NA,125,130,127,73,2.22222222222222,373,NA,2
"33040",47,NA,"SER",NA,NA,159,130,NA,NA,395.555555555555,520,"4",1
"33040",48,NA,"SER",NA,NA,233,130,NA,NA,1.11111111111111,553,"2",1
"33040",49,NA,"SER",NA,NA,170,130,NA,NA,7.77777777777777,560,"4",1
"33040",50,NA,"SER",NA,NA,166,130,NA,NA,394.444444444444,631,"3",1
"33040",51,NA,"SER",NA,NA,143,130,NA,NA,1.11111111111111,671,"4",1
"33040",52,NA,"SER",NA,NA,310,130,NA,NA,1.11111111111111,1043,"1",1
"33040",53,NA,"SER",NA,NA,196,130,NA,NA,374.444444444444,1224,"3",1
"33040",54,NA,"SER",NA,NA,119,130,NA,NA,375.555555555555,986,"4",1
"33040",55,NA,"SER",NA,NA,169,130,NA,NA,361.111111111111,997,"3",1
"33040",56,NA,"SER",NA,NA,134,130,180,141,356.666666666666,750,"4",1
"33040",57,NA,"SER",NA,NA,265,130,NA,NA,348.888888888889,791,"2",1
"29080",1,NA,"GFI",NA,NA,284.5,130,200,128,41.1111111111111,289,"3",1
"29080",2,NA,"GFI",NA,NA,183,130,NA,NA,50,671,"3",1
"29080",3,NA,"GFI",NA,NA,276,130,NA,NA,341.111111111111,629,"3",1
"29080",4,NA,"GFI",NA,NA,154,130,NA,NA,357.777777777777,857,"4",1
"29080",5,NA,"GFI",NA,NA,217.1,130,159,97,363.333333333333,890,"3",1
"29080",6,NA,"GFI",NA,NA,197,130,NA,NA,381.111111111111,912,"4",1
"29080",7,NA,"GFI",NA,NA,303,130,NA,NA,386.666666666666,1038,"3",1
"29080",8,NA,"GFI",NA,NA,179.7,130,136,99,347.777777777777,1202,"4",1
"29080",9,NA,"GFI",NA,NA,117,130,96,71,322.222222222222,1172,NA,2
"29080",10,NA,"GFI",NA,NA,314,130,NA,NA,257.777777777778,303,"4",1
"29080",11,NA,"GFI",NA,NA,327,130,NA,NA,295.555555555555,761,"2",1
"29080",12,NA,"GFI",NA,NA,182,130,NA,NA,257.777777777778,857,"4",1
"29080",13,NA,"GFI",NA,NA,331.4,130,210,123,242.222222222222,847,"3",1
"29080",14,NA,"GFI",NA,NA,88,130,72,61,243.333333333333,1056,NA,2
"29080",15,NA,"GFI",NA,NA,105,130,98,84,248.888888888889,1073,NA,2
"29080",16,NA,"GFI",NA,NA,97,130,67,56,261.111111111111,1100,NA,2
"29080",17,NA,"GFI",NA,NA,209.2,130,159,83,185.555555555555,978,"2",1
"29080",18,NA,"GFI",NA,NA,223,130,NA,NA,170,849,"2",1
"29080",19,NA,"GFI",NA,NA,172,130,NA,NA,153.333333333333,768,"4",1
"29080",20,NA,"GFI",NA,NA,268,130,NA,NA,144.444444444444,809,"3",1
"29080",21,NA,"GFI",NA,NA,322,130,NA,NA,138.888888888889,644,"2",1
"29080",22,NA,"GFI",NA,NA,92,130,58,32,111.111111111111,1198,NA,2
"29080",23,NA,"GFI",NA,NA,280,130,NA,NA,166.666666666667,318,"2",1
"29080",24,NA,"GFI",NA,NA,168,130,NA,NA,206.666666666666,304,"4",1
"29090",1,NA,"BKI",NA,NA,97,140,NA,NA,373.333333333333,249,"4",1
"29090",2,NA,"BKI",NA,NA,124.7,130,87,63,298.888888888889,286,"2",1
"29090",3,NA,"MBI",NA,NA,151,130,92,32,264.444444444444,261,"4",1
"29090",4,NA,"BKI",NA,NA,75,130,NA,NA,322.222222222222,406,NA,2
"29090",5,NA,"BKI",NA,NA,96,130,NA,NA,313.333333333333,393,NA,2
"29090",6,NA,"BKI",NA,NA,119.2,130,NA,NA,288.888888888889,556,"3",1
"29090",7,NA,"BKI",NA,NA,95,130,NA,NA,286.666666666666,509,NA,2
"29090",8,NA,"BKI",NA,NA,84,130,NA,NA,272.222222222222,589,NA,2
"29090",9,NA,"BKI",NA,NA,75,130,NA,NA,287.777777777777,687,NA,2
"29090",10,NA,"BKI",NA,NA,110,130,NA,NA,295.555555555555,906,"4",1
"29090",11,NA,"BKI",NA,NA,112.2,130,NA,NA,297.777777777777,918,"3",1
"29090",12,NA,"BKI",NA,NA,79,130,NA,NA,302.222222222222,1126,NA,2
"29090",13,NA,"BKI",NA,NA,77,130,NA,NA,315.555555555555,1156,NA,2
"29090",14,NA,"BKI",NA,NA,188.3,130,56,27,334.444444444444,966,"1",1
"29090",15,NA,"BKI",NA,NA,87,130,NA,NA,352.222222222222,1020,NA,2
"29090",16,NA,"BKI",NA,NA,133,140,NA,NA,354.444444444444,1050,"4",1
"29090",17,NA,"BKI",NA,NA,71,130,NA,NA,368.888888888889,981,"4",1
"29090",18,NA,"BKI",NA,NA,88,130,NA,NA,365.555555555555,1100,"4",1
"29090",19,1,"BKI",NA,NA,123,130,NA,NA,397.777777777777,544,"4",1
"29090",20,NA,"BKI",NA,NA,93,130,64,34,63.3333333333333,640,"3",1
"29090",21,NA,"GFI",NA,NA,110,130,78,13,53.3333333333333,693,"3",1
"29090",22,NA,"BKI",NA,NA,76,130,NA,NA,66.6666666666666,640,NA,2
"29090",23,NA,"BKI",NA,NA,75,130,NA,NA,78.8888888888888,593,"4",1
"29090",24,1,"BKI",NA,NA,92,130,NA,NA,101.111111111111,380,NA,2
"29090",25,NA,"BKI",NA,NA,79,130,NA,NA,92.2222222222221,781,NA,2
"29090",26,NA,"BKI",NA,NA,154.5,140,NA,NA,110,789,"2",1
"29090",27,NA,"BKI",NA,NA,101,130,NA,NA,89.9999999999999,1066,NA,2
"29090",28,NA,"BKI",NA,NA,85,130,NA,NA,68.8888888888888,941,"4",1
"29090",29,NA,"BKI",NA,NA,76,130,48,36,74.4444444444444,1076,NA,2
"29090",30,NA,"BKI",NA,NA,86,130,NA,NA,131.111111111111,576,NA,2
"29090",31,NA,"BKI",NA,NA,120,130,NA,NA,208.888888888889,342,"4",1
"29090",32,NA,"BKI",NA,NA,100,130,NA,NA,192.222222222222,337,NA,2
"29090",33,1,"BKI",NA,NA,112,130,NA,NA,205.555555555555,552,"4",1
"29090",34,NA,"BKI",NA,NA,76,130,41,24,211.111111111111,733,NA,2
"29090",35,NA,"BKI",NA,NA,167,130,NA,NA,237.777777777778,656,"3",1
"29090",36,NA,"BKI",NA,NA,86,130,NA,NA,241.111111111111,609,"4",1
"29090",37,NA,"BKI",NA,NA,74,130,38,17,247.777777777778,693,NA,2
"29090",38,NA,"BKI",NA,NA,99,130,34,21,261.111111111111,1077,NA,2
"29090",39,NA,"BKI",NA,NA,89,130,49,31,264.444444444444,1095,NA,2
"29090",40,NA,"BKI",NA,NA,106,130,NA,NA,258.888888888889,1210,"4",1
"29090",41,NA,"BKI",NA,NA,101,130,NA,NA,174.444444444444,543,"4",1
"29090",42,NA,"BKI",NA,NA,90,130,NA,NA,170,628,NA,2
"29090",43,NA,"GKI",NA,NA,256,130,157,104,173.333333333333,733,"4",1
"29090",44,NA,"BKI",NA,NA,86,130,NA,NA,167.777777777778,931,NA,2
"29090",45,NA,"BKI",NA,NA,173,130,NA,NA,164.444444444444,1016,"4",1
"29090",46,NA,"BKI",NA,NA,76,130,NA,NA,160,1083,NA,2
"29090",47,NA,"BKI",NA,NA,160,130,61,28,140,1086,"3",1
"29090",48,NA,"BKI",NA,NA,126,130,NA,NA,69.9999999999999,838,NA,2
"35500",1,NA,"MBI",70,1,249.2,130,190,96,135.555555555555,211,"2",1
"35500",2,NA,"MBI",70,1,268,130,237,89,66.6666666666666,332,"2",1
"35500",3,NA,"MBI",70,1,218.1,130,194,89,158.888888888889,585,"3",1
"35500",4,NA,"MBI",70,1,282.4,130,218,99,122.222222222222,1125,"2",1
"35500",5,NA,"MBI",70,1,316,140,218,58,81.111111111111,948,"3",1
"35500",6,NA,"MBI",70,1,212,140,NA,NA,370,378,"3",1
"35500",7,NA,"MBI",70,1,284,130,NA,NA,0,1020,"2",1
"35500",8,NA,"MBI",70,1,238,130,NA,NA,386.666666666666,1058,"2",1
"35500",9,NA,"MBI",70,1,222,130,NA,NA,304.444444444444,841,"2",1
"35500",10,NA,"MBI",70,1,255,140,NA,NA,291.111111111111,970,"2",1
"35500",11,NA,"MBI",70,1,213,130,NA,NA,247.777777777778,1022,"2",1
"35500",12,NA,"MBI",70,1,244,130,NA,NA,208.888888888889,1254,"3",1
"27040",1,NA,"MBI",NA,1,107.8,130,61,16,377.777777777777,741,"2",1
"27040",2,NA,"MBI",NA,1,102.5,120,61,13,254.444444444444,945,"2",1
"27040",3,NA,"MBI",NA,1,107.3,130,85,19,197.777777777778,1028,"2",1
"27011",1,NA,"GFI",42,1,226,130,NA,NA,297.777777777777,298,"3",1
"27011",2,NA,"GFI",42,1,268.5,130,250,121,264.444444444444,466,"2",1
"27011",3,NA,"GFI",NA,1,133,130,129,111,300,451,NA,2
"27011",4,NA,"GKI",42,1,463,130,NA,NA,304.444444444444,708,"2",1
"27011",5,NA,"GFI",NA,1,119,130,119,107,291.111111111111,750,NA,2
"27011",6,NA,"GFI",42,1,355,130,282,154,308.888888888889,960,"2",1
"27011",7,NA,"GFI",42,1,205,130,NA,NA,325.555555555555,1125,"4",1
"27011",8,NA,"GFI",42,1,232,130,NA,NA,311.111111111111,1154,"3",1
"27011",9,NA,"GFI",42,1,361,130,NA,NA,341.111111111111,1185,"2",1
"27011",10,NA,"GFI",42,1,149,130,NA,NA,340,694,"3",1
"27011",11,NA,"GFI",42,1,167,130,NA,NA,361.111111111111,943,"3",1
"27011",12,NA,"GFI",42,1,483,130,250,136,367.777777777777,1110,"2",1
"27011",13,NA,"GFI",42,1,154,130,NA,NA,382.222222222222,951,"4",1
"27011",14,NA,"GFI",42,1,423.4,130,287,169,396.666666666666,838,"2",1
"27011",15,NA,"GFI",42,1,231.5,130,233,153,66.6666666666666,165,"2",1
"27011",16,NA,"GFI",42,1,241,130,NA,NA,24.4444444444444,739,"3",1
"27011",17,NA,"GFI",42,1,354,130,NA,NA,34.4444444444444,835,"3",1
"27011",18,NA,"GFI",42,1,403,130,NA,NA,6.66666666666666,885,"2",1
"27011",19,NA,"GFI",42,1,210,130,NA,NA,96.6666666666666,460,"3",1
"27011",20,NA,"GFI",42,1,320,130,NA,NA,54.4444444444444,802,"3",1
"27011",21,NA,"GFI",42,1,319,130,NA,NA,48.8888888888888,1007,"3",1
"27011",22,NA,"GFI",42,1,345,130,NA,NA,48.8888888888888,1168,"3",1
"27011",23,NA,"GFI",42,1,229,130,NA,NA,65.5555555555555,1075,"4",1
"27011",24,NA,"GFI",42,1,403,130,NA,NA,83.3333333333333,1039,"2",1
"27011",25,NA,"GFI",42,1,291,130,NA,NA,108.888888888889,829,"3",1
"27011",26,NA,"GFI",42,1,309.8,130,256,184,122.222222222222,893,"2",1
"27011",27,NA,"GFI",42,1,356,130,NA,NA,118.888888888889,1293,"2",1
"27011",28,NA,"GFI",42,1,277,130,NA,NA,99.9999999999999,1208,"3",1
"27011",29,NA,"GFI",42,1,189,130,173,111,180,381,"2",1
"27011",30,NA,"GFI",NA,1,132,130,127,91,172.222222222222,875,NA,2
"27011",31,NA,"GFI",NA,1,130,130,117,82,185.555555555555,934,NA,2
"27011",32,NA,"GFI",NA,1,98,130,89,70,194.444444444444,997,NA,2
"27011",33,NA,"GFI",NA,1,118,130,NA,NA,154.444444444444,947,NA,2
"27011",34,NA,"GFI",42,1,415,130,NA,NA,144.444444444444,1090,"2",1
"27011",35,NA,"GFI",NA,1,102,130,NA,NA,154.444444444444,1244,NA,2
"27011",36,NA,"GFI",42,1,238,130,NA,NA,224.444444444444,517,"2",1
"27011",37,NA,"GKI",61,1,556,130,285,212,210,605,"2",1
"27011",38,NA,"GKI",61,1,406,130,278,204,215.555555555555,801,"2",1
"27011",39,NA,"GFI",42,1,214,130,NA,NA,205.555555555555,941,"3",1
"27011",40,NA,"GKI",61,1,382,130,238,148,227.777777777778,971,"2",1
"27011",41,NA,"GFI",NA,1,110,130,NA,NA,276.666666666666,734,NA,2
"27011",42,NA,"GKI",61,1,401,130,244,153,261.111111111111,965,"2",1
"27011",43,NA,"GFI",42,1,240,130,NA,NA,246.666666666666,882,"2",1
"27011",44,NA,"GFI",42,1,167,130,NA,NA,275.555555555555,1204,"3",1
"27011",45,NA,"GFI",NA,1,109,130,NA,NA,266.666666666666,1251,NA,2
"27011",46,NA,"GFI",42,1,453,130,NA,NA,292.222222222222,1056,"2",1
"27011",47,NA,"GFI",42,1,174,130,NA,NA,296.666666666666,1235,"4",1
"26010",1,NA,"MBI",68,1,321.5,130,194,104,112.222222222222,294,"2",1
"26010",2,NA,"MBI",68,1,347,130,NA,NA,121.111111111111,888,"2",1
"26010",3,NA,"MBI",68,1,167,130,NA,NA,140,1052,"4",1
"26010",4,NA,"MBI",68,1,352.5,150,223,115,151.111111111111,967,"2",1
"26010",5,NA,"MBI",68,1,203,130,NA,NA,172.222222222222,828,"4",1
"26010",6,NA,"MBI",68,1,172,130,NA,NA,184.444444444444,925,"4",1
"26010",7,NA,"MBI",68,1,273,130,NA,NA,177.777777777778,1032,"3",1
"26010",8,NA,"MBI",68,1,297,150,NA,NA,195.555555555555,902,"2",1
"26010",9,NA,"MBI",68,1,159,130,NA,NA,220,1107,"4",1
"26010",10,NA,"MBI",68,1,201,130,NA,NA,223.333333333333,677,"3",1
"26010",11,NA,"MBI",68,1,279.7,130,200,126,296.666666666666,329,"2",1
"26010",12,NA,"MBI",68,1,188,130,NA,NA,325.555555555555,480,"3",1
"26010",13,NA,"MBI",68,1,240,130,NA,NA,294.444444444444,799,"3",1
"26010",14,NA,"MBI",68,1,294,130,NA,NA,288.888888888889,825,"3",1
"26010",15,NA,"MBI",68,1,131,130,NA,NA,254.444444444444,672,"4",1
"26010",16,NA,"MBI",68,1,304,130,NA,NA,252.222222222222,923,"2",1
"26010",17,NA,"MBI",68,1,215,130,NA,NA,261.111111111111,1121,"3",1
"26010",18,NA,"MBI",68,1,209,130,NA,NA,265.555555555555,1142,"3",1
"26010",19,NA,"MBI",68,1,90,130,102,33,275.555555555555,1212,NA,2
"26010",20,NA,"MBI",68,1,134,130,NA,NA,310,996,"4",1
"26010",21,NA,"MBI",68,1,327,130,NA,NA,316.666666666666,1257,"2",1
"26010",22,NA,"MBI",68,1,216,130,NA,NA,294.444444444444,1157,"3",1
"26010",23,NA,"MBI",68,1,144,130,NA,NA,357.777777777777,570,"4",1
"26010",24,NA,"MBI",68,1,148,130,NA,NA,335.555555555555,759,"4",1
"26010",25,NA,"MBI",68,1,235,130,NA,NA,351.111111111111,859,"3",1
"26010",26,NA,"MBI",68,1,313,130,NA,NA,327.777777777777,1056,"2",1
"26010",27,NA,"MBI",68,1,289,130,NA,NA,342.222222222222,1207,"2",1
"26010",28,NA,"MBI",68,1,150,130,NA,NA,355.555555555555,1211,"4",1
"26010",29,NA,"MBI",68,1,296,130,NA,NA,35.5555555555555,319,"2",1
"26010",30,NA,"MBI",68,1,252,130,NA,NA,11.1111111111111,324,"2",1
"26010",31,NA,"MBI",68,1,172,130,NA,NA,388.888888888889,402,"3",1
"26010",32,NA,"MBI",68,1,239,130,NA,NA,15.5555555555555,688,"2",1
"26010",33,NA,"MBI",68,1,183,130,NA,NA,394.444444444444,655,"4",1
"26010",34,NA,"MBI",68,1,208,130,NA,NA,383.333333333333,679,"3",1
"26010",35,NA,"MBI",68,1,120,130,154,45,380,957,"4",1
"26010",36,NA,"MBI",68,1,214,130,NA,NA,371.111111111111,938,"3",1
"26010",37,NA,"MBI",68,1,395,130,NA,NA,363.333333333333,1236,"2",1
"26010",38,NA,"MBI",68,1,239.2,130,177,123,55.5555555555555,540,"2",1
"26010",39,NA,"MBI",68,1,176.6,130,162,127,72.2222222222222,653,"3",1
"26010",40,NA,"MBI",68,1,250,130,NA,NA,77.7777777777777,1014,"2",1
"26010",41,NA,"MBI",68,1,191,130,NA,NA,56.6666666666666,1076,"3",1
"26010",42,NA,"MBI",68,1,158,130,NA,NA,45.5555555555555,1097,"3",1
"26010",43,NA,"MBI",68,1,234,130,NA,NA,23.3333333333333,1001,"2",1
"26020",1,NA,"SER",108,1,121.3,130,173,126,141.111111111111,116,"3",1
"26020",2,NA,"SER",108,1,163,130,NA,NA,131.111111111111,280,"3",1
"26020",3,NA,"SER",108,1,233.1,130,167,121,114.444444444444,374,"2",1
"26020",4,NA,"SER",108,1,156,130,NA,NA,130,440,"3",1
"26020",5,NA,"SER",108,1,114,130,NA,NA,152.222222222222,398,"3",1
"26020",6,NA,"SER",108,1,115,130,NA,NA,118.888888888889,597,"3",1
"26020",7,NA,"SER",108,1,134,130,NA,NA,126.666666666667,788,"3",1
"26020",8,NA,"SER",108,1,150,130,NA,NA,114.444444444444,898,"3",1
"26020",9,NA,"SER",108,1,141,130,NA,NA,122.222222222222,923,"3",1
"26020",10,NA,"SER",12,1,94,130,88,78,126.666666666667,994,NA,2
"26020",11,NA,"SER",108,1,140,130,NA,NA,115.555555555555,1043,"2",1
"26020",12,NA,"SER",108,1,163,140,NA,NA,227.777777777778,148,"2",1
"26020",13,NA,"SER",108,1,115,130,NA,NA,187.777777777778,597,"4",1
"26020",14,NA,"SER",108,1,214,130,NA,NA,176.666666666666,743,"2",1
"26020",15,NA,"SER",108,1,132,130,NA,NA,173.333333333333,935,"4",1
"26020",16,NA,"SER",108,1,128,130,NA,NA,158.888888888889,948,"3",1
"26020",17,NA,"SER",108,1,138,130,NA,NA,153.333333333333,1138,"3",1
"26020",18,NA,"SER",108,1,157,130,NA,NA,144.444444444444,1186,"3",1
"26020",19,NA,"SER",108,1,225,130,NA,NA,193.333333333333,916,"2",1
"26020",20,NA,"SER",12,1,85,130,110,83,205.555555555555,1010,NA,2
"26020",21,NA,"SER",108,1,163,130,NA,NA,203.333333333333,1053,"3",1
"26020",22,NA,"SER",108,1,130,130,NA,NA,215.555555555555,899,"3",1
"26020",23,NA,"SER",108,1,157,130,NA,NA,255.555555555555,410,"3",1
"26020",24,NA,"MBI",108,1,320,130,191,112,242.222222222222,544,"2",1
"26020",25,NA,"SER",108,1,116,130,NA,NA,222.222222222222,1230,"4",1
"26020",26,NA,"SER",108,1,195,130,NA,NA,231.111111111111,1240,"2",1
"26020",27,NA,"SER",108,1,174,130,NA,NA,242.222222222222,1064,"3",1
"26020",28,NA,"SER",12,1,108,130,86,47,245.555555555555,729,NA,2
"26020",29,NA,"SER",108,1,115,130,NA,NA,302.222222222222,471,"3",1
"26020",30,NA,"SER",108,1,156,130,NA,NA,285.555555555555,485,"3",1
"26020",31,NA,"SER",108,1,133,130,NA,NA,277.777777777777,514,"4",1
"26020",32,NA,"SER",108,1,170.2,130,167,131,260,594,"3",1
"26020",33,NA,"SER",108,1,167,130,NA,NA,252.222222222222,672,"3",1
"26020",34,NA,"SER",108,1,127,130,NA,NA,303.333333333333,614,"4",1
"26020",35,NA,"SER",108,1,202,130,NA,NA,282.222222222222,827,"2",1
"26020",36,NA,"SER",108,1,149,130,NA,NA,270,863,"3",1
"26020",37,NA,"SER",108,1,128,130,NA,NA,268.888888888889,1065,"3",1
"26020",38,NA,"SER",108,1,142,130,NA,NA,264.444444444444,1107,"3",1
"26020",39,NA,"SER",108,1,225,130,NA,NA,273.333333333333,1208,"2",1
"26020",40,NA,"SER",108,1,118,130,NA,NA,321.111111111111,687,"3",1
"26020",41,NA,"SER",108,1,202,130,NA,NA,322.222222222222,857,"3",1
"26020",42,NA,"SER",108,1,207,130,NA,NA,332.222222222222,894,"3",1
"26020",43,NA,"SER",108,1,258,130,157,137,334.444444444444,1055,"3",1
"26020",44,NA,"MBI",108,1,403,130,172,90,365.555555555555,1227,"2",1
"26020",45,NA,"SER",108,1,333.5,130,159,110,381.111111111111,398,"2",1
"26020",46,NA,"SER",108,1,188,130,NA,NA,371.111111111111,767,"2",1
"26020",47,NA,"SER",108,1,189,140,NA,NA,391.111111111111,726,"2",1
"26020",48,NA,"SER",108,1,178,130,NA,NA,394.444444444444,941,"3",1
"26020",49,NA,"MBI",12,1,95,130,99,57,3.33333333333333,1189,NA,2
"26020",50,NA,"SER",108,1,127,130,NA,NA,377.777777777777,1000,"4",1
"26020",51,NA,"SER",108,1,196,130,NA,NA,381.111111111111,1085,"2",1
"26020",52,NA,"SER",108,1,168,130,NA,NA,374.444444444444,1111,"3",1
"26020",53,NA,"SER",108,1,122,130,NA,NA,8.88888888888888,432,"4",1
"26020",54,NA,"SER",108,1,138,130,NA,NA,8.88888888888888,612,"3",1
"26020",55,NA,"SER",108,1,198,130,NA,NA,4.44444444444444,749,"3",1
"26020",56,NA,"SER",108,1,247,130,NA,NA,20,809,"2",1
"26020",57,NA,"SER",108,1,173,130,NA,NA,15.5555555555555,1063,"3",1
"26020",58,NA,"SER",108,1,191,130,NA,NA,14.4444444444444,1130,"3",1
"26020",59,NA,"SER",108,1,146,130,NA,NA,73.3333333333333,294,"3",1
"26020",60,NA,"SER",108,1,191,130,NA,NA,53.3333333333333,356,"2",1
"26020",61,NA,"SER",108,1,203,130,NA,NA,96.6666666666666,693,"2",1
"26020",62,NA,"SER",108,1,157,130,NA,NA,72.2222222222222,754,"3",1
"26020",63,NA,"SER",108,1,215,130,NA,NA,72.2222222222222,953,"2",1
"26020",64,NA,"SER",108,1,140,130,NA,NA,50,1067,"3",1
"26020",65,NA,"SER",108,1,147,130,NA,NA,43.3333333333333,1142,"4",1
"26020",66,NA,"SER",108,1,132,130,NA,NA,77.7777777777777,1088,"3",1
"26020",67,NA,"SER",108,1,176,130,NA,NA,98.8888888888888,1161,"2",1
"26020",68,NA,"SER",108,1,210,130,NA,NA,88.8888888888888,1227,"2",1
"26020",69,NA,"SER",108,1,105,130,NA,NA,85.5555555555555,1251,"4",1
"26030",1,NA,"SER",52,1,303.5,130,NA,NA,314.444444444444,196,"2",1
"26030",2,NA,"SER",52,1,254,130,NA,NA,342.222222222222,577,"2",1
"26030",3,NA,"SER",52,1,278.5,130,NA,NA,308.888888888889,598,"2",1
"26030",4,NA,"SER",52,1,395.6,130,NA,NA,336.666666666666,850,"2",1
"26030",5,NA,"SER",52,1,355,130,NA,NA,311.111111111111,995,"2",1
"26030",6,NA,"SER",52,1,379,130,NA,NA,328.888888888889,1262,"2",1
"26030",7,NA,"SER",52,1,170,130,NA,NA,347.777777777777,1234,"4",1
"26030",8,NA,"SER",52,1,221,130,NA,NA,357.777777777777,890,"4",1
"26030",9,NA,"SER",52,1,154,130,NA,NA,14.4444444444444,299,"4",1
"26030",10,NA,"SER",52,1,169.4,130,NA,NA,46.6666666666666,266,"3",1
"26030",11,NA,"SER",52,1,307,130,NA,NA,374.444444444444,874,"2",1
"26030",12,NA,"SER",52,1,208,130,NA,NA,376.666666666666,1044,"3",1
"26030",13,NA,"SER",52,1,320,130,NA,NA,366.666666666666,1259,"2",1
"26030",14,NA,"SER",52,1,285,130,NA,NA,4.44444444444444,802,"2",1
"26030",15,NA,"SER",52,1,185,130,NA,NA,13.3333333333333,1060,"4",1
"26030",16,NA,"SER",52,1,236,130,NA,NA,2.22222222222222,1157,"3",1
"26030",17,NA,"SER",52,1,221,130,NA,NA,17.7777777777778,1232,"3",1
"26030",18,NA,"SER",52,1,173,130,NA,NA,32.2222222222222,1089,"4",1
"26030",19,NA,"SER",52,1,224,130,NA,NA,44.4444444444444,775,"3",1
