"bund_nr","ld","ld_bze","ld_wze","bwi_tnr","bwi_eck","eu_wze","srid_ist","istre","istho","raster_8x8","raster_16x16","raster","hoehenn"
90758,-9,16442,16442,16442,NA,-9,31468,4492201,5558203,TRUE,FALSE,"-9",715
90759,-9,16657,16657,16657,NA,1759,31468,4492203,5566202,TRUE,TRUE,"-9",559
90763,-9,2417,2417,2417,NA,-9,31468,4500203,5310200,TRUE,FALSE,"-9",485
90760,-9,17042,17042,17042,NA,1760,31468,4492201,5582202,TRUE,TRUE,"-9",558
90761,-9,497,497,497,NA,-9,31468,4500200,5278202,TRUE,FALSE,"-9",1140
90762,-9,914,914,914,NA,-9,31468,4500196,5286197,TRUE,FALSE,"-9",1060
90764,-9,3428,3428,3428,NA,-9,31468,4500200,5326200,TRUE,FALSE,"-9",545
90765,-9,6971,6971,6971,NA,-9,31468,4500207,5382201,TRUE,FALSE,"-9",450
90766,-9,9988,9988,9988,NA,-9,31468,4500207,5430191,TRUE,FALSE,"-9",440
90767,-9,10527,10527,10527,NA,-9,31468,4500207,5438199,TRUE,FALSE,"-9",400
90768,-9,11620,11620,11620,NA,-9,31468,4500203,5454200,TRUE,FALSE,"-9",410
90769,-9,12169,12169,12169,NA,-9,31468,4500199,5462199,TRUE,FALSE,"-9",435
90770,-9,12719,12719,12719,NA,-9,31468,4500201,5470201,TRUE,FALSE,"-9",435
90771,-9,13265,13265,13265,NA,-9,31468,4500188,5478179,TRUE,FALSE,"-9",405
90772,-9,13823,13823,13823,NA,-9,31468,4500194,5486196,TRUE,FALSE,"-9",595
90773,-9,15325,15325,15325,NA,-9,31468,4500202,5518201,TRUE,FALSE,"-9",665
90774,-9,15547,15547,15547,NA,-9,31468,4500165,5526187,TRUE,FALSE,"-9",500
90775,-9,15774,15774,15774,NA,-9,31468,4500198,5534198,TRUE,FALSE,"-9",570
90776,-9,16002,16002,16002,NA,-9,31468,4500209,5542209,TRUE,FALSE,"-9",600
90777,-9,16225,16225,16225,NA,-9,31468,4500202,5550195,TRUE,FALSE,"-9",570
90778,-9,16444,16444,16444,NA,-9,31468,4500200,5558199,TRUE,FALSE,"-9",590
90779,-9,16659,16659,16659,NA,-9,31468,4500206,5566201,TRUE,FALSE,"-9",575
90780,-9,16858,16858,16858,NA,-9,31468,4500199,5574202,TRUE,FALSE,"-9",525
90781,-9,499,499,499,NA,1781,31468,4508201,5278225,TRUE,TRUE,"-9",1280
90782,-9,916,916,916,NA,-9,31468,4508200,5286200,TRUE,FALSE,"-9",820
90783,-9,3430,3430,3430,NA,1783,31468,4508206,5326205,TRUE,TRUE,"-9",495
90784,-9,8999,8999,8999,NA,-9,31468,4508208,5414204,TRUE,FALSE,"-9",410
90785,-9,9493,9493,9493,NA,1785,31468,4508204,5422200,TRUE,TRUE,"-9",395
90786,-9,11622,11622,11622,NA,1786,31468,4508197,5454198,TRUE,TRUE,"-9",360
90787,-9,12171,12171,12171,NA,-9,31468,4508192,5462192,TRUE,FALSE,"-9",350
90788,-9,13267,13267,13267,NA,-9,31468,4508189,5478206,TRUE,FALSE,"-9",430
90789,-9,13825,13825,13825,NA,1789,31468,4508202,5486206,TRUE,TRUE,"-9",460
90790,-9,14335,14335,14335,NA,-9,31468,4508199,5494200,TRUE,FALSE,"-9",445
90791,-9,14742,14742,14742,NA,1791,31468,4508201,5502199,TRUE,TRUE,"-9",480
90792,-9,15327,15327,15327,NA,1792,31468,4508201,5518202,TRUE,TRUE,"-9",510
90793,-9,15549,15549,15549,NA,-9,31468,4508207,5526168,TRUE,FALSE,"-9",515
90794,-9,16227,16227,16227,NA,1794,31468,4508197,5550203,TRUE,TRUE,"-9",580
90795,-9,16860,16860,16860,NA,-9,31468,4508189,5574210,TRUE,FALSE,"-9",575
90796,-9,918,918,918,NA,-9,31468,4516201,5286198,TRUE,FALSE,"-9",1080
90797,-9,6456,6456,6456,NA,-9,31468,4516202,5374207,TRUE,FALSE,"-9",490
90798,-9,6975,6975,6975,NA,-9,31468,4516198,5382198,TRUE,FALSE,"-9",380
90799,-9,7497,7497,7497,NA,-9,31468,4516201,5390200,TRUE,FALSE,"-9",480
90800,-9,8012,8012,8012,NA,-9,31468,4516203,5398196,TRUE,FALSE,"-9",470
90801,-9,11076,11076,11076,NA,-9,31468,4516200,5446207,TRUE,FALSE,"-9",475
90802,-9,11624,11624,11624,NA,-9,31468,4516199,5454201,TRUE,FALSE,"-9",450
90803,-9,12723,12723,12723,NA,-9,31468,4516206,5470193,TRUE,FALSE,"-9",410
90804,-9,14744,14744,14744,NA,-9,31468,4516188,5502181,TRUE,FALSE,"-9",600
90805,-9,15068,15068,15068,NA,-9,31468,4516204,5510204,TRUE,FALSE,"-9",460
90806,-9,15329,15329,15329,NA,-9,31468,4516199,5518201,TRUE,FALSE,"-9",540
90807,-9,920,920,920,NA,-9,31468,4524198,5286348,TRUE,FALSE,"-9",1480
90808,-9,4436,4436,4436,NA,1808,31468,4524200,5342200,TRUE,TRUE,"-9",510
90809,-9,6977,6977,6977,NA,-9,31468,4524200,5382200,TRUE,FALSE,"-9",470
90810,-9,10533,10533,10533,NA,1810,31468,4524204,5438203,TRUE,TRUE,"-9",460
90811,-9,11078,11078,11078,NA,-9,31468,4524199,5446200,TRUE,FALSE,"-9",490
90812,-9,11626,11626,11626,NA,1812,31468,4524204,5454203,TRUE,TRUE,"-9",460
90813,-9,12175,12175,12175,NA,-9,31468,4524191,5462205,TRUE,FALSE,"-9",387
90814,-9,14339,14339,14339,NA,-9,31468,4524187,5494175,TRUE,FALSE,"-9",500
90815,-9,15331,15331,15331,NA,1815,31468,4524198,5518207,TRUE,TRUE,"-9",550
90816,-9,15780,15780,15780,NA,1816,31468,4524188,5534291,TRUE,TRUE,"-9",562
90817,-9,16008,16008,16008,NA,-9,31468,4524200,5542347,TRUE,FALSE,"-9",530
90818,-9,922,922,922,NA,-9,31468,4532197,5286201,TRUE,FALSE,"-9",1130
90819,-9,3436,3436,3436,NA,-9,31468,4532195,5326203,TRUE,FALSE,"-9",565
90820,-9,4438,4438,4438,NA,-9,31468,4532200,5342200,TRUE,FALSE,"-9",430
90821,-9,8518,8518,8518,NA,-9,31468,4532194,5406201,TRUE,FALSE,"-9",420
90822,-9,9499,9499,9499,NA,-9,31468,4532199,5422202,TRUE,FALSE,"-9",320
90823,-9,9996,9996,9996,NA,-9,31468,4532199,5430206,TRUE,FALSE,"-9",480
90824,-9,11080,11080,11080,NA,-9,31468,4532200,5446201,TRUE,FALSE,"-9",470
90825,-9,11628,11628,11628,NA,-9,31468,4532200,5454200,TRUE,FALSE,"-9",393
90826,-9,15782,15782,15782,NA,-9,31468,4532198,5534200,TRUE,FALSE,"-9",625
90827,-9,502,502,502,NA,1827,31468,4540202,5278207,TRUE,TRUE,"-9",1180
90828,-9,924,924,924,NA,-9,31468,4540194,5286200,TRUE,FALSE,"-9",1060
90829,-9,1397,1397,1397,NA,1829,31468,4540198,5294196,TRUE,TRUE,"-9",720
90830,-9,5441,5441,5441,NA,1830,31468,4540202,5358198,TRUE,TRUE,"-9",500
90831,-9,5946,5946,5946,NA,-9,31468,4540204,5366201,TRUE,FALSE,"-9",470
90832,-9,6462,6462,6462,NA,1832,31468,4540205,5374198,TRUE,TRUE,"-9",470
90833,-9,6981,6981,6981,NA,-9,31468,4540202,5382207,TRUE,FALSE,"-9",470
90834,-9,8018,8018,8018,NA,-9,31468,4540204,5398204,TRUE,FALSE,"-9",470
90835,-9,9998,9998,9998,NA,-9,31468,4540213,5430207,TRUE,FALSE,"-9",550
90836,-9,12179,12179,12179,NA,-9,31468,4540197,5462200,TRUE,FALSE,"-9",525
90837,-9,14343,14343,14343,NA,-9,31468,4540186,5494184,TRUE,FALSE,"-9",580
90838,-9,926,926,926,NA,-9,31468,4548193,5286189,TRUE,FALSE,"-9",760
90839,-9,3440,3440,3440,NA,-9,31468,4548203,5326207,TRUE,FALSE,"-9",514
90840,-9,5443,5443,5443,NA,-9,31468,4548202,5358207,TRUE,FALSE,"-9",480
90841,-9,10000,10000,10000,NA,-9,31468,4548205,5430204,TRUE,FALSE,"-9",400
90842,-9,12181,12181,12181,NA,-9,31468,4548201,5462200,TRUE,FALSE,"-9",640
90843,-9,4444,4444,4444,NA,1843,31468,4556208,5342208,TRUE,TRUE,"-9",410
90844,-9,6466,6466,6466,NA,1844,31468,4556197,5374204,TRUE,TRUE,"-9",440
90845,-9,12183,12183,12183,NA,-9,31468,4556199,5462196,TRUE,FALSE,"-9",398
90846,-9,504,504,504,NA,-9,31468,4564182,5278195,TRUE,FALSE,"-9",880
90847,-9,930,930,930,NA,-9,31468,4564194,5286192,TRUE,FALSE,"-9",700
90848,-9,1403,1403,1403,NA,-9,31468,4564200,5294195,TRUE,FALSE,"-9",630
90849,-9,2433,2433,2433,NA,-9,31468,4564203,5310196,TRUE,FALSE,"-9",440
90850,-9,4946,4946,4946,NA,-9,31468,4564196,5350206,TRUE,FALSE,"-9",440
90851,-9,6468,6468,6468,NA,-9,31468,4564199,5374203,TRUE,FALSE,"-9",430
90852,-9,10004,10004,10004,NA,-9,31468,4564202,5430208,TRUE,FALSE,"-9",665
90853,-9,11088,11088,11088,NA,-9,31468,4564204,5446199,TRUE,FALSE,"-9",550
90854,-9,208,208,208,NA,-9,31468,4572200,5270200,TRUE,FALSE,"-9",1420
90855,-9,5449,5449,5449,NA,1855,31468,4572199,5358203,TRUE,TRUE,"-9",450
90856,-9,6470,6470,6470,NA,1856,31468,4572206,5374198,TRUE,TRUE,"-9",460
90857,-9,7511,7511,7511,NA,1857,31468,4572197,5390198,TRUE,TRUE,"-9",350
90858,-9,9015,9015,9015,NA,-9,31468,4572200,5414199,TRUE,FALSE,"-9",450
90859,-9,9509,9509,9509,NA,1859,31468,4572194,5422201,TRUE,TRUE,"-9",650
90860,-9,10545,10545,10545,NA,1860,31468,4572205,5438206,TRUE,TRUE,"-9",475
90864,-9,9511,9511,9511,NA,-9,31468,4580198,5422203,TRUE,FALSE,"-9",620
90861,-9,11090,11090,11090,NA,-9,31468,4572201,5446196,TRUE,FALSE,"-9",600
90862,-9,11638,11638,11638,NA,1862,31468,4572200,5454203,TRUE,TRUE,"-9",600
90863,-9,508,508,508,NA,-9,31468,4580202,5278203,TRUE,FALSE,"-9",1070
90865,-9,10008,10008,10008,NA,-9,31468,4580197,5430204,TRUE,FALSE,"-9",500
90866,-9,10547,10547,10547,NA,-9,31468,4580194,5438206,TRUE,FALSE,"-9",800
90867,-9,11092,11092,11092,NA,-9,31468,4580203,5446199,TRUE,FALSE,"-9",830
90868,-9,11640,11640,11640,NA,-9,31468,4580185,5454192,TRUE,FALSE,"-9",1000
90869,-9,6474,6474,6474,NA,1869,31468,4588202,5374205,TRUE,TRUE,"-9",445
90870,-9,8532,8532,8532,NA,1870,31468,4588202,5406198,TRUE,TRUE,"-9",460
90871,-9,7517,7517,7517,NA,-9,31468,4596200,5390200,TRUE,FALSE,"-9",535
90872,-9,8032,8032,8032,NA,-9,31468,4596201,5398207,TRUE,FALSE,"-9",490
90873,-9,8534,8534,8534,NA,-9,31468,4596202,5406204,TRUE,FALSE,"-9",470
90874,-9,9515,9515,9515,NA,-9,31468,4596202,5422215,TRUE,FALSE,"-9",750
90875,-9,10551,10551,10551,NA,-9,31468,4596199,5438222,TRUE,FALSE,"-9",900
90876,-9,6478,6478,6478,NA,1876,31468,4604198,5374203,TRUE,TRUE,"-9",370
90877,-9,9517,9517,9517,NA,1877,31468,4604202,5422217,TRUE,TRUE,"-9",780
90878,-9,9519,9519,9519,NA,-9,31469,5392210,5422234,TRUE,FALSE,"-9",1200
90879,-9,9025,9025,9025,NA,-9,31469,5392196,5414208,TRUE,FALSE,"-9",700
90880,-9,8538,8538,8538,NA,-9,31469,5392189,5406202,TRUE,FALSE,"-9",600
90881,-9,7521,7521,7521,NA,-9,31469,5392205,5390190,TRUE,FALSE,"-9",440
90882,-9,9027,9027,9027,NA,-9,31469,5400185,5414205,TRUE,FALSE,"-9",870
90883,-9,7000,7000,7000,NA,-9,31468,4621566,5382627,TRUE,FALSE,"-9",450
90884,-9,8040,8040,8040,NA,-9,31469,5408204,5398196,TRUE,FALSE,"-9",670
90885,-9,7002,7002,7002,NA,-9,31469,5408202,5382203,TRUE,FALSE,"-9",520
120001,-9,20006,20006,NA,NA,-9,31468,4585409,5831483,FALSE,FALSE,"-9",40
120002,-9,20029,20029,NA,NA,-9,31468,4584923,5815202,FALSE,FALSE,"-9",51
120003,-9,20054,20054,NA,NA,-9,31468,4616933,5814244,FALSE,FALSE,"-9",41
120058,-9,2012,2012,NA,NA,-9,25833,338413,5889382,FALSE,FALSE,"-9",70
120004,-9,20081,20081,NA,NA,-9,31468,4600954,5814827,FALSE,FALSE,"-9",35
120005,-9,88,88,NA,NA,8088,25833,395449,5901308,FALSE,FALSE,"-9",88
120006,-9,104,104,NA,NA,8104,25833,378291,5886382,FALSE,FALSE,"-9",57
120007,-9,106,106,NA,NA,8106,25833,346721,5888688,FALSE,FALSE,"-9",82
120008,-9,115,115,NA,NA,8115,25833,409039,5867937,FALSE,FALSE,"-9",64
120009,-9,118,118,NA,NA,8118,25833,361138,5871588,FALSE,FALSE,"-9",43
120010,-9,119,119,NA,NA,8119,25833,345317,5872629,FALSE,FALSE,"-9",61
120011,-9,120,120,NA,NA,8120,25833,329327,5873988,FALSE,FALSE,"-9",46
120012,-9,121,121,NA,NA,8121,25833,313328,5875043,FALSE,FALSE,"-9",70
120013,-9,125,125,NA,NA,8125,25833,423829,5851106,FALSE,FALSE,"-9",67
120014,-9,126,126,NA,NA,8126,25833,407846,5852134,FALSE,FALSE,"-9",39
120015,-9,127,127,NA,NA,8127,25833,391943,5853486,FALSE,FALSE,"-9",38
120016,-9,128,128,NA,NA,8128,25833,375921,5854569,FALSE,FALSE,"-9",40
120017,-9,139,139,NA,NA,8139,25833,438258,5834072,FALSE,FALSE,"-9",58
120018,-9,140,140,NA,NA,8140,25833,422237,5834526,FALSE,FALSE,"-9",126
120019,-9,146,146,NA,NA,8146,25833,326982,5842054,FALSE,FALSE,"-9",27
120020,-9,153,153,NA,NA,8153,25833,469301,5815639,FALSE,FALSE,"-9",30
120021,-9,155,155,NA,NA,8155,25833,437207,5818025,FALSE,FALSE,"-9",55
120022,-9,161,161,NA,NA,8161,25833,341740,5824854,FALSE,FALSE,"-9",48
120024,-9,170,170,NA,NA,8170,25833,452170,5800581,FALSE,FALSE,"-9",50
120025,-9,172,172,NA,NA,8172,25833,420122,5803170,FALSE,FALSE,"-9",39
120026,-9,20173,20173,NA,NA,8173,31468,4608707,5806450,FALSE,FALSE,"-9",37
120027,-9,185,185,NA,NA,8185,25833,466971,5783419,FALSE,FALSE,"-9",74
120028,-9,186,186,NA,NA,8186,25833,450968,5785028,FALSE,FALSE,"-9",44
120029,-9,187,187,NA,NA,8187,25833,434978,5786167,FALSE,FALSE,"-9",45
120030,-9,188,188,NA,NA,8188,25833,419301,5787296,FALSE,FALSE,"-9",40
120031,-9,189,189,NA,NA,8189,25833,403235,5788478,FALSE,FALSE,"-9",59
120032,-9,192,192,NA,NA,8192,25833,355467,5791918,FALSE,FALSE,"-9",66
120033,-9,194,194,NA,NA,8194,25833,323671,5794252,FALSE,FALSE,"-9",55
120034,-9,200,200,NA,NA,8200,25833,481298,5766451,FALSE,FALSE,"-9",41
120035,-9,201,201,NA,NA,8201,25833,465373,5767636,FALSE,FALSE,"-9",120
120036,-9,204,204,NA,NA,8204,25833,417985,5771438,FALSE,FALSE,"-9",48
120037,-9,205,205,NA,NA,8205,25833,402097,5772541,FALSE,FALSE,"-9",71
120038,-9,209,209,NA,NA,8209,25833,338250,5777236,FALSE,FALSE,"-9",82
120039,-9,210,210,NA,NA,8210,25833,322431,5778280,FALSE,FALSE,"-9",160
120040,-9,216,216,NA,NA,8216,25833,464547,5751789,FALSE,FALSE,"-9",74
120041,-9,218,218,NA,NA,8218,25833,432825,5754419,FALSE,FALSE,"-9",54
120042,-9,234,234,NA,NA,8234,25833,447561,5737297,FALSE,FALSE,"-9",61
120043,-9,236,236,NA,NA,8236,25833,415768,5739537,FALSE,FALSE,"-9",65
120044,-9,250,250,NA,NA,8250,25833,478268,5718961,FALSE,FALSE,"-9",142
120045,-9,251,251,NA,NA,8251,25833,462403,5720167,FALSE,FALSE,"-9",100
120046,-9,254,254,NA,NA,8254,25833,414673,5723577,FALSE,FALSE,"-9",110
120047,-9,292,292,NA,NA,8292,25833,412390,5691701,FALSE,FALSE,"-9",145
120048,-9,1543,1543,NA,NA,-9,25833,436447,5914156,FALSE,FALSE,"-9",56
120049,-9,1884,1884,NA,NA,-9,25833,426753,5890938,FALSE,FALSE,"-9",95
120050,-9,1894,1894,NA,NA,-9,25833,386607,5893878,FALSE,FALSE,"-9",56
120051,-9,1902,1902,NA,NA,-9,25833,355005,5896075,FALSE,FALSE,"-9",60
120052,-9,1997,1997,NA,NA,-9,25833,418347,5883575,FALSE,FALSE,"-9",75
120053,-9,2000,2000,NA,NA,-9,25833,402151,5884599,FALSE,FALSE,"-9",55
120054,-9,2003,2003,NA,NA,-9,25833,386234,5885842,FALSE,FALSE,"-9",56
120055,-9,2006,2006,NA,NA,-9,25833,370273,5887036,FALSE,FALSE,"-9",73
120056,-9,2009,2009,NA,NA,-9,25833,354451,5888141,FALSE,FALSE,"-9",66
120057,-9,2010,2010,NA,NA,-9,25833,350343,5888460,FALSE,FALSE,"-9",70
120059,-9,2021,2021,NA,NA,-9,25833,290487,5892693,FALSE,FALSE,"-9",57
120060,-9,2082,2082,NA,NA,-9,25833,441377,5873803,FALSE,FALSE,"-9",57
120061,-9,2090,2090,NA,NA,-9,25833,409682,5875994,FALSE,FALSE,"-9",69
120062,-9,2110,2110,NA,NA,-9,25833,329920,5881919,FALSE,FALSE,"-9",55
120063,-9,2124,2124,NA,NA,-9,25833,273959,5885933,FALSE,FALSE,"-9",20
120064,-9,-9,-9,NA,NA,-9,25833,345642,5876739,FALSE,FALSE,"-9",87
120065,-9,2174,2174,NA,NA,-9,25833,416932,5867507,FALSE,FALSE,"-9",88
120066,-9,2177,2177,NA,NA,-9,25833,400969,5868422,FALSE,FALSE,"-9",57
120067,-9,2183,2183,NA,NA,-9,25833,369128,5871097,FALSE,FALSE,"-9",55
120068,-9,2186,2186,NA,NA,-9,25833,357282,5871873,FALSE,FALSE,"-9",51
120069,-9,2189,2189,NA,NA,-9,25833,337225,5873294,FALSE,FALSE,"-9",61
120070,-9,2198,2198,NA,NA,-9,25833,289426,5876813,FALSE,FALSE,"-9",27
120071,-9,2251,2251,NA,NA,-9,25833,424375,5858989,FALSE,FALSE,"-9",35
120072,-9,2255,2255,NA,NA,-9,25833,408411,5860082,FALSE,FALSE,"-9",64
120073,-9,2267,2267,NA,NA,-9,25833,360646,5863540,FALSE,FALSE,"-9",42
120074,-9,2344,2344,NA,NA,-9,25833,415835,5851587,FALSE,FALSE,"-9",37
120075,-9,2350,2350,NA,NA,-9,25833,383919,5854017,FALSE,FALSE,"-9",38
120076,-9,2353,2353,NA,NA,-9,25833,367943,5855242,FALSE,FALSE,"-9",49
120077,-9,2446,2446,NA,NA,-9,25833,439327,5842295,FALSE,FALSE,"-9",30
120078,-9,2448,2448,NA,NA,-9,25833,431104,5842725,FALSE,FALSE,"-9",130
120079,-9,2452,2452,NA,NA,-9,25833,415210,5843621,FALSE,FALSE,"-9",70
120080,-9,2454,2454,NA,NA,-9,25833,407136,5844492,FALSE,FALSE,"-9",48
120081,-9,2458,2458,NA,NA,-9,25833,391255,5845328,FALSE,FALSE,"-9",50
120082,-9,-9,-9,NA,NA,-9,31468,4577900,5847500,TRUE,FALSE,"-9",87
120083,-9,2470,2470,NA,NA,-9,25833,343442,5848754,FALSE,FALSE,"-9",31
120084,-9,2572,2572,NA,NA,-9,25833,430482,5834482,FALSE,FALSE,"-9",124
120085,-9,2584,2584,NA,NA,-9,25833,366599,5839189,FALSE,FALSE,"-9",50
120086,-9,2590,2590,NA,NA,-9,25833,334873,5841419,FALSE,FALSE,"-9",47
120087,-9,2685,2685,NA,NA,-9,25833,437825,5826056,FALSE,FALSE,"-9",101
120088,-9,2689,2689,NA,NA,-9,25833,422039,5827265,FALSE,FALSE,"-9",76
120089,-9,2713,2713,NA,NA,-9,25833,326468,5834159,FALSE,FALSE,"-9",33
120090,-9,2920,2920,NA,NA,-9,25833,428948,5810545,FALSE,FALSE,"-9",42
120091,-9,2922,2922,NA,NA,-9,25833,420914,5811130,FALSE,FALSE,"-9",38
120092,-9,2946,2946,NA,NA,-9,25833,325171,5818079,FALSE,FALSE,"-9",30
120093,-9,3034,3034,NA,NA,-9,25833,460122,5800269,FALSE,FALSE,"-9",110
120094,-9,3037,3037,NA,NA,-9,25833,444184,5801429,FALSE,FALSE,"-9",43
120095,-9,3040,3040,NA,NA,-9,25833,428355,5802630,FALSE,FALSE,"-9",40
120096,-9,3043,3043,NA,NA,-9,25833,412353,5803948,FALSE,FALSE,"-9",48
120097,-9,3052,3052,NA,NA,-9,25833,364528,5807150,FALSE,FALSE,"-9",31
120098,-9,3061,3061,NA,NA,-9,25833,316651,5810685,FALSE,FALSE,"-9",32
120099,-9,3141,3141,NA,NA,-9,25833,467646,5791881,FALSE,FALSE,"-9",59
120100,-9,3147,3147,NA,NA,-9,25833,443569,5793589,FALSE,FALSE,"-9",102
120101,-9,3151,3151,NA,NA,-9,25833,427735,5794746,FALSE,FALSE,"-9",43
120102,-9,3153,3153,NA,NA,-9,25833,419784,5795312,FALSE,FALSE,"-9",37
120103,-9,3167,3167,NA,NA,-9,25833,364359,5799391,FALSE,FALSE,"-9",58
120104,-9,3169,3169,NA,NA,-9,25833,356083,5799835,FALSE,FALSE,"-9",67
120105,-9,3177,3177,NA,NA,-9,25833,324047,5802136,FALSE,FALSE,"-9",55
120106,-9,3270,3270,NA,NA,-9,25833,443082,5785540,FALSE,FALSE,"-9",87
120107,-9,3285,3285,NA,NA,-9,25833,363650,5791230,FALSE,FALSE,"-9",45
120108,-9,3375,3375,NA,NA,-9,25833,474337,5775261,FALSE,FALSE,"-9",75
120109,-9,3377,3377,NA,NA,-9,25833,466508,5775961,FALSE,FALSE,"-9",125
120110,-9,3385,3385,NA,NA,-9,25833,434469,5778170,FALSE,FALSE,"-9",55
120111,-9,3387,3387,NA,NA,-9,25833,426577,5778724,FALSE,FALSE,"-9",52
120112,-9,3401,3401,NA,NA,-9,25833,370885,5782725,FALSE,FALSE,"-9",41
120113,-9,3405,3405,NA,NA,-9,25833,354875,5783899,FALSE,FALSE,"-9",42
120114,-9,3413,3413,NA,NA,-9,25833,322994,5786308,FALSE,FALSE,"-9",107
120115,-9,3901,3901,NA,NA,-9,25833,473769,5767347,FALSE,FALSE,"-9",95
120116,-9,3913,3913,NA,NA,-9,25833,410006,5771903,FALSE,FALSE,"-9",56
120117,-9,3916,3916,NA,NA,-9,25833,394127,5773061,FALSE,FALSE,"-9",52
120118,-9,3919,3919,NA,NA,-9,25833,378216,5774160,FALSE,FALSE,"-9",45
120119,-9,3922,3922,NA,NA,-9,25833,362228,5775318,FALSE,FALSE,"-9",48
120120,-9,4014,4014,NA,NA,-9,25833,473313,5759336,FALSE,FALSE,"-9",76
120122,-9,4022,4022,NA,NA,-9,25833,441332,5761639,FALSE,FALSE,"-9",57
120123,-9,4024,4024,NA,NA,-9,25833,433420,5762200,FALSE,FALSE,"-9",55
120124,-9,4028,4028,NA,NA,-9,25833,417395,5763268,FALSE,FALSE,"-9",60
120125,-9,4034,4034,NA,NA,-9,25833,389536,5765131,FALSE,FALSE,"-9",70
120126,-9,-9,-9,NA,NA,-9,31468,-1,-1,FALSE,FALSE,"-9",-9
120127,-9,4036,4036,NA,NA,-9,25833,385672,5765495,FALSE,FALSE,"-9",63
120128,-9,4046,4046,NA,NA,-9,25833,345718,5768562,FALSE,FALSE,"-9",117
120129,-9,4052,4052,NA,NA,-9,25833,321737,5770249,FALSE,FALSE,"-9",150
120130,-9,4148,4148,NA,NA,-9,25833,472697,5751480,FALSE,FALSE,"-9",67
120131,-9,4154,4154,NA,NA,-9,25833,441758,5753697,FALSE,FALSE,"-9",60
120132,-9,4160,4160,NA,NA,-9,25833,408891,5755998,FALSE,FALSE,"-9",56
120133,-9,4163,4163,NA,NA,-9,25833,393060,5757286,FALSE,FALSE,"-9",118
120134,-9,4286,4286,NA,NA,-9,25833,408433,5748176,FALSE,FALSE,"-9",69
120135,-9,4294,4294,NA,NA,-9,25833,376371,5750279,FALSE,FALSE,"-9",102
120136,-9,4296,4296,NA,NA,-9,25833,368465,5750957,FALSE,FALSE,"-9",92
120137,-9,4530,4530,NA,NA,-9,25833,478828,5726825,FALSE,FALSE,"-9",88
120138,-9,4532,4532,NA,NA,-9,25833,470900,5727596,FALSE,FALSE,"-9",95
120139,-9,4541,4541,NA,NA,-9,25833,431045,5730318,FALSE,FALSE,"-9",85
120140,-9,4543,4543,NA,NA,-9,25833,423112,5730986,FALSE,FALSE,"-9",107
120141,-9,4545,4545,NA,NA,-9,25833,415127,5731552,FALSE,FALSE,"-9",140
120142,-9,4547,4547,NA,NA,-9,25833,407154,5732162,FALSE,FALSE,"-9",120
120143,-9,4549,4549,NA,NA,-9,25833,399107,5732620,FALSE,FALSE,"-9",104
120144,-9,4551,4551,NA,NA,-9,25833,391312,5733268,FALSE,FALSE,"-9",118
120145,-9,4674,4674,NA,NA,-9,25833,470561,5719873,FALSE,FALSE,"-9",146
120146,-9,4799,4799,NA,NA,-9,25833,462875,5712286,FALSE,FALSE,"-9",142
120147,-9,4809,4809,NA,NA,-9,25833,422002,5715067,FALSE,FALSE,"-9",144
120148,-9,4811,4811,NA,NA,-9,25833,413956,5715649,FALSE,FALSE,"-9",126
120149,-9,4813,4813,NA,NA,-9,25833,406192,5716145,FALSE,FALSE,"-9",102
120150,-9,4817,4817,NA,NA,-9,25833,389894,5717196,FALSE,FALSE,"-9",97
120151,-9,4821,4821,NA,NA,-9,25833,374143,5718383,FALSE,FALSE,"-9",84
120152,-9,-9,-9,NA,NA,-9,31468,-1,-1,FALSE,FALSE,"-9",-9
120153,-9,4950,4950,NA,NA,-9,25833,421515,5707061,FALSE,FALSE,"-9",152
120154,-9,4953,4953,NA,NA,-9,25833,405476,5708167,FALSE,FALSE,"-9",98
120155,-9,4956,4956,NA,NA,-9,25833,389605,5709447,FALSE,FALSE,"-9",100
120156,-9,5093,5093,NA,NA,-9,25833,412933,5699631,FALSE,FALSE,"-9",94
120157,-9,163,163,NA,NA,8163,25833,309766,5827440,FALSE,FALSE,"-9",40
120158,-9,-9,-9,NA,NA,8210,31468,4527865,5776980,FALSE,FALSE,"-9",-9
120159,-9,162,162,NA,NA,8162,25833,325833,5826043,FALSE,FALSE,"-9",29
120160,-9,208,208,NA,NA,8208,25833,354334,5776012,FALSE,FALSE,"-9",52
120161,-9,221,221,NA,NA,8221,25833,385069,5758445,FALSE,FALSE,"-9",122
120162,-9,-9,-9,NA,NA,8206,25833,386183,5773556,FALSE,FALSE,"-9",-9
120163,-9,190,190,NA,NA,8190,25833,389896,5788143,FALSE,FALSE,"-9",45
120164,-9,116,116,NA,NA,8116,25833,393074,5869446,FALSE,FALSE,"-9",44
120165,-9,274,274,NA,NA,8274,25833,393567,5708580,FALSE,FALSE,"-9",110
120166,-9,-9,-9,NA,NA,8237,25833,399834,5740569,FALSE,FALSE,"-9",-9
120167,-9,220,220,NA,NA,8220,25833,400974,5758093,FALSE,FALSE,"-9",65
120168,-9,102,102,NA,NA,8102,25833,410154,5882462,FALSE,FALSE,"-9",64
120169,-9,253,253,NA,NA,8253,25833,430492,5721741,FALSE,FALSE,"-9",127
120170,-9,203,203,NA,NA,8203,25833,434069,5768846,FALSE,FALSE,"-9",59
