"plot_ID","tree_ID","tree_inventory_status","multi_stem","dist_cm","azi_gon","age","age_meth","SP_code","Kraft","C_layer","H_dm","C_h_dm","D_mm","DBH_h_cm","inv_year","inv","X","Nr_code","Chr_code_ger","name","bot_name","bot_genus","bot_species","Flora_EU","LH_NH","IPC","WZE","BWI","BZE_al","tpS_SP_com_name","tpS_ID","H_SP_group","BWI_SP_group","Bio_SP_group","N_SP_group","N_bg_SP_group","N_f_SP_group_MoMoK","RG_Wolff_bio","DBH_cm","CCS_r_m","rem_reason","dist_m","X_tree","Y_tree","e_ID","e_type","e_form","stand","inter_stat","area_m2","stand_plot_A_ha","plot_A_ha","old_tree_inventory_status","old_tree_ID"
140056,37,-9,0,1020,147,64,1,"gfi",4,1,-9,-9,138,130,2011,"HBI",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","13,8","12,62","LT excluded during forest edges allocation","10,2","7,5442371688","-6,8647276378",1,1,2,"warning","partly intersecting","212,557819438571","0,0212557819438571","0,0500343869018386",NA,NA
140056,38,-9,0,1174,153,64,1,"gfi",3,1,-9,-9,194,130,2011,"HBI",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","19,4","12,62","LT excluded during forest edges allocation","11,74","7,9011669086","-8,683269055",1,1,2,"warning","partly intersecting","212,557819438571","0,0212557819438571","0,0500343869018386",NA,NA
140056,39,-9,0,1547,162,64,1,"gfi",2,1,-9,-9,301,130,2011,"HBI",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","30,1","17,84","LT excluded during forest edges allocation","15,47","8,6954298554","-12,794936484",1,1,2,"warning","partly intersecting","452,685716470307","0,0452685716470307","0,0999860870850348",NA,NA
140056,40,-9,0,1175,163,64,1,"gfi",4,1,-9,-9,149,130,2011,"HBI",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","14,9","12,62","LT excluded during forest edges allocation","11,75","6,4510181115","-9,8207364961",1,1,2,"warning","partly intersecting","212,557819438571","0,0212557819438571","0,0500343869018386",NA,NA
140056,41,-9,0,742,153,64,1,"gfi",2,1,-9,-9,299,130,2011,"HBI",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","29,9","12,62","LT excluded during forest edges allocation","7,42","4,9937528502","-5,4880627247",1,1,2,"warning","partly intersecting","212,557819438571","0,0212557819438571","0,0500343869018386",NA,NA
140056,44,-9,0,514,172,64,1,"gfi",3,1,-9,-9,259,130,2011,"HBI",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","25,9","12,62","LT excluded during forest edges allocation","5,14","2,1885055586","-4,6508110497",1,1,2,"warning","partly intersecting","212,557819438571","0,0212557819438571","0,0500343869018386",NA,NA
140056,45,-9,0,1193,171,64,1,"gfi",4,1,-9,-9,124,130,2011,"HBI",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","12,4","12,62","LT excluded during forest edges allocation","11,93","5,2484742964","-10,7134689788",1,1,2,"warning","partly intersecting","212,557819438571","0,0212557819438571","0,0500343869018386",NA,NA
140056,46,-9,0,1178,189,64,1,"gfi",2,1,-9,-9,277,130,2011,"HBI",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","27,7","12,62","LT excluded during forest edges allocation","11,78","2,0253248013","-11,6045878621",1,1,2,"warning","partly intersecting","212,557819438571","0,0212557819438571","0,0500343869018386",NA,NA
140056,47,-9,0,1036,191,64,1,"gfi",3,1,-9,-9,191,130,2011,"HBI",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","19,1","12,62","LT excluded during forest edges allocation","10,36","1,4597367629","-10,2566450939",1,1,2,"warning","partly intersecting","212,557819438571","0,0212557819438571","0,0500343869018386",NA,NA
140056,48,-9,0,936,186,64,1,"gfi",2,1,-9,-9,264,130,2011,"HBI",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","26,4","12,62","LT excluded during forest edges allocation","9,36","2,0418207395","-9,1345808917",1,1,2,"warning","partly intersecting","212,557819438571","0,0212557819438571","0,0500343869018386",NA,NA
140056,49,-9,0,621,190,64,1,"gfi",4,1,-9,-9,143,130,2011,"HBI",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","14,3","12,62","LT excluded during forest edges allocation","6,21","0,9714580279","-6,1335445951",1,1,2,"warning","partly intersecting","212,557819438571","0,0212557819438571","0,0500343869018386",NA,NA
140056,50,-9,0,693,203,64,1,"gfi",2,1,-9,-9,235,130,2011,"HBI",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","23,5","12,62","LT excluded during forest edges allocation","6,93","-0,3264477034","-6,9223068335",1,1,2,"warning","partly intersecting","212,557819438571","0,0212557819438571","0,0500343869018386",NA,NA
140056,51,-9,0,1122,204,64,1,"gfi",2,1,238,109,294,130,2011,"HBI",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","29,4","12,62","LT excluded during forest edges allocation","11,22","-0,7045096291","-11,197859893",1,1,2,"warning","partly intersecting","212,557819438571","0,0212557819438571","0,0500343869018386",NA,NA
140056,52,-9,0,1181,210,64,1,"gfi",3,1,-9,-9,210,130,2011,"HBI",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","21","12,62","LT excluded during forest edges allocation","11,81","-1,8474910321","-11,6645993024",1,1,2,"warning","partly intersecting","212,557819438571","0,0212557819438571","0,0500343869018386",NA,NA
140056,53,-9,0,1719,203,64,1,"gfi",1,1,-9,-9,395,130,2011,"HBI",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","39,5","17,84","LT excluded during forest edges allocation","17,19","-0,8097598877","-17,1709169506",1,1,2,"warning","partly intersecting","452,685716470307","0,0452685716470307","0,0999860870850348",NA,NA
140056,54,-9,0,1480,212,64,1,"gfi",2,1,229,96,400,130,2011,"HBI",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","40","17,84","LT excluded during forest edges allocation","14,8","-2,7732434559","-14,5378513108",1,1,2,"warning","partly intersecting","452,685716470307","0,0452685716470307","0,0999860870850348",NA,NA
140056,55,-9,0,1239,220,64,1,"gfi",4,1,-9,-9,210,130,2011,"HBI",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","21","12,62","LT excluded during forest edges allocation","12,39","-3,8287205603","-11,7835902369",1,1,2,"warning","partly intersecting","212,557819438571","0,0212557819438571","0,0500343869018386",NA,NA
140056,56,-9,0,936,226,64,1,"gfi",2,1,-9,-9,299,130,2011,"HBI",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","29,9","12,62","LT excluded during forest edges allocation","9,36","-3,7173042563","-8,5901832964",1,1,2,"warning","partly intersecting","212,557819438571","0,0212557819438571","0,0500343869018386",NA,NA
140056,57,-9,0,1192,233,64,1,"sbi",4,1,171,95,148,130,2011,"HBI",36,107,"SBi","Sand-Birke","Betula pendula","Betula","pendula","034.001.001","LB",10,30011,"BI","WAHR","Betula spp.",26,"bu","aLn","shw","BI","BI","BI","BI","14,8","12,62","LT excluded during forest edges allocation","11,92","-5,9058673277","-10,3540876521",1,1,2,"warning","partly intersecting","212,557819438571","0,0212557819438571","0,0500343869018386",NA,NA
140056,58,-9,0,606,224,64,1,"gfi",4,1,-9,-9,147,130,2011,"HBI",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","14,7","12,62","LT excluded during forest edges allocation","6,06","-2,2308347893","-5,6344455045",1,1,2,"warning","partly intersecting","212,557819438571","0,0212557819438571","0,0500343869018386",NA,NA
140056,59,-9,0,361,224,64,1,"gfi",2,1,-9,-9,253,130,2011,"HBI",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","25,3","12,62","LT excluded during forest edges allocation","3,61","-1,3289296352","-3,3564931141",1,1,2,"warning","partly intersecting","212,557819438571","0,0212557819438571","0,0500343869018386",NA,NA
140056,61,-9,0,608,242,64,1,"gfi",2,1,-9,-9,266,130,2011,"HBI",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","26,6","12,62","LT excluded during forest edges allocation","6,08","-3,7264748862","-4,8041424752",1,1,2,"warning","partly intersecting","212,557819438571","0,0212557819438571","0,0500343869018386",NA,NA
140056,62,-9,0,1136,257,64,1,"bah",4,1,157,21,384,130,2011,"HBI",3,102,"BAh","Berg-Ahorn","Acer pseudoplatanus","Acer","pseudoplatanus","095.001.005","LB",227,30011,"BAH","WAHR","Acer pseudoplatanus",23,"bu","aLh","bu","AH","BU","aLB","BAH","38,4","17,84","LT excluded during forest edges allocation","11,36","-8,8656894274","-7,102756576",1,1,2,"warning","partly intersecting","452,685716470307","0,0452685716470307","0,0999860870850348",NA,NA
140056,63,-9,0,900,263,64,1,"sbi",2,1,229,69,439,130,2011,"HBI",36,107,"SBi","Sand-Birke","Betula pendula","Betula","pendula","034.001.001","LB",10,30011,"BI","WAHR","Betula spp.",26,"bu","aLn","shw","BI","BI","BI","BI","43,9","17,84","LT excluded during forest edges allocation","9","-7,5222662523","-4,941205362",1,1,2,"warning","partly intersecting","452,685716470307","0,0452685716470307","0,0999860870850348",NA,NA
140056,64,-9,0,837,285,64,1,"gki",2,1,223,78,353,130,2011,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI","35,3","17,84","LT excluded during forest edges allocation","8,37","-8,1387362337","-1,9539376955",1,1,2,"warning","partly intersecting","452,685716470307","0,0452685716470307","0,0999860870850348",NA,NA
140056,65,-9,0,437,277,64,1,"gfi",3,1,-9,-9,240,130,2011,"HBI",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","24","12,62","LT excluded during forest edges allocation","4,37","-4,0878904147","-1,5446850673",1,1,2,"warning","partly intersecting","212,557819438571","0,0212557819438571","0,0500343869018386",NA,NA
140056,66,-9,0,453,305,64,1,"gfi",4,1,114,92,102,130,2011,"HBI",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","10,2","12,62","LT excluded during forest edges allocation","4,53","-4,5160355218","0,3554197036",1,1,2,"warning","partly intersecting","212,557819438571","0,0212557819438571","0,0500343869018386",NA,NA
140056,67,-9,0,628,311,64,1,"sbi",3,1,191,86,207,130,2011,"HBI",36,107,"SBi","Sand-Birke","Betula pendula","Betula","pendula","034.001.001","LB",10,30011,"BI","WAHR","Betula spp.",26,"bu","aLn","shw","BI","BI","BI","BI","20,7","12,62","LT excluded during forest edges allocation","6,28","-6,1864865683","1,0797147498",1,1,2,"warning","partly intersecting","212,557819438571","0,0212557819438571","0,0500343869018386",NA,NA
140067,27,-9,0,1277,184,80,1,"gki",2,1,281,188,366,130,2012,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI","36,6","17,84","LT excluded during forest edges allocation","12,77","3,1757698591","-12,3688069676",1,1,1,"warning","partly intersecting","499,535329438105","0,0499535329438105","0,0999860870850348",NA,NA
140067,28,-9,0,1619,204,80,1,"gki",2,1,259,193,344,130,2012,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI","34,4","17,84","LT excluded during forest edges allocation","16,19","-1,0165785112","-16,1580527333",1,1,1,"warning","partly intersecting","499,535329438105","0,0499535329438105","0,0999860870850348",NA,NA
140067,29,-9,0,687,192,80,1,"gki",3,1,-9,-9,171,150,2012,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI","17,2","12,62","LT excluded during forest edges allocation","6,87","0,8610393146","-6,815827998",1,1,1,"warning","partly intersecting","249,939712395487","0,0249939712395487","0,0500343869018386",NA,NA
140067,30,-9,0,584,205,80,1,"gki",4,1,170,141,149,130,2012,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI","14,9","12,62","LT excluded during forest edges allocation","5,84","-0,4582011191","-5,821997229",1,1,1,"warning","partly intersecting","249,939712395487","0,0249939712395487","0,0500343869018386",NA,NA
140067,31,-9,0,699,223,60,5,"kir",3,1,152,49,211,130,2012,"HBI",10,113,"Kir","Vogel-Kirsche","Prunus avium","Prunus","avium","080.035.014","LB",36,30011,"KIR","WAHR","Prunus avium",29,"bu","aLn","shw","BI","BI","aLB","BI","21,1","12,62","LT excluded during forest edges allocation","6,99","-2,470789158","-6,5387537755",1,1,1,"warning","partly intersecting","249,939712395487","0,0249939712395487","0,0500343869018386",NA,NA
140067,32,-9,0,845,218,80,1,"gki",2,1,-9,-9,255,130,2012,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI","25,5","12,62","LT excluded during forest edges allocation","8,45","-2,357474846","-8,114481644",1,1,1,"warning","partly intersecting","249,939712395487","0,0249939712395487","0,0500343869018386",NA,NA
140067,33,-9,0,1246,222,80,1,"gki",2,1,252,197,269,130,2012,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI","26,9","12,62","LT excluded during forest edges allocation","12,46","-4,2206744863","-11,7233743812",1,1,1,"warning","partly intersecting","249,939712395487","0,0249939712395487","0,0500343869018386",NA,NA
140067,34,-9,0,1303,245,80,1,"gki",2,1,-9,-9,316,130,2012,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI","31,6","17,84","LT excluded during forest edges allocation","13,03","-8,4623080697","-9,9080897318",1,1,1,"warning","partly intersecting","499,535329438105","0,0499535329438105","0,0999860870850348",NA,NA
140067,35,-9,0,1130,234,80,1,"gki",4,1,-9,-9,143,130,2012,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI","14,3","12,62","LT excluded during forest edges allocation","11,3","-5,752167998","-9,7263849051",1,1,1,"warning","partly intersecting","249,939712395487","0,0249939712395487","0,0500343869018386",NA,NA
140067,36,-9,0,842,256,25,5,"vbe",4,1,98,56,120,130,2012,"HBI",16,121,"Vbe","Vogelbeere","Sorbus aucuparia","Sorbus","aucuparia","080.028.002","LB",64,30011,"VB","WAHR","Sorbus aucuparia",36,"bu","aLh","bu","BU","BU","aLB","VB","12","12,62","LT excluded during forest edges allocation","8,42","-6,4877215042","-5,3671099937",1,1,1,"warning","partly intersecting","249,939712395487","0,0249939712395487","0,0500343869018386",NA,NA
140067,37,-9,0,992,257,80,1,"gki",2,1,-9,-9,244,130,2012,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI","24,4","12,62","LT excluded during forest edges allocation","9,92","-7,7418696408","-6,2024071509",1,1,1,"warning","partly intersecting","249,939712395487","0,0249939712395487","0,0500343869018386",NA,NA
140067,38,-9,0,1138,261,80,1,"gki",3,1,-9,-9,185,130,2012,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI","18,5","12,62","LT excluded during forest edges allocation","11,38","-9,3105437843","-6,5435597683",1,1,1,"warning","partly intersecting","249,939712395487","0,0249939712395487","0,0500343869018386",NA,NA
140067,39,-9,0,1188,270,80,1,"gki",3,1,-9,-9,207,130,2012,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI","20,7","12,62","LT excluded during forest edges allocation","11,88","-10,5851575074","-5,3934071369",1,1,1,"warning","partly intersecting","249,939712395487","0,0249939712395487","0,0500343869018386",NA,NA
140067,40,-9,0,1230,274,25,5,"vbe",4,1,96,37,122,130,2012,"HBI",16,121,"Vbe","Vogelbeere","Sorbus aucuparia","Sorbus","aucuparia","080.028.002","LB",64,30011,"VB","WAHR","Sorbus aucuparia",36,"bu","aLh","bu","BU","BU","aLB","VB","12,2","12,62","LT excluded during forest edges allocation","12,3","-11,2883818959","-4,8849190548",1,1,1,"warning","partly intersecting","249,939712395487","0,0249939712395487","0,0500343869018386",NA,NA
140067,41,-9,0,1613,268,80,1,"gki",2,1,-9,-9,314,130,2012,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI","31,4","17,84","LT excluded during forest edges allocation","16,13","-14,1348267491","-7,7706867633",1,1,1,"warning","partly intersecting","499,535329438105","0,0499535329438105","0,0999860870850348",NA,NA
140067,42,-9,0,1069,291,80,1,"gki",2,1,-9,-9,379,130,2012,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI","37,9","17,84","LT excluded during forest edges allocation","10,69","-10,583352901","-1,5062341694",1,1,1,"warning","partly intersecting","499,535329438105","0,0499535329438105","0,0999860870850348",NA,NA
140067,43,-9,0,714,275,80,1,"gki",3,1,-9,-9,223,130,2012,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI","22,3","12,62","LT excluded during forest edges allocation","7,14","-6,5964998621","-2,7323597071",1,1,1,"warning","partly intersecting","249,939712395487","0,0249939712395487","0,0500343869018386",NA,NA
140067,44,-9,0,481,286,60,5,"kir",3,1,157,65,247,130,2012,"HBI",10,113,"Kir","Vogel-Kirsche","Prunus avium","Prunus","avium","080.035.014","LB",36,30011,"KIR","WAHR","Prunus avium",29,"bu","aLn","shw","BI","BI","aLB","BI","24,7","12,62","LT excluded during forest edges allocation","4,81","-4,6941596249","-1,0492689911",1,1,1,"warning","partly intersecting","249,939712395487","0,0249939712395487","0,0500343869018386",NA,NA
140067,45,-9,0,405,278,80,1,"gki",2,1,-9,-9,283,130,2012,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI","28,3","12,62","LT excluded during forest edges allocation","4,05","-3,8105671143","-1,371888577",1,1,1,"warning","partly intersecting","249,939712395487","0,0249939712395487","0,0500343869018386",NA,NA
140067,46,-9,0,384,299,80,1,"gki",3,1,163,144,175,130,2012,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI","17,5","12,62","LT excluded during forest edges allocation","3,84","-3,8395262687","-0,0603160985",1,1,1,"warning","partly intersecting","249,939712395487","0,0249939712395487","0,0500343869018386",NA,NA
140067,47,-9,0,817,306,80,1,"gki",2,1,-9,-9,306,130,2012,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI","30,6","17,84","LT excluded during forest edges allocation","8,17","-8,1337412508","0,7688649198",1,1,1,"warning","partly intersecting","499,535329438105","0,0499535329438105","0,0999860870850348",NA,NA
140067,48,-9,0,1121,294,25,5,"vbe",4,1,96,58,109,130,2012,"HBI",16,121,"Vbe","Vogelbeere","Sorbus aucuparia","Sorbus","aucuparia","080.028.002","LB",64,30011,"VB","WAHR","Sorbus aucuparia",36,"bu","aLh","bu","BU","BU","aLB","VB","10,9","12,62","LT excluded during forest edges allocation","11,21","-11,1602496232","-1,0549541923",1,1,1,"warning","partly intersecting","249,939712395487","0,0249939712395487","0,0500343869018386",NA,NA
140067,49,-9,0,1155,303,80,1,"gki",3,1,-9,-9,207,130,2012,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI","20,7","12,62","LT excluded during forest edges allocation","11,55","-11,5371780558","0,5440795057",1,1,1,"warning","partly intersecting","249,939712395487","0,0249939712395487","0,0500343869018386",NA,NA
140067,50,-9,0,1166,315,80,1,"gki",2,1,-9,-9,273,130,2012,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI","27,3","12,62","LT excluded during forest edges allocation","11,66","-11,3378332718","2,7219729426",1,1,1,"warning","partly intersecting","249,939712395487","0,0249939712395487","0,0500343869018386",NA,NA
140067,51,-9,0,1176,320,25,5,"vbe",4,1,104,49,169,130,2012,"HBI",16,121,"Vbe","Vogelbeere","Sorbus aucuparia","Sorbus","aucuparia","080.028.002","LB",64,30011,"VB","WAHR","Sorbus aucuparia",36,"bu","aLh","bu","BU","BU","aLB","VB","16,9","12,62","LT excluded during forest edges allocation","11,76","-11,1844246316","3,6340398538",1,1,1,"warning","partly intersecting","249,939712395487","0,0249939712395487","0,0500343869018386",NA,NA
140067,52,-9,0,1079,337,60,5,"kir",3,1,156,69,263,120,2012,"HBI",10,113,"Kir","Vogel-Kirsche","Prunus avium","Prunus","avium","080.035.014","LB",36,30011,"KIR","WAHR","Prunus avium",29,"bu","aLn","shw","BI","BI","aLB","BI","26,25","12,62","LT excluded during forest edges allocation","10,79","-9,0183614292","5,9239562062",1,1,1,"warning","partly intersecting","249,939712395487","0,0249939712395487","0,0500343869018386",NA,NA
140067,53,-9,0,951,329,80,1,"gki",3,1,-9,-9,237,130,2012,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI","23,7","12,62","LT excluded during forest edges allocation","9,51","-8,5402422455","4,1838215053",1,1,1,"warning","partly intersecting","249,939712395487","0,0249939712395487","0,0500343869018386",NA,NA
140067,54,-9,0,651,332,80,1,"gki",2,1,-9,-9,232,130,2012,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI","23,2","12,62","LT excluded during forest edges allocation","6,51","-5,7047564871","3,1362164184",1,1,1,"warning","partly intersecting","249,939712395487","0,0249939712395487","0,0500343869018386",NA,NA
140067,55,-9,0,512,345,80,1,"gki",2,1,267,173,366,130,2012,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI","36,6","17,84","LT excluded during forest edges allocation","5,12","-3,8932785439","3,3251740075",1,1,1,"warning","partly intersecting","499,535329438105","0,0499535329438105","0,0999860870850348",NA,NA
140067,56,-9,0,1132,345,80,1,"gki",3,1,-9,-9,229,130,2012,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI","22,9","12,62","LT excluded during forest edges allocation","11,32","-8,6077955306","7,3517519071",1,1,1,"warning","partly intersecting","249,939712395487","0,0249939712395487","0,0500343869018386",NA,NA
140067,57,-9,0,988,356,80,1,"gki",2,1,220,168,247,130,2012,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI","24,7","12,62","LT excluded during forest edges allocation","9,88","-6,2977490187","7,6126708386",1,1,1,"warning","partly intersecting","249,939712395487","0,0249939712395487","0,0500343869018386",NA,NA
